year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2016,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,270510.5524556471,79447.07999372459,12926.795736065036,66520.28425765957,262653.8835363273,25.326213860629725
2017,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,402637.1658814009,118777.05627650356,21042.164723056994,97734.89155344652,322277.8007568122,30.32628723540172
2018,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,246876.645001649,61782.67391689473,13276.848139484107,48505.82577741063,261200.56660557532,18.57033711977226
2019,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,318583.9563614707,62769.74974026002,19924.68836166894,42845.06137859108,328586.7126665174,13.039194747376934
2020,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,475719.08281517006,84885.93625594111,25578.99456918798,59306.941686753125,309946.0534237217,19.134601338406352
2021,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,398461.46999048535,60805.07795476081,23008.064247095383,37797.01370766543,441799.1069365538,8.555249006669769
2022,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,409999.89068765845,69886.43597932468,27592.9802220154,42293.45575730927,514942.5483789336,8.213237746706172
2016,disaggregated,sales_employees,average,loss_cit_gain_cit,226,258826.2037531168,94574.82474146134,44353.042816679736,50221.78192478159,262653.8835363273,19.120898289644167
2017,disaggregated,sales_employees,average,loss_cit_gain_cit,226,373067.9069488888,133750.04927297754,65767.16569107433,67982.88358190322,322277.8007568122,21.094497797321903
2018,disaggregated,sales_employees,average,loss_cit_gain_cit,226,224073.2256683411,60086.36028475536,35996.443660313,24089.91662444236,261200.56660557532,9.222765837571565
2019,disaggregated,sales_employees,average,loss_cit_gain_cit,226,295569.3237978645,78778.42555643381,50048.34196169687,28730.083594736927,328586.7126665174,8.743531764138949
2020,disaggregated,sales_employees,average,loss_cit_gain_cit,226,433612.95600648073,105589.52231192349,62776.273329691336,42813.24898223212,309946.0534237217,13.81312925565885
2021,disaggregated,sales_employees,average,loss_cit_gain_cit,226,355116.4899173405,85944.71109518412,39807.15358322165,46137.557511962455,441799.1069365538,10.443107916600704
2022,disaggregated,sales_employees,average,loss_cit_gain_cit,226,361548.4322444787,88816.87175967355,55135.10392876818,33681.767830905366,514942.5483789336,6.540878771221635
2016,disaggregated,sales_employees,average,loss_cit_gain_etr,226,258826.2037531168,94574.82474146134,11816.55592491255,82758.26881654878,262653.8835363273,31.508488548619766
2017,disaggregated,sales_employees,average,loss_cit_gain_etr,226,373067.9069488888,133750.04927297754,18306.84941288969,115443.19986008786,322277.8007568122,35.82102136386372
2018,disaggregated,sales_employees,average,loss_cit_gain_etr,226,224073.2256683411,60086.36028475536,11272.935274993124,48813.42500976224,261200.56660557532,18.68810073581223
2019,disaggregated,sales_employees,average,loss_cit_gain_etr,226,295569.3237978645,78778.42555643381,18046.29487664108,60732.130679792725,328586.7126665174,18.48283218360985
2020,disaggregated,sales_employees,average,loss_cit_gain_etr,226,433612.95600648073,105589.52231192349,21842.262627277632,83747.25968464583,309946.0534237217,27.01994710355497
2021,disaggregated,sales_employees,average,loss_cit_gain_etr,226,355116.4899173405,85944.71109518412,18687.088107014555,67257.62298816955,441799.1069365538,15.22357603991905
2022,disaggregated,sales_employees,average,loss_cit_gain_etr,226,361548.4322444787,88816.87175967355,23010.26196943043,65806.60979024312,514942.5483789336,12.779408110167983
2016,disaggregated,sales_employees,average,loss_etr_gain_etr,226,258826.2037531168,74862.24802530323,11816.55592491255,63045.69210039068,262653.8835363273,24.00333520736651
2017,disaggregated,sales_employees,average,loss_etr_gain_etr,226,373067.9069488888,106774.3192465724,18306.84941288969,88467.46983368271,322277.8007568122,27.45068683785621
2018,disaggregated,sales_employees,average,loss_etr_gain_etr,226,224073.2256683411,56319.87455479245,11272.935274993124,45046.93927979933,261200.56660557532,17.246110858489157
2019,disaggregated,sales_employees,average,loss_etr_gain_etr,226,295569.3237978645,58305.38991939573,18046.29487664108,40259.095042754656,328586.7126665174,12.252198123304396
2020,disaggregated,sales_employees,average,loss_etr_gain_etr,226,433612.95600648073,77637.21831227696,21842.262627277632,55794.95568499933,309946.0534237217,18.001505445440543
2021,disaggregated,sales_employees,average,loss_etr_gain_etr,226,355116.4899173405,54090.47591406974,18687.088107014555,35403.38780705519,441799.1069365538,8.013458436469728
2022,disaggregated,sales_employees,average,loss_etr_gain_etr,226,361548.4322444787,63712.18771169768,23010.26196943043,40701.92574226725,514942.5483789336,7.904168313610727
2016,disaggregated,three_factors,average,loss_cit_gain_cit,226,251662.3703675056,91999.05543021017,43601.191217249325,48397.86421296083,262653.8835363273,18.426479578881608
2017,disaggregated,three_factors,average,loss_cit_gain_cit,226,356642.1275831638,127336.25301597788,62340.487696131415,64995.76531984645,322277.8007568122,20.16762096775373
2018,disaggregated,three_factors,average,loss_cit_gain_cit,226,212169.31834938625,55968.88834267802,33679.19414500258,22289.69419767545,261200.56660557532,8.53355507123914
2019,disaggregated,three_factors,average,loss_cit_gain_cit,226,296379.0340232176,77898.09702679794,50185.379363035885,27712.717663762043,328586.7126665174,8.433913057186727
2020,disaggregated,three_factors,average,loss_cit_gain_cit,226,431428.5016471954,104424.90473767387,62452.01894221439,41972.885795459486,309946.0534237217,13.54199717396598
2021,disaggregated,three_factors,average,loss_cit_gain_cit,226,363511.5010865405,85602.97275841841,40806.13113158676,44796.84162683167,441799.1069365538,10.139640602140211
2022,disaggregated,three_factors,average,loss_cit_gain_cit,226,358517.8368802484,87650.79032483255,54348.80881714266,33301.98150768989,514942.5483789336,6.467125626446347
2016,disaggregated,three_factors,average,loss_cit_gain_etr,226,251662.3703675056,91999.05543021017,11490.34664680884,80508.70878340132,262653.8835363273,30.65201538216216
2017,disaggregated,three_factors,average,loss_cit_gain_etr,226,356642.1275831638,127336.25301597788,18122.40459531861,109213.84842065928,322277.8007568122,33.88810776423009
2018,disaggregated,three_factors,average,loss_cit_gain_etr,226,212169.31834938625,55968.88834267802,10942.844678905933,45026.04366377209,261200.56660557532,17.238111022846077
2019,disaggregated,three_factors,average,loss_cit_gain_etr,226,296379.0340232176,77898.09702679794,18291.80110090053,59606.29592589739,328586.7126665174,18.140202761756772
2020,disaggregated,three_factors,average,loss_cit_gain_etr,226,431428.5016471954,104424.90473767387,22037.92800631348,82386.9767313604,309946.0534237217,26.581069776917158
2021,disaggregated,three_factors,average,loss_cit_gain_etr,226,363511.5010865405,85602.97275841841,19276.04127619339,66326.93148222503,441799.1069365538,15.012916604141113
2022,disaggregated,three_factors,average,loss_cit_gain_etr,226,358517.8368802484,87650.79032483255,23086.030612871768,64564.75971196079,514942.5483789336,12.538245269343944
2016,disaggregated,three_factors,average,loss_etr_gain_etr,226,251662.3703675056,73414.17063279157,11490.34664680884,61923.82398598274,262653.8835363273,23.576207270287
2017,disaggregated,three_factors,average,loss_etr_gain_etr,226,356642.1275831638,102233.991203065,18122.40459531861,84111.58660774636,322277.8007568122,26.09909413872914
2018,disaggregated,three_factors,average,loss_etr_gain_etr,226,212169.31834938625,53822.03781233828,10942.844678905933,42879.19313343235,261200.56660557532,16.416194532296657
2019,disaggregated,three_factors,average,loss_etr_gain_etr,226,296379.0340232176,57876.55020371515,18291.80110090053,39584.74910281462,328586.7126665174,12.046971948920277
2020,disaggregated,three_factors,average,loss_etr_gain_etr,226,431428.5016471954,76047.82404648652,22037.92800631348,54009.89604017305,309946.0534237217,17.425579530234277
2021,disaggregated,three_factors,average,loss_etr_gain_etr,226,363511.5010865405,50181.97620655819,19276.04127619339,30905.9349303648,441799.1069365538,6.995472477223264
2022,disaggregated,three_factors,average,loss_etr_gain_etr,226,358517.8368802484,60546.62349973984,23086.030612871768,37460.59288686808,514942.5483789336,7.274713073292546
