year,hq_iso3,commodity,revenue_usd,share
2016,CHN,oil_gas,270376493733,0.080613
2016,GBR,oil_gas,245422057591,0.073173
2016,USA,oil_gas,785069432771,0.234070
2016,SAU,oil_gas,128892228056,0.038429
2016,FRA,oil_gas,78883874229,0.023519
2016,NOR,oil_gas,115422272977,0.034413
2016,BRA,oil_gas,131065317092,0.039077
2016,RUS,oil_gas,163916080512,0.048872
2016,ITA,oil_gas,64833228778,0.019330
2016,JPN,oil_gas,128094191316,0.038192
2016,MEX,oil_gas,51138626785,0.015247
2016,THA,oil_gas,45121749944,0.013453
2016,EGY,oil_gas,46449151360,0.013849
2016,IDN,oil_gas,30292713790,0.009032
2016,MYS,oil_gas,37974970828,0.011322
2016,ESP,oil_gas,27634222726,0.008239
2016,CAN,oil_gas,199188136594,0.059388
2016,NLD,oil_gas,58937913838,0.017572
2016,CUW,oil_gas,28871618408,0.008608
2016,TWN,oil_gas,42388174055,0.012638
2016,KOR,oil_gas,72139599698,0.021509
2016,AUT,oil_gas,22631780389,0.006748
2016,PAN,oil_gas,21802910648,0.006501
2016,POL,oil_gas,5589106719,0.001666
2016,ARE,oil_gas,36496465695,0.010881
2016,CHL,oil_gas,18171244244,0.005418
2016,CYP,oil_gas,20655483801,0.006158
2016,IRL,oil_gas,22494259497,0.006707
2016,PRT,oil_gas,14601129159,0.004353
2016,CHE,oil_gas,28548876177,0.008512
2016,ARG,oil_gas,16773167220,0.005001
2016,KWT,oil_gas,18932427401,0.005645
2016,AUS,oil_gas,45473087576,0.013558
2016,FIN,oil_gas,21675036888,0.006462
2016,HUN,oil_gas,14167299280,0.004224
2016,ZAF,oil_gas,12253646333,0.003653
2016,IND,oil_gas,29032914180,0.008656
2016,DEU,oil_gas,41758745842,0.012450
2016,GRC,oil_gas,18026487267,0.005375
2016,PHL,oil_gas,11372199626,0.003391
2016,UKR,oil_gas,10981823028,0.003274
2016,LBY,oil_gas,5678085422,0.001693
2016,KAZ,oil_gas,6020477656,0.001795
2016,VNM,oil_gas,15052248436,0.004488
2016,VGB,oil_gas,9421623911,0.002809
2016,BMU,oil_gas,16964821377,0.005058
2016,SVN,oil_gas,4068943414,0.001213
2016,QAT,oil_gas,3818710077,0.001139
2016,HKG,oil_gas,5780098472,0.001723
2016,CYM,oil_gas,10213550876,0.003045
2016,NZL,oil_gas,3770015608,0.001124
2016,LUX,oil_gas,4659088917,0.001389
2016,DNK,oil_gas,2893140421,0.000863
2016,JOR,oil_gas,2499036652,0.000745
2016,PAK,oil_gas,7124985564,0.002124
2016,HRV,oil_gas,2221173196,0.000662
2016,NGA,oil_gas,3469100823,0.001034
2016,CRI,oil_gas,2125645560,0.000634
2016,SGP,oil_gas,7603209421,0.002267
2016,PER,oil_gas,3010441500,0.000898
2016,SWE,oil_gas,4962853805,0.001480
2016,CZE,oil_gas,3865342058,0.001152
2016,MLT,oil_gas,3683232379,0.001098
2016,BGD,oil_gas,1919465882,0.000572
2016,LBR,oil_gas,1368050464,0.000408
2016,TUR,oil_gas,6715034816,0.002002
2016,MAR,oil_gas,2926339885,0.000872
2016,OMN,oil_gas,2390488960,0.000713
2016,IRN,oil_gas,2155441151,0.000643
2016,BEL,oil_gas,7100846075,0.002117
2016,ISR,oil_gas,2325777680,0.000693
2016,ROU,oil_gas,1494249682,0.000446
2016,COL,oil_gas,3167311237,0.000944
2016,BGR,oil_gas,2223918589,0.000663
2016,SVK,oil_gas,869206910,0.000259
2016,SYC,oil_gas,480000000,0.000143
2016,BHS,oil_gas,747154009,0.000223
2016,HND,oil_gas,405360704,0.000121
2016,LTU,oil_gas,448513772,0.000134
2016,SRB,oil_gas,627885711,0.000187
2016,MH,oil_gas,294112000,0.000088
2016,BOL,oil_gas,287115045,0.000086
2016,MKD,oil_gas,328128630,0.000098
2016,ISL,oil_gas,275171990,0.000082
2016,DZA,oil_gas,267422598,0.000080
2016,LI,oil_gas,323376007,0.000096
2016,BIH,oil_gas,383686374,0.000114
2016,BLR,oil_gas,201164985,0.000060
2016,CIV,oil_gas,150082504,0.000045
2016,MNG,oil_gas,302040217,0.000090
2016,EST,oil_gas,197676670,0.000059
2016,ALB,oil_gas,124546434,0.000037
2016,AZE,oil_gas,124516303,0.000037
2016,ECU,oil_gas,124234000,0.000037
2016,LVA,oil_gas,122105612,0.000036
2016,LKA,oil_gas,121546864,0.000036
2016,LAO,oil_gas,112701421,0.000034
2016,WS,oil_gas,103892836,0.000031
2016,MDA,oil_gas,93911368,0.000028
2016,KV,oil_gas,155595886,0.000046
2016,MOZ,oil_gas,70813000,0.000021
2016,IRQ,oil_gas,12353467,0.000004
2016,GBR,minerals,167596071122,0.221112
2016,JPN,minerals,17172826358,0.022656
2016,LUX,minerals,2898861843,0.003825
2016,AUS,minerals,50695399101,0.066883
2016,CHN,minerals,76103060418,0.100404
2016,IRL,minerals,29146103929,0.038453
2016,CHE,minerals,26969993594,0.035582
2016,USA,minerals,108051641396,0.142554
2016,MEX,minerals,31026751839,0.040934
2016,BEL,minerals,20403535756,0.026919
2016,CHL,minerals,18254366641,0.024083
2016,BRA,minerals,21278162409,0.028073
2016,BHS,minerals,11445186769,0.015100
2016,NOR,minerals,12928893082,0.017057
2016,DEU,minerals,18544750630,0.024466
2016,RUS,minerals,20267156040,0.026739
2016,CAN,minerals,29226651251,0.038559
2016,NLD,minerals,11031250210,0.014554
2016,POL,minerals,4742353206,0.006257
2016,ZAF,minerals,15521429123,0.020478
2016,SWE,minerals,6518198210,0.008600
2016,IND,minerals,10875333326,0.014348
2016,FRA,minerals,5276625574,0.006962
2016,NZL,minerals,1681989949,0.002219
2016,KAZ,minerals,1705877262,0.002251
2016,ESP,minerals,5333280093,0.007036
2016,SGP,minerals,1414116191,0.001866
2016,MYS,minerals,2288162749,0.003019
2016,IRN,minerals,3061395121,0.004039
2016,PER,minerals,2094846879,0.002764
2016,TUR,minerals,1607305804,0.002121
2016,PRT,minerals,1229523192,0.001622
2016,JOR,minerals,1325853539,0.001749
2016,VNM,minerals,3743471205,0.004939
2016,PHL,minerals,1465458945,0.001933
2016,LI,minerals,938988058,0.001239
2016,FIN,minerals,1347104616,0.001777
2016,CYP,minerals,1115553044,0.001472
2016,IDN,minerals,1063143697,0.001403
2016,PAK,minerals,604372740,0.000797
2016,DNK,minerals,571689880,0.000754
2016,MAR,minerals,502912046,0.000664
2016,BMU,minerals,1624654590,0.002143
2016,UKR,minerals,533052302,0.000703
2016,ISR,minerals,433545997,0.000572
2016,AUT,minerals,747633724,0.000986
2016,ITA,minerals,1042855249,0.001376
2016,CYM,minerals,971167046,0.001281
2016,VGB,minerals,377775676,0.000498
2016,ZMB,minerals,209384963,0.000276
2016,THA,minerals,823910822,0.001087
2016,BRB,minerals,191599000,0.000253
2016,COL,minerals,312370639,0.000412
2016,PAN,minerals,285379586,0.000377
2016,URY,minerals,147206481,0.000194
2016,EGY,minerals,179861848,0.000237
2016,CZE,minerals,399070248,0.000526
2016,KOR,minerals,121454746,0.000160
2016,BGD,minerals,105133256,0.000139
2016,GRC,minerals,104158740,0.000137
2016,HUN,minerals,226728239,0.000299
2016,HKG,minerals,50746034,0.000067
2016,BGR,minerals,10557262,0.000014
2016,ARE,minerals,320000,0.000000
2016,GBR,coal,35118575038,0.174112
2016,JPN,coal,4100605357,0.020330
2016,LUX,coal,5269809994,0.026127
2016,AUS,coal,12462405453,0.061787
2016,DEU,coal,11936412595,0.059179
2016,CHN,coal,49607017937,0.245944
2016,USA,coal,31180869331,0.154590
2016,CAN,coal,2174494590,0.010781
2016,IND,coal,9302573288,0.046121
2016,COL,coal,6964349489,0.034528
2016,RUS,coal,9187179855,0.045549
2016,MNG,coal,4041444605,0.020037
2016,IDN,coal,6992616665,0.034668
2016,THA,coal,2570967995,0.012746
2016,CHL,coal,2220423000,0.011009
2016,ZAF,coal,1698086297,0.008419
2016,ESP,coal,824886810,0.004090
2016,TUR,coal,959016377,0.004755
2016,CZE,coal,1154571054,0.005724
2016,MEX,coal,675149333,0.003347
2016,CYP,coal,359781376,0.001784
2016,VNM,coal,1144724152,0.005675
2016,SGP,coal,191596514,0.000950
2016,KV,coal,178514923,0.000885
2016,POL,coal,392205823,0.001944
2016,HKG,coal,153576657,0.000761
2016,CYM,coal,283324640,0.001405
2016,SVN,coal,122199973,0.000606
2016,CHE,coal,120873943,0.000599
2016,VGB,coal,82747112,0.000410
2016,BIH,coal,81115634,0.000402
2016,BMU,coal,74697422,0.000370
2016,KAZ,coal,73951576,0.000367
2017,CHN,oil_gas,414809198225,0.097390
2017,GBR,oil_gas,309752698807,0.072725
2017,SAU,oil_gas,246945965146,0.057979
2017,USA,oil_gas,895155288737,0.210168
2017,NOR,oil_gas,174488408377,0.040967
2017,FRA,oil_gas,96111157043,0.022565
2017,RUS,oil_gas,204265610485,0.047958
2017,BRA,oil_gas,119895036644,0.028149
2017,ITA,oil_gas,85754633165,0.020134
2017,JPN,oil_gas,149506264140,0.035102
2017,MEX,oil_gas,63774007847,0.014973
2017,THA,oil_gas,58490191163,0.013733
2017,MYS,oil_gas,47204264793,0.011083
2017,IDN,oil_gas,34636496665,0.008132
2017,ESP,oil_gas,35401064279,0.008312
2017,CAN,oil_gas,267792761434,0.062873
2017,NLD,oil_gas,63932275608,0.015010
2017,CUW,oil_gas,30746379130,0.007219
2017,TWN,oil_gas,53010090996,0.012446
2017,KOR,oil_gas,97413586132,0.022871
2017,POL,oil_gas,8753014636,0.002055
2017,ARE,oil_gas,55225733035,0.012966
2017,AUT,oil_gas,27693882736,0.006502
2017,CHL,oil_gas,21994334302,0.005164
2017,IRL,oil_gas,25773266746,0.006051
2017,CYP,oil_gas,25005514617,0.005871
2017,PRT,oil_gas,19236739890,0.004516
2017,EGY,oil_gas,16973067788,0.003985
2017,HUN,oil_gas,18139605716,0.004259
2017,FIN,oil_gas,27343482867,0.006420
2017,COL,oil_gas,18871793286,0.004431
2017,CHE,oil_gas,33027174763,0.007754
2017,KAZ,oil_gas,30429287817,0.007144
2017,PAN,oil_gas,16534426948,0.003882
2017,ARG,oil_gas,19183871157,0.004504
2017,KWT,oil_gas,20670792247,0.004853
2017,ZAF,oil_gas,14405857797,0.003382
2017,IND,oil_gas,36419802221,0.008551
2017,AUS,oil_gas,47826570587,0.011229
2017,VGB,oil_gas,17176379797,0.004033
2017,DEU,oil_gas,48372595225,0.011357
2017,GRC,oil_gas,24112721990,0.005661
2017,UKR,oil_gas,15110217950,0.003548
2017,LBY,oil_gas,8840405344,0.002076
2017,PHL,oil_gas,14028527411,0.003294
2017,VNM,oil_gas,17710262479,0.004158
2017,DNK,oil_gas,12357925635,0.002901
2017,ISR,oil_gas,9585041078,0.002250
2017,SVN,oil_gas,5395761517,0.001267
2017,MLT,oil_gas,10917871895,0.002563
2017,QAT,oil_gas,4821615071,0.001132
2017,HKG,oil_gas,10336277934,0.002427
2017,CYM,oil_gas,13208740182,0.003101
2017,NZL,oil_gas,4292230744,0.001008
2017,LUX,oil_gas,5938230975,0.001394
2017,PAK,oil_gas,9014785124,0.002117
2017,HRV,oil_gas,3065215171,0.000720
2017,SGP,oil_gas,11544082168,0.002710
2017,JOR,oil_gas,2579939470,0.000606
2017,BMU,oil_gas,13574679152,0.003187
2017,CRI,oil_gas,2447055738,0.000575
2017,SWE,oil_gas,6513517657,0.001529
2017,CZE,oil_gas,4723449738,0.001109
2017,PER,oil_gas,3185129059,0.000748
2017,BGD,oil_gas,2009910663,0.000472
2017,NGA,oil_gas,3531256744,0.000829
2017,TUR,oil_gas,8097831753,0.001901
2017,LBR,oil_gas,1642769375,0.000386
2017,OMN,oil_gas,2775185971,0.000652
2017,ROU,oil_gas,2092044129,0.000491
2017,BEL,oil_gas,8945511784,0.002100
2017,IRN,oil_gas,2370719318,0.000557
2017,MAR,oil_gas,1894374745,0.000445
2017,BGR,oil_gas,3169600084,0.000744
2017,BHS,oil_gas,955368814,0.000224
2017,LTU,oil_gas,983166462,0.000231
2017,SYC,oil_gas,480000000,0.000113
2017,BIH,oil_gas,934433319,0.000219
2017,SVK,oil_gas,978816223,0.000230
2017,HND,oil_gas,395835314,0.000093
2017,SRB,oil_gas,789796110,0.000185
2017,MKD,oil_gas,444370135,0.000104
2017,MNG,oil_gas,719629663,0.000169
2017,ISL,oil_gas,303630402,0.000071
2017,MH,oil_gas,298595000,0.000070
2017,DZA,oil_gas,290130382,0.000068
2017,EST,oil_gas,441630948,0.000104
2017,LI,oil_gas,397150411,0.000093
2017,BOL,oil_gas,265341095,0.000062
2017,AZE,oil_gas,250736596,0.000059
2017,MUS,oil_gas,216533159,0.000051
2017,KN,oil_gas,206160348,0.000048
2017,BLR,oil_gas,249643972,0.000059
2017,ALB,oil_gas,186544498,0.000044
2017,LVA,oil_gas,175234183,0.000041
2017,CIV,oil_gas,167092087,0.000039
2017,MDA,oil_gas,160648776,0.000038
2017,WS,oil_gas,154925970,0.000036
2017,LKA,oil_gas,139885480,0.000033
2017,ECU,oil_gas,136555000,0.000032
2017,KV,oil_gas,244530562,0.000057
2017,LAO,oil_gas,108330128,0.000025
2017,MOZ,oil_gas,70625000,0.000017
2017,UZB,oil_gas,70118262,0.000016
2017,GEO,oil_gas,23146363,0.000005
2017,IRQ,oil_gas,22865427,0.000005
2017,GBR,minerals,217340659729,0.235388
2017,JPN,minerals,19696853903,0.021332
2017,LUX,minerals,4168485924,0.004515
2017,AUS,minerals,63205276755,0.068454
2017,IRL,minerals,33751647453,0.036554
2017,CHN,minerals,98235073211,0.106392
2017,CHE,minerals,28351756409,0.030706
2017,USA,minerals,112923113180,0.122300
2017,BHS,minerals,15398664603,0.016677
2017,BEL,minerals,25559823430,0.027682
2017,CHL,minerals,22171586862,0.024013
2017,DEU,minerals,22888314701,0.024789
2017,MEX,minerals,34183536636,0.037022
2017,BRA,minerals,24818805159,0.026880
2017,NOR,minerals,13360584540,0.014470
2017,CAN,minerals,37922183727,0.041071
2017,NLD,minerals,13711010704,0.014850
2017,RUS,minerals,24582343508,0.026624
2017,SWE,minerals,6314701973,0.006839
2017,POL,minerals,6038481865,0.006540
2017,ZAF,minerals,18800618466,0.020362
2017,FRA,minerals,6602163328,0.007150
2017,IND,minerals,13786167526,0.014931
2017,KAZ,minerals,3100665074,0.003358
2017,BMU,minerals,4782506428,0.005180
2017,ESP,minerals,7097168004,0.007686
2017,IRN,minerals,4509774867,0.004884
2017,NZL,minerals,1691575128,0.001832
2017,SGP,minerals,1587846725,0.001720
2017,MYS,minerals,2255485199,0.002443
2017,LI,minerals,1334133260,0.001445
2017,VNM,minerals,4871772459,0.005276
2017,PER,minerals,2364197711,0.002561
2017,PNG,minerals,983934788,0.001066
2017,TUR,minerals,2692393637,0.002916
2017,PHL,minerals,1617568988,0.001752
2017,PRT,minerals,1367320554,0.001481
2017,JOR,minerals,1456004244,0.001577
2017,KOR,minerals,932994982,0.001010
2017,UKR,minerals,895616706,0.000970
2017,CYP,minerals,1698566210,0.001840
2017,FIN,minerals,1682749440,0.001822
2017,MAR,minerals,713979335,0.000773
2017,ARE,minerals,649843766,0.000704
2017,IDN,minerals,1155295221,0.001251
2017,BGD,minerals,592507200,0.000642
2017,PAK,minerals,615267736,0.000666
2017,CYM,minerals,1239524974,0.001342
2017,ISR,minerals,528908230,0.000573
2017,DNK,minerals,589897521,0.000639
2017,AUT,minerals,966254423,0.001046
2017,EGY,minerals,498620299,0.000540
2017,ITA,minerals,1251970125,0.001356
2017,CZE,minerals,617981736,0.000669
2017,PAN,minerals,426201229,0.000462
2017,THA,minerals,942484196,0.001021
2017,VGB,minerals,491273190,0.000532
2017,COL,minerals,298169591,0.000323
2017,HUN,minerals,444382583,0.000481
2017,GRC,minerals,126267056,0.000137
2017,URY,minerals,126069080,0.000137
2017,MNG,minerals,91295902,0.000099
2017,BRB,minerals,75420000,0.000082
2017,HKG,minerals,64937034,0.000070
2017,ZMB,minerals,45140896,0.000049
2017,GEO,minerals,23146363,0.000025
2017,BGR,minerals,21345351,0.000023
2017,GBR,coal,47141315964,0.170831
2017,JPN,coal,5264802168,0.019079
2017,LUX,coal,6134271050,0.022229
2017,DEU,coal,13965843538,0.050610
2017,AUS,coal,19798880354,0.071747
2017,CHN,coal,78225783316,0.283475
2017,CAN,coal,2920886394,0.010585
2017,USA,coal,35752830249,0.129562
2017,IND,coal,10444504874,0.037849
2017,MNG,coal,8558117218,0.031013
2017,RUS,coal,11801122305,0.042765
2017,COL,coal,7474720758,0.027087
2017,IDN,coal,10463260870,0.037917
2017,THA,coal,3464409717,0.012554
2017,CHL,coal,2221452000,0.008050
2017,ZAF,coal,2169164737,0.007861
2017,CZE,coal,1874349239,0.006792
2017,ESP,coal,1164597530,0.004220
2017,MEX,coal,876091409,0.003175
2017,VNM,coal,1571222381,0.005694
2017,CYP,coal,524952298,0.001902
2017,CYM,coal,801829549,0.002906
2017,HKG,coal,673043902,0.002439
2017,VGB,coal,660598756,0.002394
2017,SGP,coal,319460261,0.001158
2017,KAZ,coal,387021664,0.001402
2017,KV,coal,206539775,0.000748
2017,POL,coal,517742508,0.001876
2017,CHE,coal,162926356,0.000590
2017,SVN,coal,140857160,0.000510
2017,BMU,coal,96314180,0.000349
2017,BIH,coal,90644524,0.000328
2017,SWE,coal,82983615,0.000301
2018,CHN,oil_gas,270521872031,0.058792
2018,GBR,oil_gas,334050301069,0.072598
2018,SAU,oil_gas,332692098151,0.072303
2018,USA,oil_gas,1045484275653,0.227212
2018,FRA,oil_gas,113909269286,0.024756
2018,JPN,oil_gas,162881390881,0.035399
2018,RUS,oil_gas,233418730661,0.050728
2018,BRA,oil_gas,122682402254,0.026662
