source_iso3,hq_iso3,commodity,year,share,fallback
COL,COL,oil_gas,2018,0.893831,False
COL,PAN,oil_gas,2018,0.073075,False
COL,HND,oil_gas,2018,0.015786,False
COL,CHE,oil_gas,2018,0.014488,False
COL,USA,oil_gas,2018,0.001714,False
COL,ITA,oil_gas,2018,0.001107,False
NOR,NOR,oil_gas,2018,0.987089,False
NOR,GBR,oil_gas,2018,0.003820,False
NOR,LUX,oil_gas,2018,0.002661,False
NOR,CHE,oil_gas,2018,0.001647,False
NOR,DEU,oil_gas,2018,0.001334,False
NOR,HUN,oil_gas,2018,0.001307,False
NOR,FRA,oil_gas,2018,0.001150,False
NOR,SWE,oil_gas,2018,0.000690,False
NOR,SGP,oil_gas,2018,0.000301,False
CYM,CHN,minerals,2018,0.425264,False
CYM,CYM,minerals,2018,0.441153,False
CYM,USA,minerals,2018,0.133583,False
BGD,CHN,oil_gas,2018,0.058792,True
BGD,GBR,oil_gas,2018,0.072598,True
BGD,SAU,oil_gas,2018,0.072303,True
BGD,USA,oil_gas,2018,0.227212,True
BGD,FRA,oil_gas,2018,0.024756,True
BGD,JPN,oil_gas,2018,0.035399,True
BGD,RUS,oil_gas,2018,0.050728,True
BGD,BRA,oil_gas,2018,0.026662,True
BGD,ITA,oil_gas,2018,0.017423,True
BGD,MEX,oil_gas,2018,0.016738,True
BGD,NOR,oil_gas,2018,0.023027,True
BGD,THA,oil_gas,2018,0.015035,True
BGD,IDN,oil_gas,2018,0.009224,True
BGD,MYS,oil_gas,2018,0.011044,True
BGD,ESP,oil_gas,2018,0.009243,True
BGD,AZE,oil_gas,2018,0.011636,True
BGD,CAN,oil_gas,2018,0.066519,True
BGD,NLD,oil_gas,2018,0.015345,True
BGD,TWN,oil_gas,2018,0.013235,True
BGD,CUW,oil_gas,2018,0.007468,True
BGD,KOR,oil_gas,2018,0.024050,True
BGD,POL,oil_gas,2018,0.002026,True
BGD,ARE,oil_gas,2018,0.012758,True
BGD,AUT,oil_gas,2018,0.006505,True
BGD,CHL,oil_gas,2018,0.005585,True
BGD,CYP,oil_gas,2018,0.006211,True
BGD,PAN,oil_gas,2018,0.004813,True
BGD,IRL,oil_gas,2018,0.005955,True
BGD,PRT,oil_gas,2018,0.004499,True
BGD,HUN,oil_gas,2018,0.004537,True
BGD,COL,oil_gas,2018,0.004700,True
BGD,KAZ,oil_gas,2018,0.008328,True
BGD,FIN,oil_gas,2018,0.006656,True
BGD,CHE,oil_gas,2018,0.006094,True
BGD,AUS,oil_gas,2018,0.011976,True
BGD,KWT,oil_gas,2018,0.005119,True
BGD,IND,oil_gas,2018,0.010005,True
BGD,ZAF,oil_gas,2018,0.003170,True
BGD,ARG,oil_gas,2018,0.003802,True
BGD,VGB,oil_gas,2018,0.004338,True
BGD,GRC,oil_gas,2018,0.005933,True
BGD,PHL,oil_gas,2018,0.004268,True
BGD,VNM,oil_gas,2018,0.004795,True
BGD,LBY,oil_gas,2018,0.001780,True
BGD,UKR,oil_gas,2018,0.003134,True
BGD,ISR,oil_gas,2018,0.002269,True
BGD,DNK,oil_gas,2018,0.002547,True
BGD,QAT,oil_gas,2018,0.001396,True
BGD,MLT,oil_gas,2018,0.002783,True
BGD,CYM,oil_gas,2018,0.003136,True
BGD,SVN,oil_gas,2018,0.001075,True
BGD,DEU,oil_gas,2018,0.010551,True
BGD,LUX,oil_gas,2018,0.002370,True
BGD,PAK,oil_gas,2018,0.002226,True
BGD,HKG,oil_gas,2018,0.002018,True
BGD,NZL,oil_gas,2018,0.000856,True
BGD,HRV,oil_gas,2018,0.000795,True
BGD,BMU,oil_gas,2018,0.003386,True
BGD,SGP,oil_gas,2018,0.002693,True
BGD,CRI,oil_gas,2018,0.000582,True
BGD,CZE,oil_gas,2018,0.001090,True
BGD,JOR,oil_gas,2018,0.000557,True
BGD,SWE,oil_gas,2018,0.001507,True
BGD,LBR,oil_gas,2018,0.000549,True
BGD,NGA,oil_gas,2018,0.001049,True
BGD,TUR,oil_gas,2018,0.001775,True
BGD,BGD,oil_gas,2018,0.000511,True
BGD,IRN,oil_gas,2018,0.000814,True
BGD,MAR,oil_gas,2018,0.000762,True
BGD,OMN,oil_gas,2018,0.000705,True
BGD,BEL,oil_gas,2018,0.002103,True
BGD,PER,oil_gas,2018,0.000531,True
BGD,ROU,oil_gas,2018,0.000480,True
BGD,BGR,oil_gas,2018,0.000824,True
BGD,BHS,oil_gas,2018,0.000281,True
BGD,EGY,oil_gas,2018,0.000252,True
BGD,LTU,oil_gas,2018,0.000292,True
BGD,SYC,oil_gas,2018,0.000104,True
BGD,BIH,oil_gas,2018,0.000230,True
BGD,SVK,oil_gas,2018,0.000217,True
BGD,SRB,oil_gas,2018,0.000180,True
BGD,MKD,oil_gas,2018,0.000109,True
BGD,HND,oil_gas,2018,0.000085,True
BGD,DZA,oil_gas,2018,0.000082,True
BGD,EST,oil_gas,2018,0.000110,True
BGD,MH,oil_gas,2018,0.000067,True
BGD,BOL,oil_gas,2018,0.000059,True
BGD,GEO,oil_gas,2018,0.000100,True
BGD,CIV,oil_gas,2018,0.000052,True
BGD,WS,oil_gas,2018,0.000048,True
BGD,ALB,oil_gas,2018,0.000046,True
BGD,LVA,oil_gas,2018,0.000041,True
BGD,MDA,oil_gas,2018,0.000036,True
BGD,ECU,oil_gas,2018,0.000032,True
BGD,LKA,oil_gas,2018,0.000031,True
BGD,LAO,oil_gas,2018,0.000029,True
BGD,BLR,oil_gas,2018,0.000045,True
BGD,LI,oil_gas,2018,0.000027,True
BGD,KV,oil_gas,2018,0.000044,True
BGD,MOZ,oil_gas,2018,0.000018,True
BGD,UZB,oil_gas,2018,0.000012,True
BGD,IRQ,oil_gas,2018,0.000009,True
IDN,IDN,coal,2018,1.000000,False
SGP,GBR,coal,2018,0.183179,True
SGP,JPN,coal,2018,0.027801,True
SGP,LUX,coal,2018,0.024337,True
SGP,DEU,coal,2018,0.057871,True
SGP,AUS,coal,2018,0.089906,True
SGP,CHN,coal,2018,0.220246,True
SGP,CAN,coal,2018,0.010703,True
SGP,USA,coal,2018,0.136330,True
SGP,IND,coal,2018,0.039846,True
SGP,MNG,coal,2018,0.020714,True
SGP,RUS,coal,2018,0.044328,True
SGP,COL,coal,2018,0.026695,True
SGP,IDN,coal,2018,0.051085,True
SGP,THA,coal,2018,0.014347,True
SGP,CHL,coal,2018,0.008458,True
SGP,ZAF,coal,2018,0.007479,True
SGP,CZE,coal,2018,0.006553,True
SGP,ESP,coal,2018,0.004199,True
SGP,MEX,coal,2018,0.003188,True
SGP,CYP,coal,2018,0.002439,True
SGP,CYM,coal,2018,0.003471,True
SGP,VNM,coal,2018,0.006703,True
SGP,HKG,coal,2018,0.001327,True
SGP,SGP,coal,2018,0.001089,True
SGP,VGB,coal,2018,0.001551,True
SGP,KAZ,coal,2018,0.001402,True
SGP,TUR,coal,2018,0.000702,True
SGP,POL,coal,2018,0.001891,True
SGP,CHE,coal,2018,0.000600,True
SGP,BMU,coal,2018,0.000585,True
SGP,SVN,coal,2018,0.000470,True
SGP,BIH,coal,2018,0.000308,True
SGP,UZB,coal,2018,0.000198,True
PRT,PRT,minerals,2018,0.772986,False
PRT,NLD,minerals,2018,0.227014,False
GBR,GBR,minerals,2018,0.909352,False
GBR,BHS,minerals,2018,0.065433,False
GBR,ESP,minerals,2018,0.010947,False
GBR,TUR,minerals,2018,0.005336,False
GBR,FRA,minerals,2018,0.004576,False
GBR,DEU,minerals,2018,0.004357,False
DNK,SWE,minerals,2018,0.461600,False
DNK,FRA,minerals,2018,0.301495,False
DNK,DNK,minerals,2018,0.236905,False
IDN,IDN,oil_gas,2018,0.989742,False
IDN,GBR,oil_gas,2018,0.010258,False
SGP,CYP,oil_gas,2018,0.264046,False
SGP,VGB,oil_gas,2018,0.152119,False
SGP,ARE,oil_gas,2018,0.192395,False
SGP,IND,oil_gas,2018,0.103056,False
SGP,LUX,oil_gas,2018,0.064202,False
SGP,SGP,oil_gas,2018,0.117844,False
SGP,KOR,oil_gas,2018,0.017297,False
SGP,USA,oil_gas,2018,0.022816,False
SGP,JPN,oil_gas,2018,0.032089,False
SGP,HKG,oil_gas,2018,0.011627,False
SGP,IDN,oil_gas,2018,0.008108,False
SGP,DEU,oil_gas,2018,0.007875,False
SGP,CHN,oil_gas,2018,0.004238,False
SGP,BMU,oil_gas,2018,0.002290,False
MEX,MEX,minerals,2018,0.995474,False
MEX,VGB,minerals,2018,0.004526,False
BEL,BEL,oil_gas,2018,0.752278,False
BEL,USA,oil_gas,2018,0.094078,False
BEL,FRA,oil_gas,2018,0.073599,False
BEL,DEU,oil_gas,2018,0.049455,False
BEL,ESP,oil_gas,2018,0.019640,False
BEL,SWE,oil_gas,2018,0.010950,False
CUW,CHN,oil_gas,2018,0.058792,True
CUW,GBR,oil_gas,2018,0.072598,True
CUW,SAU,oil_gas,2018,0.072303,True
CUW,USA,oil_gas,2018,0.227212,True
CUW,FRA,oil_gas,2018,0.024756,True
CUW,JPN,oil_gas,2018,0.035399,True
CUW,RUS,oil_gas,2018,0.050728,True
CUW,BRA,oil_gas,2018,0.026662,True
CUW,ITA,oil_gas,2018,0.017423,True
CUW,MEX,oil_gas,2018,0.016738,True
CUW,NOR,oil_gas,2018,0.023027,True
CUW,THA,oil_gas,2018,0.015035,True
CUW,IDN,oil_gas,2018,0.009224,True
CUW,MYS,oil_gas,2018,0.011044,True
CUW,ESP,oil_gas,2018,0.009243,True
CUW,AZE,oil_gas,2018,0.011636,True
CUW,CAN,oil_gas,2018,0.066519,True
CUW,NLD,oil_gas,2018,0.015345,True
CUW,TWN,oil_gas,2018,0.013235,True
CUW,CUW,oil_gas,2018,0.007468,True
CUW,KOR,oil_gas,2018,0.024050,True
CUW,POL,oil_gas,2018,0.002026,True
CUW,ARE,oil_gas,2018,0.012758,True
CUW,AUT,oil_gas,2018,0.006505,True
CUW,CHL,oil_gas,2018,0.005585,True
CUW,CYP,oil_gas,2018,0.006211,True
CUW,PAN,oil_gas,2018,0.004813,True
CUW,IRL,oil_gas,2018,0.005955,True
CUW,PRT,oil_gas,2018,0.004499,True
CUW,HUN,oil_gas,2018,0.004537,True
CUW,COL,oil_gas,2018,0.004700,True
CUW,KAZ,oil_gas,2018,0.008328,True
CUW,FIN,oil_gas,2018,0.006656,True
CUW,CHE,oil_gas,2018,0.006094,True
CUW,AUS,oil_gas,2018,0.011976,True
CUW,KWT,oil_gas,2018,0.005119,True
CUW,IND,oil_gas,2018,0.010005,True
CUW,ZAF,oil_gas,2018,0.003170,True
CUW,ARG,oil_gas,2018,0.003802,True
CUW,VGB,oil_gas,2018,0.004338,True
CUW,GRC,oil_gas,2018,0.005933,True
CUW,PHL,oil_gas,2018,0.004268,True
CUW,VNM,oil_gas,2018,0.004795,True
CUW,LBY,oil_gas,2018,0.001780,True
CUW,UKR,oil_gas,2018,0.003134,True
CUW,ISR,oil_gas,2018,0.002269,True
CUW,DNK,oil_gas,2018,0.002547,True
CUW,QAT,oil_gas,2018,0.001396,True
CUW,MLT,oil_gas,2018,0.002783,True
CUW,CYM,oil_gas,2018,0.003136,True
CUW,SVN,oil_gas,2018,0.001075,True
CUW,DEU,oil_gas,2018,0.010551,True
CUW,LUX,oil_gas,2018,0.002370,True
CUW,PAK,oil_gas,2018,0.002226,True
CUW,HKG,oil_gas,2018,0.002018,True
CUW,NZL,oil_gas,2018,0.000856,True
CUW,HRV,oil_gas,2018,0.000795,True
CUW,BMU,oil_gas,2018,0.003386,True
CUW,SGP,oil_gas,2018,0.002693,True
CUW,CRI,oil_gas,2018,0.000582,True
CUW,CZE,oil_gas,2018,0.001090,True
CUW,JOR,oil_gas,2018,0.000557,True
CUW,SWE,oil_gas,2018,0.001507,True
CUW,LBR,oil_gas,2018,0.000549,True
CUW,NGA,oil_gas,2018,0.001049,True
CUW,TUR,oil_gas,2018,0.001775,True
CUW,BGD,oil_gas,2018,0.000511,True
CUW,IRN,oil_gas,2018,0.000814,True
CUW,MAR,oil_gas,2018,0.000762,True
CUW,OMN,oil_gas,2018,0.000705,True
CUW,BEL,oil_gas,2018,0.002103,True
CUW,PER,oil_gas,2018,0.000531,True
CUW,ROU,oil_gas,2018,0.000480,True
CUW,BGR,oil_gas,2018,0.000824,True
CUW,BHS,oil_gas,2018,0.000281,True
CUW,EGY,oil_gas,2018,0.000252,True
CUW,LTU,oil_gas,2018,0.000292,True
CUW,SYC,oil_gas,2018,0.000104,True
CUW,BIH,oil_gas,2018,0.000230,True
CUW,SVK,oil_gas,2018,0.000217,True
CUW,SRB,oil_gas,2018,0.000180,True
CUW,MKD,oil_gas,2018,0.000109,True
CUW,HND,oil_gas,2018,0.000085,True
CUW,DZA,oil_gas,2018,0.000082,True
CUW,EST,oil_gas,2018,0.000110,True
CUW,MH,oil_gas,2018,0.000067,True
CUW,BOL,oil_gas,2018,0.000059,True
CUW,GEO,oil_gas,2018,0.000100,True
CUW,CIV,oil_gas,2018,0.000052,True
CUW,WS,oil_gas,2018,0.000048,True
CUW,ALB,oil_gas,2018,0.000046,True
CUW,LVA,oil_gas,2018,0.000041,True
CUW,MDA,oil_gas,2018,0.000036,True
CUW,ECU,oil_gas,2018,0.000032,True
CUW,LKA,oil_gas,2018,0.000031,True
CUW,LAO,oil_gas,2018,0.000029,True
CUW,BLR,oil_gas,2018,0.000045,True
CUW,LI,oil_gas,2018,0.000027,True
CUW,KV,oil_gas,2018,0.000044,True
CUW,MOZ,oil_gas,2018,0.000018,True
CUW,UZB,oil_gas,2018,0.000012,True
CUW,IRQ,oil_gas,2018,0.000009,True
BGR,CHE,minerals,2018,0.538434,False
BGR,LI,minerals,2018,0.390545,False
BGR,BGR,minerals,2018,0.071021,False
BMU,GBR,coal,2018,0.183179,True
BMU,JPN,coal,2018,0.027801,True
BMU,LUX,coal,2018,0.024337,True
BMU,DEU,coal,2018,0.057871,True
BMU,AUS,coal,2018,0.089906,True
BMU,CHN,coal,2018,0.220246,True
BMU,CAN,coal,2018,0.010703,True
BMU,USA,coal,2018,0.136330,True
BMU,IND,coal,2018,0.039846,True
BMU,MNG,coal,2018,0.020714,True
BMU,RUS,coal,2018,0.044328,True
BMU,COL,coal,2018,0.026695,True
BMU,IDN,coal,2018,0.051085,True
BMU,THA,coal,2018,0.014347,True
BMU,CHL,coal,2018,0.008458,True
BMU,ZAF,coal,2018,0.007479,True
BMU,CZE,coal,2018,0.006553,True
BMU,ESP,coal,2018,0.004199,True
BMU,MEX,coal,2018,0.003188,True
BMU,CYP,coal,2018,0.002439,True
BMU,CYM,coal,2018,0.003471,True
BMU,VNM,coal,2018,0.006703,True
BMU,HKG,coal,2018,0.001327,True
BMU,SGP,coal,2018,0.001089,True
BMU,VGB,coal,2018,0.001551,True
BMU,KAZ,coal,2018,0.001402,True
BMU,TUR,coal,2018,0.000702,True
BMU,POL,coal,2018,0.001891,True
BMU,CHE,coal,2018,0.000600,True
BMU,BMU,coal,2018,0.000585,True
BMU,SVN,coal,2018,0.000470,True
BMU,BIH,coal,2018,0.000308,True
BMU,UZB,coal,2018,0.000198,True
BMU,CAN,oil_gas,2018,0.741208,False
BMU,BMU,oil_gas,2018,0.233410,False
BMU,HKG,oil_gas,2018,0.025382,False
MUS,CHN,oil_gas,2018,0.058792,True
MUS,GBR,oil_gas,2018,0.072598,True
MUS,SAU,oil_gas,2018,0.072303,True
MUS,USA,oil_gas,2018,0.227212,True
MUS,FRA,oil_gas,2018,0.024756,True
MUS,JPN,oil_gas,2018,0.035399,True
MUS,RUS,oil_gas,2018,0.050728,True
MUS,BRA,oil_gas,2018,0.026662,True
MUS,ITA,oil_gas,2018,0.017423,True
MUS,MEX,oil_gas,2018,0.016738,True
MUS,NOR,oil_gas,2018,0.023027,True
MUS,THA,oil_gas,2018,0.015035,True
MUS,IDN,oil_gas,2018,0.009224,True
MUS,MYS,oil_gas,2018,0.011044,True
MUS,ESP,oil_gas,2018,0.009243,True
MUS,AZE,oil_gas,2018,0.011636,True
MUS,CAN,oil_gas,2018,0.066519,True
MUS,NLD,oil_gas,2018,0.015345,True
MUS,TWN,oil_gas,2018,0.013235,True
MUS,CUW,oil_gas,2018,0.007468,True
MUS,KOR,oil_gas,2018,0.024050,True
MUS,POL,oil_gas,2018,0.002026,True
MUS,ARE,oil_gas,2018,0.012758,True
MUS,AUT,oil_gas,2018,0.006505,True
MUS,CHL,oil_gas,2018,0.005585,True
MUS,CYP,oil_gas,2018,0.006211,True
MUS,PAN,oil_gas,2018,0.004813,True
MUS,IRL,oil_gas,2018,0.005955,True
MUS,PRT,oil_gas,2018,0.004499,True
MUS,HUN,oil_gas,2018,0.004537,True
MUS,COL,oil_gas,2018,0.004700,True
MUS,KAZ,oil_gas,2018,0.008328,True
MUS,FIN,oil_gas,2018,0.006656,True
MUS,CHE,oil_gas,2018,0.006094,True
MUS,AUS,oil_gas,2018,0.011976,True
MUS,KWT,oil_gas,2018,0.005119,True
MUS,IND,oil_gas,2018,0.010005,True
MUS,ZAF,oil_gas,2018,0.003170,True
MUS,ARG,oil_gas,2018,0.003802,True
MUS,VGB,oil_gas,2018,0.004338,True
MUS,GRC,oil_gas,2018,0.005933,True
MUS,PHL,oil_gas,2018,0.004268,True
MUS,VNM,oil_gas,2018,0.004795,True
MUS,LBY,oil_gas,2018,0.001780,True
MUS,UKR,oil_gas,2018,0.003134,True
MUS,ISR,oil_gas,2018,0.002269,True
MUS,DNK,oil_gas,2018,0.002547,True
MUS,QAT,oil_gas,2018,0.001396,True
MUS,MLT,oil_gas,2018,0.002783,True
MUS,CYM,oil_gas,2018,0.003136,True
MUS,SVN,oil_gas,2018,0.001075,True
MUS,DEU,oil_gas,2018,0.010551,True
MUS,LUX,oil_gas,2018,0.002370,True
MUS,PAK,oil_gas,2018,0.002226,True
MUS,HKG,oil_gas,2018,0.002018,True
MUS,NZL,oil_gas,2018,0.000856,True
MUS,HRV,oil_gas,2018,0.000795,True
MUS,BMU,oil_gas,2018,0.003386,True
MUS,SGP,oil_gas,2018,0.002693,True
MUS,CRI,oil_gas,2018,0.000582,True
MUS,CZE,oil_gas,2018,0.001090,True
MUS,JOR,oil_gas,2018,0.000557,True
MUS,SWE,oil_gas,2018,0.001507,True
MUS,LBR,oil_gas,2018,0.000549,True
MUS,NGA,oil_gas,2018,0.001049,True
MUS,TUR,oil_gas,2018,0.001775,True
MUS,BGD,oil_gas,2018,0.000511,True
MUS,IRN,oil_gas,2018,0.000814,True
MUS,MAR,oil_gas,2018,0.000762,True
MUS,OMN,oil_gas,2018,0.000705,True
MUS,BEL,oil_gas,2018,0.002103,True
MUS,PER,oil_gas,2018,0.000531,True
MUS,ROU,oil_gas,2018,0.000480,True
MUS,BGR,oil_gas,2018,0.000824,True
MUS,BHS,oil_gas,2018,0.000281,True
MUS,EGY,oil_gas,2018,0.000252,True
MUS,LTU,oil_gas,2018,0.000292,True
MUS,SYC,oil_gas,2018,0.000104,True
MUS,BIH,oil_gas,2018,0.000230,True
MUS,SVK,oil_gas,2018,0.000217,True
MUS,SRB,oil_gas,2018,0.000180,True
MUS,MKD,oil_gas,2018,0.000109,True
MUS,HND,oil_gas,2018,0.000085,True
MUS,DZA,oil_gas,2018,0.000082,True
MUS,EST,oil_gas,2018,0.000110,True
MUS,MH,oil_gas,2018,0.000067,True
MUS,BOL,oil_gas,2018,0.000059,True
MUS,GEO,oil_gas,2018,0.000100,True
MUS,CIV,oil_gas,2018,0.000052,True
MUS,WS,oil_gas,2018,0.000048,True
MUS,ALB,oil_gas,2018,0.000046,True
MUS,LVA,oil_gas,2018,0.000041,True
MUS,MDA,oil_gas,2018,0.000036,True
MUS,ECU,oil_gas,2018,0.000032,True
MUS,LKA,oil_gas,2018,0.000031,True
MUS,LAO,oil_gas,2018,0.000029,True
MUS,BLR,oil_gas,2018,0.000045,True
MUS,LI,oil_gas,2018,0.000027,True
MUS,KV,oil_gas,2018,0.000044,True
MUS,MOZ,oil_gas,2018,0.000018,True
MUS,UZB,oil_gas,2018,0.000012,True
MUS,IRQ,oil_gas,2018,0.000009,True
SWE,SWE,minerals,2018,0.927945,False
SWE,FIN,minerals,2018,0.072055,False
ESP,ESP,minerals,2018,0.732822,False
ESP,AUS,minerals,2018,0.082309,False
ESP,ISR,minerals,2018,0.069585,False
ESP,BEL,minerals,2018,0.038590,False
ESP,CHE,minerals,2018,0.030519,False
ESP,FRA,minerals,2018,0.032197,False
ESP,USA,minerals,2018,0.013978,False
MYS,MYS,oil_gas,2018,0.955507,False
MYS,USA,oil_gas,2018,0.037241,False
MYS,IRL,oil_gas,2018,0.004422,False
MYS,SGP,oil_gas,2018,0.002831,False
SVN,GBR,coal,2018,0.183179,True
SVN,JPN,coal,2018,0.027801,True
SVN,LUX,coal,2018,0.024337,True
SVN,DEU,coal,2018,0.057871,True
SVN,AUS,coal,2018,0.089906,True
SVN,CHN,coal,2018,0.220246,True
SVN,CAN,coal,2018,0.010703,True
SVN,USA,coal,2018,0.136330,True
SVN,IND,coal,2018,0.039846,True
SVN,MNG,coal,2018,0.020714,True
SVN,RUS,coal,2018,0.044328,True
SVN,COL,coal,2018,0.026695,True
SVN,IDN,coal,2018,0.051085,True
SVN,THA,coal,2018,0.014347,True
SVN,CHL,coal,2018,0.008458,True
SVN,ZAF,coal,2018,0.007479,True
SVN,CZE,coal,2018,0.006553,True
SVN,ESP,coal,2018,0.004199,True
SVN,MEX,coal,2018,0.003188,True
SVN,CYP,coal,2018,0.002439,True
SVN,CYM,coal,2018,0.003471,True
SVN,VNM,coal,2018,0.006703,True
SVN,HKG,coal,2018,0.001327,True
SVN,SGP,coal,2018,0.001089,True
SVN,VGB,coal,2018,0.001551,True
SVN,KAZ,coal,2018,0.001402,True
SVN,TUR,coal,2018,0.000702,True
SVN,POL,coal,2018,0.001891,True
SVN,CHE,coal,2018,0.000600,True
SVN,BMU,coal,2018,0.000585,True
SVN,SVN,coal,2018,0.000470,True
SVN,BIH,coal,2018,0.000308,True
SVN,UZB,coal,2018,0.000198,True
RUS,RUS,minerals,2018,0.990995,False
RUS,USA,minerals,2018,0.007228,False
RUS,CYM,minerals,2018,0.001778,False
UKR,UKR,oil_gas,2018,0.911194,False
UKR,CYP,oil_gas,2018,0.046560,False
UKR,RUS,oil_gas,2018,0.026097,False
UKR,AUT,oil_gas,2018,0.016149,False
GRC,GBR,minerals,2018,0.232316,True
GRC,JPN,minerals,2018,0.024186,True
GRC,LUX,minerals,2018,0.004590,True
GRC,AUS,minerals,2018,0.072736,True
GRC,CHN,minerals,2018,0.094674,True
GRC,IRL,minerals,2018,0.031554,True
GRC,CHE,minerals,2018,0.028767,True
GRC,CAN,minerals,2018,0.055899,True
GRC,USA,minerals,2018,0.124223,True
GRC,BEL,minerals,2018,0.028099,True
GRC,CHL,minerals,2018,0.022457,True
GRC,MEX,minerals,2018,0.037353,True
GRC,BHS,minerals,2018,0.014190,True
GRC,NOR,minerals,2018,0.015216,True
GRC,DEU,minerals,2018,0.022377,True
GRC,BRA,minerals,2018,0.026574,True
GRC,RUS,minerals,2018,0.028411,True
GRC,NLD,minerals,2018,0.015649,True
GRC,SWE,minerals,2018,0.009124,True
GRC,POL,minerals,2018,0.005670,True
GRC,ZAF,minerals,2018,0.017737,True
GRC,IND,minerals,2018,0.016230,True
GRC,FRA,minerals,2018,0.006680,True
GRC,IRN,minerals,2018,0.007280,True
GRC,ESP,minerals,2018,0.007858,True
GRC,KAZ,minerals,2018,0.002847,True
GRC,NZL,minerals,2018,0.001862,True
GRC,MYS,minerals,2018,0.002776,True
GRC,SGP,minerals,2018,0.001561,True
GRC,LI,minerals,2018,0.001454,True
GRC,TUR,minerals,2018,0.003856,True
GRC,VNM,minerals,2018,0.005500,True
GRC,BMU,minerals,2018,0.003774,True
GRC,JOR,minerals,2018,0.001677,True
GRC,PRT,minerals,2018,0.001425,True
GRC,PER,minerals,2018,0.002274,True
GRC,PNG,minerals,2018,0.000834,True
GRC,PHL,minerals,2018,0.001751,True
GRC,CYP,minerals,2018,0.001860,True
GRC,IDN,minerals,2018,0.001693,True
GRC,UKR,minerals,2018,0.000974,True
GRC,FIN,minerals,2018,0.001729,True
GRC,BGD,minerals,2018,0.000676,True
GRC,ARE,minerals,2018,0.000645,True
GRC,MAR,minerals,2018,0.000599,True
GRC,PAK,minerals,2018,0.000599,True
GRC,AUT,minerals,2018,0.001036,True
GRC,DNK,minerals,2018,0.000663,True
GRC,ISR,minerals,2018,0.000487,True
GRC,EGY,minerals,2018,0.000575,True
GRC,CYM,minerals,2018,0.001345,True
GRC,ITA,minerals,2018,0.001332,True
GRC,PAN,minerals,2018,0.000563,True
GRC,THA,minerals,2018,0.000847,True
GRC,CZE,minerals,2018,0.000685,True
GRC,VGB,minerals,2018,0.000475,True
GRC,QAT,minerals,2018,0.000201,True
GRC,COL,minerals,2018,0.000293,True
GRC,HUN,minerals,2018,0.000512,True
GRC,HKG,minerals,2018,0.000154,True
GRC,URY,minerals,2018,0.000143,True
GRC,GRC,minerals,2018,0.000131,True
GRC,GEO,minerals,2018,0.000199,True
GRC,BRB,minerals,2018,0.000086,True
GRC,BGR,minerals,2018,0.000042,True
GRC,ZMB,minerals,2018,0.000017,True
SVN,CHN,oil_gas,2018,0.058792,True
SVN,GBR,oil_gas,2018,0.072598,True
SVN,SAU,oil_gas,2018,0.072303,True
SVN,USA,oil_gas,2018,0.227212,True
SVN,FRA,oil_gas,2018,0.024756,True
SVN,JPN,oil_gas,2018,0.035399,True
SVN,RUS,oil_gas,2018,0.050728,True
SVN,BRA,oil_gas,2018,0.026662,True
SVN,ITA,oil_gas,2018,0.017423,True
SVN,MEX,oil_gas,2018,0.016738,True
SVN,NOR,oil_gas,2018,0.023027,True
SVN,THA,oil_gas,2018,0.015035,True
SVN,IDN,oil_gas,2018,0.009224,True
SVN,MYS,oil_gas,2018,0.011044,True
SVN,ESP,oil_gas,2018,0.009243,True
SVN,AZE,oil_gas,2018,0.011636,True
SVN,CAN,oil_gas,2018,0.066519,True
SVN,NLD,oil_gas,2018,0.015345,True
SVN,TWN,oil_gas,2018,0.013235,True
SVN,CUW,oil_gas,2018,0.007468,True
SVN,KOR,oil_gas,2018,0.024050,True
SVN,POL,oil_gas,2018,0.002026,True
SVN,ARE,oil_gas,2018,0.012758,True
SVN,AUT,oil_gas,2018,0.006505,True
SVN,CHL,oil_gas,2018,0.005585,True
SVN,CYP,oil_gas,2018,0.006211,True
SVN,PAN,oil_gas,2018,0.004813,True
SVN,IRL,oil_gas,2018,0.005955,True
SVN,PRT,oil_gas,2018,0.004499,True
SVN,HUN,oil_gas,2018,0.004537,True
SVN,COL,oil_gas,2018,0.004700,True
SVN,KAZ,oil_gas,2018,0.008328,True
SVN,FIN,oil_gas,2018,0.006656,True
SVN,CHE,oil_gas,2018,0.006094,True
SVN,AUS,oil_gas,2018,0.011976,True
SVN,KWT,oil_gas,2018,0.005119,True
SVN,IND,oil_gas,2018,0.010005,True
SVN,ZAF,oil_gas,2018,0.003170,True
SVN,ARG,oil_gas,2018,0.003802,True
SVN,VGB,oil_gas,2018,0.004338,True
SVN,GRC,oil_gas,2018,0.005933,True
SVN,PHL,oil_gas,2018,0.004268,True
SVN,VNM,oil_gas,2018,0.004795,True
SVN,LBY,oil_gas,2018,0.001780,True
SVN,UKR,oil_gas,2018,0.003134,True
SVN,ISR,oil_gas,2018,0.002269,True
SVN,DNK,oil_gas,2018,0.002547,True
SVN,QAT,oil_gas,2018,0.001396,True
SVN,MLT,oil_gas,2018,0.002783,True
SVN,CYM,oil_gas,2018,0.003136,True
SVN,SVN,oil_gas,2018,0.001075,True
SVN,DEU,oil_gas,2018,0.010551,True
SVN,LUX,oil_gas,2018,0.002370,True
SVN,PAK,oil_gas,2018,0.002226,True
