partner_jurisdiction,negative_misalignment,tax_revenue_loss,tax_revenue_loss_suffered_pct_of_total,tax_revenue_loss_pct_of_gvt_health_expenditure,tax_revenue_loss_pct_of_total_tax_revenues,positive_misalignment,tax_revenue_gain,tax_revenue_loss_caused_usd,tax_revenue_loss_caused_pct_of_total,etr_average_corrected,cit,region_tjn,ukt,eu27,oecd,oecd_oct
Luxembourg,70781.1092698825,17652.808651908694,0.07141138120840465,4.190988800346138,0.7974431042064853,32125.212524343104,1060.4308995614454,5954.414219388877,0.02408755184957769,0.0330093037908433,0.2494,4212086811.22,4212086811.22,4212086811.22,4212086811.22,4212086811.22
Macau (China),4291.165838768465,514.9399006522158,0.002083100217648221,,0.0861161348421537,0.0,0.0,0.0,0.0,0.2015191122681172,0.12,0.0,0.0,0.0,0.0,0.0
Madagascar,13.1957546660497,2.6391509332099403,1.0676228189761423e-05,0.02459892399025092,0.0017710128748025507,33.97847122905134,1.5349481289350082,6.297916070938,2.547712912028101e-05,0.0451741374291919,0.2,107287251.03000002,107287251.03000002,107287251.03000002,107287251.03000002,107287251.03000002
Malawi,210.83084360879548,63.24925308263864,0.00025586390313831473,0.37151711394020254,0.04409619794552783,0.0,0.0,0.0,0.0,0.4928809041432749,0.3,170245866.77,170245866.77,170245866.77,170245866.77,170245866.77
Malaysia,3761.944560190465,902.8666944457116,0.003652390901006204,0.09823054382753339,0.021535803005373236,5703.249953783524,760.6041497599828,1057.0984579729868,0.004276308798541444,0.133363285131033,0.24,9191303023.13,9191303023.13,9191303023.13,9191303023.13,9191303023.13
Maldives,51.804844709206556,7.770726706380983,3.143512956141985e-05,0.020037240451140047,0.007605135728575262,0.0,0.0,0.0,0.0,0.2275119024156099,0.15,387814216.5,387814216.5,387814216.5,387814216.5,387814216.5
Mali,9.821002230178056,2.9463006690534166,1.1918749269941356e-05,0.011429808490778877,0.0012580817429046075,0.0,0.0,0.0,0.0,0.2717423468758931,0.3,257773406.39000005,257773406.39000005,257773406.39000005,257773406.39000005,257773406.39000005
Malta,330.31681032232734,16.515840516116334,6.681197345591091e-05,0.013043969250267665,0.0038253326571179485,5919.977369216086,257.40833988710835,1097.2689254276434,0.004438811470002403,0.0434813047133648,0.0499999999999999,1266166777.8600004,1266166777.8600004,1266166777.8600004,1266166777.8600004,1266166777.8600004
Marshall Islands,352.10150344111366,0.0,0.0,0.0,0.0,20.111828425189383,0.11627855358153609,3.7277312037114942,1.5079891210508517e-05,0.0057816003161553,0.0,13669999.999999998,13669999.999999998,13669999.999999998,13669999.999999998,13669999.999999998
Mauritania,9.898137160579632,2.474534290144908,1.0010300059968101e-05,0.015481709565500927,,0.0,0.0,0.0,0.0,0.2430928358391576,0.25,159835984.5,159835984.5,159835984.5,159835984.5,159835984.5
Mauritius,973.853932535275,146.07808988029126,0.0005909336224243934,0.4046611976820374,0.0696423513986884,8812.965647647708,1030.0591806059906,1633.4848501803729,0.006607980159676842,0.1168799722804918,0.15,360988626.33,360988626.33,360988626.33,360988626.33,360988626.33
Mexico,20267.367555078476,6080.2102665235425,0.024596437979461202,0.15686649758405688,0.03443540290224381,0.0,0.0,0.0,0.0,0.1871579593002329,0.3,38760413218.66999,38760413218.66999,38760413218.66999,38760413218.66999,38760413218.66999
Micronesia,-0.0,-0.0,-0.0,-0.0,-0.0,60.267569965161265,6.926068759180258,11.170605495501178,4.518875058908447e-05,0.1149219847952057,0.3,7690000.0,7690000.0,7690000.0,7690000.0,7690000.0
Moldova,119.69342045726054,14.363210454871265,5.810388122336852e-05,0.020746446245457975,0.005704945984177032,4.197979600670457,0.5031063462330683,0.7780963132304676,3.147653925028369e-06,0.1198448763668879,0.12,692321484.1199999,692321484.1199999,692321484.1199999,692321484.1199999,692321484.1199999
Monaco,37.552596430035116,0.0,0.0,0.0,,219.718800469389,27.718062899757278,40.724921237194195,0.00016474561824682103,0.1261524404854874,0.0,284330770.17,284330770.17,284330770.17,284330770.17,284330770.17
Mongolia,1.1456147841745552,0.2864036960436388,1.1585965678870563e-06,0.00041345295696730686,0.00011080469271819599,290.9207645803244,13.281980029725192,53.92221875637192,0.00021813300054084668,0.0456549742981924,0.25,692711688.7600001,692711688.7600001,692711688.7600001,692711688.7600001,692711688.7600001
Montenegro,186.32362340413113,16.7691261063718,6.783659646049852e-05,0.044319076820241436,,15.214701161486547,0.8751619794277881,2.820047738861159,1.1408014898747537e-05,0.0575208129386802,0.09,378372640.17,378372640.17,378372640.17,378372640.17,378372640.17
Morocco,1432.8631350700784,444.1875718717243,0.0017968839207656419,0.1394483924505242,0.015904210233253783,0.0,0.0,0.0,0.0,0.2655585499168342,0.31,3185318697.95,3185318697.95,3185318697.95,3185318697.95,3185318697.95
Mozambique,297.86376600453144,95.31640512145006,0.00038558601499408637,0.2350401994632051,0.02591619912497718,0.0,0.0,0.0,0.0,0.2441649953570892,0.32,405532352.9299999,405532352.9299999,405532352.9299999,405532352.9299999,405532352.9299999
Myanmar,944.6478615515949,236.16196538789873,0.0009553523447623064,0.3572989131051416,0.0676648039023244,66.19691432480911,5.3600360138396494,12.269610594377555,4.963458544819375e-05,0.0809710855635884,0.25,660964690.14,660964690.14,660964690.14,660964690.14,660964690.14
Namibia,477.1219756006757,152.67903219221623,0.0006176365917403041,0.2785671368282894,0.04386531801881815,0.0,0.0,0.0,0.0,0.2470038248442407,0.32,548087021.07,548087021.07,548087021.07,548087021.07,548087021.07
Nauru,0.000191241149566122,4.78102873915305e-05,1.9340824034994623e-10,2.8775901808759567e-06,9.753742935344982e-07,0.0,0.0,0.0,0.0,0.0,0.25,16614696.459999995,16614696.459999995,16614696.459999995,16614696.459999995,16614696.459999995
Nepal,20.691070600490093,5.172767650122523,2.0925535978404353e-05,0.007943884622752086,0.0008011819625692143,0.0,0.0,0.0,0.0,0.3064215955101668,0.25,651163491.89,651163491.89,651163491.89,651163491.89,651163491.89
Netherlands,37725.14737857884,9431.28684464471,0.03815263811155136,0.11836095881739912,0.037374787318213205,30842.370586121942,2636.3367472131727,5716.639223429418,0.02312567426889866,0.0854777598839772,0.25,79682413347.08,79682413347.08,79682413347.08,79682413347.08,79682413347.08
New Caledonia,80.96582753625486,0.0,0.0,,,0.0,0.0,0.0,0.0,0.35831245390994665,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1816.713011137188,508.6796431184127,0.0020577754296201775,0.026236536618464534,0.00690115937590636,0.0,0.0,0.0,0.0,0.2155842410834117,0.28,19388216155.04,19388216155.04,19388216155.04,19388216155.04,19388216155.04
Nicaragua,263.63824743073724,79.09147422922116,0.000319950866057053,0.09193524289659331,0.029575181619380983,0.0,0.0,0.0,0.0,0.2373094897198674,0.3,860295483.4,860295483.4,860295483.4,860295483.4,860295483.4
Niger,82.49915677830211,24.74974703349063,0.00010012081675337718,0.07819547272613271,,0.0,0.0,0.0,0.0,0.2899195853060334,0.3,316511252.77,316511252.77,316511252.77,316511252.77,316511252.77
Nigeria,590.879777354308,177.2639332062924,0.0007170905524615778,0.07464670673732239,,0.0,0.0,0.0,0.0,0.2945926808651501,0.3,2374705341.3900003,2374705341.3900003,2374705341.3900003,2374705341.3900003,2374705341.3900003
North Macedonia,167.5435669660626,16.754356696606262,6.777684937028826e-05,0.026092140409840515,0.0068804578781002665,58.934006551713146,5.294526104161525,10.923429264512036,4.4188841939708514e-05,0.0898382175920062,0.1,642122740.1600002,642122740.1600002,642122740.1600002,642122740.1600002,642122740.1600002
Northern Mariana Islands,3874.334605726382,813.6102672025402,0.0032913194773677244,,,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0
Norway,1587.5418603692453,349.25920928123395,0.0014128676646495823,0.008230105066535534,0.0027206645076903444,0.0,0.0,0.0,0.0,0.1566455794040094,0.22,42436786220.55,42436786220.55,42436786220.55,42436786220.55,42436786220.55
Oman,816.4077372498525,122.46116058747788,0.0004953954237186208,0.03644072430094978,,0.0,0.0,0.0,0.0,0.3013623804826528,0.15,3360557808.24,3360557808.24,3360557808.24,3360557808.24,3360557808.24
Other Africa,1415.8902645632754,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2461751916712081,0.0,0.0,0.0,0.0,0.0,0.0
Other America,9933.241727232164,0.0,0.0,,,23746.90347192447,2488.117558493394,4401.493051370047,0.017805478118267905,0.1047765053424776,0.0,0.0,0.0,0.0,0.0,0.0
Other Asia,9894.046381264332,0.0,0.0,,,34940.64035794019,4801.51215570783,6476.254301017303,0.026198565554751637,0.1374191230189259,0.0,0.0,0.0,0.0,0.0,0.0
Other Europe,13369.949100384341,0.0,0.0,,,4293.045138519476,316.85532646217365,795.7167286569216,0.0032189342650513664,0.0738066608289719,0.0,0.0,0.0,0.0,0.0,0.0
Other countries,9.885622935362981,0.0,0.0,,,0.0,0.0,0.0,0.0,0.2117036059551869,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,758.1061777842423,219.85079155743026,0.0008893683149496797,0.07596711117113471,,0.0,0.0,0.0,0.0,0.5337587138711839,0.29,2894025956.3400006,2894025956.3400006,2894025956.3400006,2894025956.3400006,2894025956.3400006
Palestinian Authority or West Bank and Gaza Strip,0.5723818383488152,0.08585727575232227,3.4732074477005524e-07,,2.207791400099058e-05,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0
Panama,1109.2139192806435,277.3034798201609,0.0011217832186558886,0.08105374562505191,0.055149881138897704,34192.43956968611,2054.9263992084834,6337.575143356878,0.02563756303166145,0.0600988529941079,0.25,3421229675.2200003,3421229675.2200003,3421229675.2200003,3421229675.2200003,3421229675.2200003
Papua New Guinea,1631.5647361346018,489.4694208403805,0.0019800638012189703,1.602086333709597,0.15431513935497881,94.58443663616191,9.434952344930629,17.53124322562797,7.091960932274744e-05,0.0997516365321715,0.3,305520002.6,305520002.6,305520002.6,305520002.6,305520002.6
Paraguay,160.78572870251082,16.078572870251083,6.504308289777252e-05,0.009011400597809277,0.0041091272138090605,208.46719156932227,6.917895838312781,38.639433398793365,0.000156309138252606,0.0331845782841678,0.1,1784247930.7999997,1784247930.7999997,1784247930.7999997,1784247930.7999997,1784247930.7999997
Peru,7773.772187148919,2293.262795208931,0.00927699761034965,0.2544296305093672,0.06362863993963154,0.0,0.0,0.0,0.0,0.158870068565547,0.295,9013347976.089998,9013347976.089998,9013347976.089998,9013347976.089998,9013347976.089998
Philippines,6079.908206982783,1823.9724620948348,0.007378564814965194,0.20044957960389745,0.03275544389017007,3007.522455024504,447.6123023866922,557.4448560537713,0.0022550466559334696,0.1488309095211877,0.3,9099407769.77,9099407769.77,9099407769.77,9099407769.77,9099407769.77
Poland,8908.977812159035,1692.7057843102168,0.006847548195905845,0.05351463277584693,0.012972062415326774,0.0,0.0,0.0,0.0,0.1685292732553882,0.19,31630709144.550003,31630709144.550003,31630709144.550003,31630709144.550003,31630709144.550003
Portugal,4473.291924216282,1409.0869561281288,0.0057002173288144935,0.07893033818814073,0.024988829617705675,661.4435486310462,60.30388681791462,122.59868688206521,0.0004959517625337415,0.0911701186635236,0.315,17852285806.37,17852285806.37,17852285806.37,17852285806.37,17852285806.37
Puerto Rico,469.02157118911214,175.88308919591705,0.0007115045870801656,,,26655.91497671577,552.7651391588873,4940.678884160093,0.0199866610567335,0.0207370536573865,0.375,0.0,0.0,0.0,0.0,0.0
Qatar,694.0585824241797,69.40585824241798,0.0002807693834323583,0.015700032267908625,,775.6251455881838,86.69870762313062,143.7622674809149,0.0005815653638410802,0.1117791346970629,0.1,4420746216.1900015,4420746216.1900015,4420746216.1900015,4420746216.1900015,4420746216.1900015
Rest of the world,264197.6380776289,0.0,0.0,,,247167.41237429122,34350.88359875598,45812.52664696973,0.18532664512585761,0.1389782061833364,0.0,0.0,0.0,0.0,0.0,0.0
Romania,4886.105895680499,781.7769433088798,0.0031625432767909962,0.05588797129898215,0.018279402614373993,127.37284819618873,17.74895898116549,23.608581511756256,9.550442920273944e-05,0.1393464873599064,0.16,13988286300.939997,13988286300.939997,13988286300.939997,13988286300.939997,13988286300.939997
Russia,1939.9021197042098,387.980423940842,0.0015695076348342,0.004014906243028328,0.001813388997864579,0.0,0.0,0.0,0.0,0.2843385333373322,0.2,96634989824.36998,96634989824.36998,96634989824.36998,96634989824.36998,96634989824.36998
Rwanda,32.382414362416014,9.714724308724804,3.929923530156727e-05,0.029355103058999434,0.006836410501964447,2.8114430500810905,0.19610268610508677,0.5211015012498253,2.108025906121157e-06,0.0697516124679924,0.3,330938177.57,330938177.57,330938177.57,330938177.57,330938177.57
Saint Kitts and Nevis,0.02978304401772331,0.009828404525848693,3.975910893872985e-08,0.00032227791622155733,5.8802078971887105e-05,0.0,0.0,0.0,0.0,0.06287032646982108,0.33,30496673.930000003,30496673.930000003,30496673.930000003,30496673.930000003,30496673.930000003
Saint Lucia,-0.0,-0.0,-0.0,-0.0,-0.0,21.442549162363115,0.0,3.97438054411535,1.607766841524114e-05,0.0,0.3,44529979.6,44529979.6,44529979.6,44529979.6,44529979.6
Saint Vincent and the Grenadines,8.068972290344805,2.4206916871034414,9.792489131018206e-06,0.07642637636801394,0.012050569825015208,40.44109708461617,3.2778473050141446,7.495764995977986,3.032281956551558e-05,0.0810523833751543,0.3,31673511.19,31673511.19,31673511.19,31673511.19,31673511.19
Samoa,4051.056013774783,1093.7851237191915,0.004424718353333977,25.17392120259525,5.179659101868853,8.216498819143574,0.1366714779688916,1.5229296106672472,6.16074807841794e-06,0.0166337853844099,0.27,43449135.91,43449135.91,43449135.91,43449135.91,43449135.91
Sao Tome and Principe,2.401738189084343,0.6004345472710857,2.428954009040099e-06,0.033731782970038864,,0.0,0.0,0.0,0.0,0.0,0.25,17800261.19,17800261.19,17800261.19,17800261.19,17800261.19
Saudi Arabia,2707.652772789915,541.530554557983,0.0021906681044411356,0.01356923839065666,0.0064039935758723595,0.0,0.0,0.0,0.0,0.3515712332741833,0.2,39908691922.66999,39908691922.66999,39908691922.66999,39908691922.66999,39908691922.66999
Senegal,234.34270440043258,70.30281132012978,0.00028439785182067924,0.22621220226437466,0.014555645744993854,0.0,0.0,0.0,0.0,0.2707129008803263,0.3,310782577.67,310782577.67,310782577.67,310782577.67,310782577.67
Serbia,641.7416023323991,96.26124034985986,0.00038940818233332205,0.024375324812837267,0.007400331940778866,541.1490510204718,35.749201954252676,100.30207899055705,0.00040575469547253734,0.0660616550779099,0.15,3949126466.580001,3949126466.580001,3949126466.580001,3949126466.580001,3949126466.580001
Seychelles,6.537605262318005,1.9612815786954014,7.934025074139993e-06,0.033509013368654195,0.004227063922764928,79.13262253139715,0.0,14.667246557869074,5.933380664092789e-05,0.0,0.3,58529970.94,58529970.94,58529970.94,58529970.94,58529970.94
Sierra Leone,2.2109296680926227,0.5527324170231557,2.235983299689574e-06,0.006719608298633442,,0.0,0.0,0.0,0.0,0.1844018234497346,0.25,82256642.42,82256642.42,82256642.42,82256642.42,82256642.42
Singapore,22640.083589342277,3848.814210188187,0.015569711550368823,0.2590486636021775,0.0691955603656627,67942.13780577735,4006.981207283004,12593.088096766503,0.050943157681142194,0.0589763780871534,0.17,14857494945.81,14857494945.81,14857494945.81,14857494945.81,14857494945.81
Sint Maarten,0.0024910794811881967,0.0008718778184158688,3.527030768065103e-09,,,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0
Slovak Republic,671.1381961488322,140.93902119125477,0.0005701444097588337,0.0192191499689988,0.006163337003491189,848.2693063201336,117.43117985378186,157.2268764166573,0.0006360341081917661,0.1384362006014441,0.21,7333259869.38,7333259869.38,7333259869.38,7333259869.38,7333259869.38
Slovenia,248.96210223180384,47.30279942404273,0.00019135528563777758,0.011041783895000731,0.004115047331259223,0.0,0.0,0.0,0.0,0.1514622443527711,0.19,4283981635.02,4283981635.02,4283981635.02,4283981635.02,4283981635.02
Solomon Islands,4.241582383215304,1.2724747149645912,5.147576158571646e-06,0.024213513465659406,0.003895898418613093,0.08718076088148914,0.0,0.016158970523744275,6.536831768590594e-08,0.0,0.3,52552254.21,52552254.21,52552254.21,52552254.21,52552254.21
Somalia,57.14306995284801,17.142920985854403,6.934871893113979e-05,,2777.1750266971526,0.0,0.0,0.0,0.0,1.674891235217668,0.3,0.0,0.0,0.0,0.0,0.0
South Africa,4356.063493329265,1219.6977781321943,0.0049340761977740375,0.05826792498861308,0.011191213524259608,10929.369885489807,1158.778215144504,2025.7607760822686,0.008194864504023446,0.1060242472608541,0.28,20932576170.69,20932576170.69,20932576170.69,20932576170.69,20932576170.69
South Sudan,1.93448570784541,0.4836214269613525,1.956406754431997e-06,0.008678124794111303,,9.521709402098029,0.28150446541538526,1.7648506391601093,7.139397715917134e-06,0.0295644882160926,0.25,55728793.77,55728793.77,55728793.77,55728793.77,55728793.77
Spain,21190.215204249347,5297.553801062337,0.021430336748072754,0.048260199234171554,0.024367033818725074,10855.020744452198,1253.4594385545597,2011.9801487242946,0.008139117361857214,0.1154727814956208,0.25,109770657500.95998,109770657500.95998,109770657500.95998,109770657500.95998,109770657500.95998
Sri Lanka,400.44386233535107,96.10652696048426,0.00038878231610180023,0.05718493815969131,0.014716691877919833,82.4172937431605,8.140389478548814,15.276060988420173,6.179666001698607e-05,0.0987704049579322,0.24,1680626578.4900002,1680626578.4900002,1680626578.4900002,1680626578.4900002,1680626578.4900002
Sudan,86.20703836207348,30.172463426725713,0.0001220574770989537,0.11321452438014355,0.009577039652659271,0.0,0.0,0.0,0.0,0.3188750229621178,0.35,266507001.56999996,266507001.56999996,266507001.56999996,266507001.56999996,266507001.56999996
Suriname,4.824070073063146,1.7366652263027325,7.025378507882679e-06,0.016168822811570997,,0.0,0.0,0.0,0.0,0.0,0.36,107408266.3,107408266.3,107408266.3,107408266.3,107408266.3
Sweden,16733.358143141555,3447.07177748716,0.013944532091682348,0.05601138455636246,0.01974487516709052,11387.189021328291,1341.50392861307,2110.617639528053,0.00853813825400664,0.1178081725086343,0.206,61542341879.060005,61542341879.060005,61542341879.060005,61542341879.060005,61542341879.060005
Switzerland,9551.130372955666,1881.4309446975315,0.007611003158670574,0.05498684671162374,0.022915535407853595,50413.41083369963,3849.4439028166958,9344.135236104948,0.037800081367574775,0.0763575373924804,0.19698516,34216018142.750008,34216018142.750008,34216018142.750008,34216018142.750008,34216018142.750008
Syrian Arab Republic,2.8719011746384973,0.8041323288987793,3.2529781188549854e-06,,,0.16157241827688373,0.007653809978230394,0.029947478296677706,1.211473387065374e-07,0.0473707707036618,0.28,0.0,0.0,0.0,0.0,0.0
Tajikistan,0.46438404734384514,0.10680833088908438,4.3207461111459607e-07,0.0006157439157616834,0.00011550547717592051,0.0,0.0,0.0,0.0,0.6862094707586731,0.23,173462259.48,173462259.48,173462259.48,173462259.48,173462259.48
Tanzania,203.20676385621866,60.9620291568656,0.0002466113347287715,0.0949190330580119,0.007947871436255464,0.0,0.0,0.0,0.0,0.3349410370234276,0.3,642252951.73,642252951.73,642252951.73,642252951.73,642252951.73
Thailand,2460.8705711112193,492.1741142222439,0.001991005170037536,0.026811318010353424,0.006796268358861302,0.0,0.0,0.0,0.0,0.1711155628626863,0.2,18356953359.48,18356953359.48,18356953359.48,18356953359.48,18356953359.48
Timor-Leste,1.4588980124716333,0.14588980124716333,5.901719333570815e-07,0.001289519999035164,0.0002667445953477426,0.0,0.0,0.0,0.0,0.1790088737715651,0.1,113134966.0,113134966.0,113134966.0,113134966.0,113134966.0
Togo,6.90344556349699,1.8639303021441875,7.5402073390697225e-06,0.040085642292020766,0.0015731985626448303,0.0,0.0,0.0,0.0,0.3402823457628453,0.27,46498701.17,46498701.17,46498701.17,46498701.17,46498701.17
Trinidad and Tobago,73.44300947499434,22.032902842498302,8.913029394012415e-05,0.0271087989653096,0.005004953909469855,0.0,0.0,0.0,0.0,0.2582078357768652,0.3,812758354.6100001,812758354.6100001,812758354.6100001,812758354.6100001,812758354.6100001
Tunisia,441.6447996824472,66.24671995236709,0.0002679896364147924,0.03437921333664621,,0.0,0.0,0.0,0.0,0.2537091409367153,0.15,1926941122.93,1926941122.93,1926941122.93,1926941122.93,1926941122.93
Turkmenistan,50.103064298767286,4.008245143901383,1.6214661790770023e-05,0.0069748661099044654,,0.0,0.0,0.0,0.0,1.0,0.08,574669833.1899999,574669833.1899999,574669833.1899999,574669833.1899999,574669833.1899999
Turks and Caicos Islands,12.571176646638195,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Türkiye,3846.153319016738,961.5383297541845,0.0038897368439522765,0.0326332644905683,0.006565294949649918,0.0,0.0,0.0,0.0,0.3331798878779641,0.25,29464975225.88,29464975225.88,29464975225.88,29464975225.88,29464975225.88
Uganda,123.50374245991945,37.05112273797583,0.00014988390245508604,0.08253735793749124,0.0073375064172576145,138.46123351607721,17.860483080614994,25.663815828689604,0.00010381852381358502,0.1289926618958017,0.3,448901245.0100001,448901245.0100001,448901245.0100001,448901245.0100001,448901245.0100001
Ukraine,436.7159283611555,78.60886710500799,0.00031799856248878466,0.009617431463597195,0.002062144202414565,0.0,0.0,0.0,0.0,0.1817258899931084,0.18,8173582250.369999,8173582250.369999,8173582250.369999,8173582250.369999,8173582250.369999
United Arab Emirates,7938.582267666409,0.0,0.0,0.0,0.0,12530.472380534693,1536.1800019704842,2322.525426463028,0.009395374518911526,0.1225955379269535,0.0,14119521288.48,14119521288.48,14119521288.48,14119521288.48,14119521288.48
United Kingdom,97243.84724123051,18476.330975833796,0.07474279819519038,0.057181946546943994,0.02226923444094481,11919.147259002812,1132.531679802269,2209.2161995260617,0.00893700165832141,0.0950178444138981,0.19,323114760716.75,323114760716.75,323114760716.75,323114760716.75,323114760716.75
United States,183047.3310257803,49422.77937696068,0.1999312975097258,0.022036418819601604,0.018536634642671957,0.0,0.0,0.0,0.0,0.15410089452722,0.27,2242777276178.77,2242777276178.77,2242777276178.77,2242777276178.77,2242777276178.77
United States Virgin Islands,54.9690688395232,12.69785490192986,5.136697365337833e-05,,,0.0,0.0,0.0,0.0,0.0178830591383844,0.231,0.0,0.0,0.0,0.0,0.0
Uruguay,790.197815758516,197.549453939629,0.0007991521145996042,0.04804452566920081,0.017518621031349702,506.8768468780516,60.25299106193929,93.94971946855267,0.0003800573247966452,0.1188710658872044,0.25,4111799444.120001,4111799444.120001,4111799444.120001,4111799444.120001,4111799444.120001
Uzbekistan,159.89448361839163,23.984172542758746,9.702381769339056e-05,0.011421103067036585,0.002919817260846094,0.0,0.0,0.0,0.0,0.1581116825197958,0.15,2099987400.69,2099987400.69,2099987400.69,2099987400.69,2099987400.69
Vanuatu,166.6139715615894,0.0,0.0,0.0,0.0,2.182718438399933,0.0015556837569266307,0.4045672755217549,1.636606871258752e-06,0.0007127276379573,0.0,11712843.539999995,11712843.539999995,11712843.539999995,11712843.539999995,11712843.539999995
Venezuela,1239.5911140347237,421.4609787718061,0.0017049474229862318,0.2784578055688273,,224.4019873308682,4.723170628861722,41.592950808015445,0.00016825708159548094,0.0210478110512349,0.34,1513554191.49,1513554191.49,1513554191.49,1513554191.49,1513554191.49
Viet Nam,8359.14351762513,1671.8287035250262,0.006763093579993566,0.2327159020131538,,12.832478165102131,1.9141518989840038,2.378502255771267,9.621819090729633e-06,0.1491646332342518,0.2,7183989959.700001,7183989959.700001,7183989959.700001,7183989959.700001,7183989959.700001
Yemen,0.5721880251653739,0.11443760503307479,4.6293751882424356e-07,,,12.23027652487201,0.13959594164270192,2.2668840678197193,9.170287035589077e-06,0.0114139644642387,0.2,0.0,0.0,0.0,0.0,0.0
Zambia,3392.284353571424,1187.2995237499983,0.004803014668711142,1.9033422219028044,0.32021070903024146,0.0,0.0,0.0,0.0,0.191093761287035,0.35,623797186.91,623797186.91,623797186.91,623797186.91,623797186.91
Zimbabwe,47.23835307983031,11.677320881334047,4.7238579955923635e-05,0.03554513397929959,0.004352656863434881,0.0,0.0,0.0,0.0,0.2299152236645501,0.2471999999999999,328520941.52,328520941.52,328520941.52,328520941.52,328520941.52
