iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
HUN,Hungary,2021,-3789.1774688309406,-3.7891774688309408,benefits_from_ut,-22748.078972947696
HUN,Hungary,2022,-4038.962397273504,-4.038962397273504,benefits_from_ut,-22748.078972947696
ITA,Italy,2016,-6500.741501087264,-6.500741501087264,benefits_from_ut,-60404.657665451225
ITA,Italy,2017,-5341.3988925516105,-5.34139889255161,benefits_from_ut,-60404.657665451225
ITA,Italy,2018,-3241.8724599372786,-3.2418724599372784,benefits_from_ut,-60404.657665451225
ITA,Italy,2019,-6665.25588801803,-6.665255888018031,benefits_from_ut,-60404.657665451225
ITA,Italy,2020,-5253.254570366516,-5.253254570366517,benefits_from_ut,-60404.657665451225
ITA,Italy,2021,-20956.88274768512,-20.956882747685118,benefits_from_ut,-60404.657665451225
ITA,Italy,2022,-12445.251605805408,-12.445251605805408,benefits_from_ut,-60404.657665451225
LTU,Lithuania,2016,-735.5120317416579,-0.7355120317416579,benefits_from_ut,-7192.968737038873
LTU,Lithuania,2017,-1482.1372309157855,-1.4821372309157854,benefits_from_ut,-7192.968737038873
LTU,Lithuania,2018,-1423.4898849561441,-1.4234898849561441,benefits_from_ut,-7192.968737038873
LTU,Lithuania,2019,-1408.973458413009,-1.408973458413009,benefits_from_ut,-7192.968737038873
LTU,Lithuania,2020,-517.4787545000397,-0.5174787545000397,benefits_from_ut,-7192.968737038873
LTU,Lithuania,2021,-1118.8084371080008,-1.1188084371080007,benefits_from_ut,-7192.968737038873
LTU,Lithuania,2022,-506.5689394042355,-0.5065689394042355,benefits_from_ut,-7192.968737038873
LVA,Latvia,2016,1602.7358168536268,1.6027358168536268,benefits_from_ut,-8945.009549650484
LVA,Latvia,2017,-172.3944863569111,-0.1723944863569111,benefits_from_ut,-8945.009549650484
LVA,Latvia,2018,2626.712520408956,2.6267125204089563,benefits_from_ut,-8945.009549650484
LVA,Latvia,2019,752.183426275592,0.752183426275592,benefits_from_ut,-8945.009549650484
LVA,Latvia,2020,2912.605110299502,2.912605110299502,benefits_from_ut,-8945.009549650484
LVA,Latvia,2021,-18377.681458254694,-18.377681458254695,benefits_from_ut,-8945.009549650484
LVA,Latvia,2022,1710.8295211234426,1.7108295211234426,benefits_from_ut,-8945.009549650484
POL,Poland,2016,-8390.345759063008,-8.390345759063008,benefits_from_ut,-109102.53809418417
POL,Poland,2017,-16110.629242270456,-16.110629242270456,benefits_from_ut,-109102.53809418417
POL,Poland,2018,-14259.313204074891,-14.259313204074891,benefits_from_ut,-109102.53809418417
POL,Poland,2019,-19427.07844215206,-19.42707844215206,benefits_from_ut,-109102.53809418417
POL,Poland,2020,-12367.3479439342,-12.3673479439342,benefits_from_ut,-109102.53809418417
POL,Poland,2021,-21739.334432049603,-21.739334432049603,benefits_from_ut,-109102.53809418417
POL,Poland,2022,-16808.489070639956,-16.808489070639958,benefits_from_ut,-109102.53809418417
PRT,Portugal,2016,-1541.8876341612713,-1.5418876341612713,benefits_from_ut,-4215.856123514601
PRT,Portugal,2017,-1421.0459190369395,-1.4210459190369396,benefits_from_ut,-4215.856123514601
PRT,Portugal,2018,2354.6218304592694,2.354621830459269,benefits_from_ut,-4215.856123514601
PRT,Portugal,2019,4373.831076444132,4.373831076444132,benefits_from_ut,-4215.856123514601
PRT,Portugal,2020,-2348.8639243273346,-2.348863924327335,benefits_from_ut,-4215.856123514601
PRT,Portugal,2021,-4116.0545712022185,-4.116054571202219,benefits_from_ut,-4215.856123514601
PRT,Portugal,2022,-1516.456981690238,-1.516456981690238,benefits_from_ut,-4215.856123514601
ROU,Romania,2016,-2297.3139046085907,-2.2973139046085906,benefits_from_ut,-43123.130194678226
ROU,Romania,2017,-6382.821283575328,-6.382821283575328,benefits_from_ut,-43123.130194678226
ROU,Romania,2018,-6181.920006911468,-6.181920006911468,benefits_from_ut,-43123.130194678226
ROU,Romania,2019,-8421.501242562737,-8.421501242562737,benefits_from_ut,-43123.130194678226
ROU,Romania,2020,-4573.8702607815585,-4.5738702607815584,benefits_from_ut,-43123.130194678226
ROU,Romania,2021,-9711.225736814393,-9.711225736814393,benefits_from_ut,-43123.130194678226
ROU,Romania,2022,-5554.4777594241505,-5.554477759424151,benefits_from_ut,-43123.130194678226
SVK,Slovak Republic,2016,-432.8362111956442,-0.4328362111956442,benefits_from_ut,-13370.072689446915
