year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2021,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_cit,226,369590.7545539428,86169.22757759425,44087.04628889135,42082.181288702894,441799.10693065193,9.5251847793591
2022,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_cit,226,390302.1390738295,95313.23269017789,63701.85515230871,31611.37753786918,514942.54741109407,6.138816397440328
2016,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_etr,226,304556.42726535886,111785.0000260516,24272.63728144192,87512.36274460971,262653.883504746,33.318510877083
2017,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_etr,226,414417.8312912256,149121.06894163054,33390.2475042687,115730.82143736184,322277.80070245423,35.91026784504196
2018,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_etr,226,247339.0290499264,64526.377151916335,19765.17382236931,44761.20332954703,261200.5665078636,17.136717553098975
2019,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_etr,226,320572.394603116,83738.29927329542,25221.31308795512,58516.98618534031,328586.71265592246,17.808689131814045
2020,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_etr,226,459769.63867764943,111130.34114864968,31525.1390145544,79605.20213409532,309946.0533616958,25.6835669532462
2021,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_etr,226,369590.7545539428,86169.22757759425,22775.843002944188,63393.38457465006,441799.10693065193,14.348916414763318
2022,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_cit_gain_etr,226,390302.1390738295,95313.23269017789,35081.9163420675,60231.316348110384,514942.54741109407,11.69670609875356
2016,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_etr_gain_etr,226,304556.42726535886,89205.16188805232,24272.63728144192,64932.52460661039,262653.883504746,24.721707419733274
2017,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_etr_gain_etr,226,414417.8312912256,120458.47710319182,33390.2475042687,87068.22959892314,322277.80070245423,27.01651476122292
2018,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_etr_gain_etr,226,247339.0290499264,63056.30242544919,19765.17382236931,43291.12860307987,261200.5665078636,16.57390302856658
2019,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_etr_gain_etr,226,320572.394603116,62270.80524366631,25221.31308795512,37049.4921557112,328586.71265592246,11.275407899560244
2020,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_etr_gain_etr,226,459769.63867764943,80329.39709487272,31525.1390145544,48804.25808031832,309946.0533616958,15.746049207913456
2021,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_etr_gain_etr,226,369590.7545539428,48468.37969849634,22775.843002944188,25692.536695552142,441799.10693065193,5.815434276010214
2022,disaggregated,double_weighted_sales_resource_alpha_30pct,average,loss_etr_gain_etr,226,390302.1390738295,64724.35952772574,35081.9163420675,29642.44318565823,514942.54741109407,5.756456392016444
2016,disaggregated,double_weighted_sales_resource_alpha_equal,average,loss_cit_gain_cit,226,304251.98580658284,111679.89092780129,57509.33818328084,54170.55274452045,262653.883504746,20.62431060287049
2017,disaggregated,double_weighted_sales_resource_alpha_equal,average,loss_cit_gain_cit,226,414133.2401118618,148991.98453596034,77521.13212255714,71470.85241340319,322277.80070245423,22.176784208413185
2018,disaggregated,double_weighted_sales_resource_alpha_equal,average,loss_cit_gain_cit,226,246963.2753841445,64493.40407518826,43191.484180839805,21301.91989434845,261200.5665078636,8.155388090901075
2019,disaggregated,double_weighted_sales_resource_alpha_equal,average,loss_cit_gain_cit,226,320354.7528398791,83691.68123917181,57296.7227241291,26394.9585150427,328586.71265592246,8.03287458025791
2020,disaggregated,double_weighted_sales_resource_alpha_equal,average,loss_cit_gain_cit,226,459386.6424376764,111031.26003280965,70019.52035552275,41011.73967728688,309946.0533616958,13.231896077549877
