iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
EST,Estonia,2020,-139.09013232050404,-0.13909013232050405,benefits_from_ut,-796.7211590955278
EST,Estonia,2021,-257.9307341934462,-0.2579307341934462,benefits_from_ut,-796.7211590955278
EST,Estonia,2022,-175.3436526767422,-0.1753436526767422,benefits_from_ut,-796.7211590955278
FIN,Finland,2016,182.35863726100183,0.18235863726100182,benefits_from_ut,-2860.8166684641765
FIN,Finland,2017,-339.0898953899149,-0.3390898953899149,benefits_from_ut,-2860.8166684641765
FIN,Finland,2018,-171.47319310354305,-0.17147319310354306,benefits_from_ut,-2860.8166684641765
FIN,Finland,2019,-453.4089576425621,-0.45340895764256206,benefits_from_ut,-2860.8166684641765
FIN,Finland,2020,-358.8659000720644,-0.35886590007206437,benefits_from_ut,-2860.8166684641765
FIN,Finland,2021,-574.466098506779,-0.574466098506779,benefits_from_ut,-2860.8166684641765
FIN,Finland,2022,-1145.871261010315,-1.145871261010315,benefits_from_ut,-2860.8166684641765
FRA,France,2016,-2358.9821213506784,-2.3589821213506785,benefits_from_ut,-53240.481371833026
FRA,France,2017,-6476.511591641724,-6.476511591641724,benefits_from_ut,-53240.481371833026
FRA,France,2018,-4644.511577577697,-4.644511577577696,benefits_from_ut,-53240.481371833026
FRA,France,2019,-3451.6379679051515,-3.4516379679051514,benefits_from_ut,-53240.481371833026
FRA,France,2020,-8525.370877696623,-8.525370877696623,benefits_from_ut,-53240.481371833026
FRA,France,2021,-17711.144223204315,-17.711144223204315,benefits_from_ut,-53240.481371833026
FRA,France,2022,-10072.32301245684,-10.07232301245684,benefits_from_ut,-53240.481371833026
GRC,Greece,2016,31.28818278156486,0.03128818278156486,benefits_from_ut,-912.6002065726993
GRC,Greece,2017,127.36874939885622,0.12736874939885623,benefits_from_ut,-912.6002065726993
GRC,Greece,2018,23.33510806161505,0.02333510806161505,benefits_from_ut,-912.6002065726993
GRC,Greece,2019,48.55644875370583,0.04855644875370583,benefits_from_ut,-912.6002065726993
GRC,Greece,2020,-45.06372883315152,-0.045063728833151524,benefits_from_ut,-912.6002065726993
GRC,Greece,2021,-494.0424255059498,-0.4940424255059498,benefits_from_ut,-912.6002065726993
GRC,Greece,2022,-604.04254122934,-0.60404254122934,benefits_from_ut,-912.6002065726993
HRV,Croatia,2016,-1.0605590607997923,-0.0010605590607997923,benefits_from_ut,-199.80163908079484
HRV,Croatia,2017,-4.329365020073041,-0.004329365020073041,benefits_from_ut,-199.80163908079484
HRV,Croatia,2018,21.48240292126106,0.021482402921261058,benefits_from_ut,-199.80163908079484
HRV,Croatia,2019,-12.609770705152586,-0.012609770705152587,benefits_from_ut,-199.80163908079484
HRV,Croatia,2020,-51.292081931916805,-0.051292081931916804,benefits_from_ut,-199.80163908079484
HRV,Croatia,2021,-111.15598612068696,-0.11115598612068696,benefits_from_ut,-199.80163908079484
HRV,Croatia,2022,-40.83627916342672,-0.04083627916342672,benefits_from_ut,-199.80163908079484
ITA,Italy,2016,112.32904922131443,0.11232904922131444,benefits_from_ut,-16440.39916630245
ITA,Italy,2017,1989.8496094155037,1.9898496094155036,benefits_from_ut,-16440.39916630245
ITA,Italy,2018,6.726877124516487,0.0067268771245164866,benefits_from_ut,-16440.39916630245
ITA,Italy,2019,-1307.1140283568411,-1.3071140283568412,benefits_from_ut,-16440.39916630245
ITA,Italy,2020,-2775.898172761015,-2.775898172761015,benefits_from_ut,-16440.39916630245
ITA,Italy,2021,-7317.079369962141,-7.317079369962141,benefits_from_ut,-16440.39916630245
ITA,Italy,2022,-7149.21313098379,-7.14921313098379,benefits_from_ut,-16440.39916630245
LUX,Luxembourg,2016,-2573.887116174549,-2.573887116174549,benefits_from_ut,-85157.6800460491
LUX,Luxembourg,2017,20389.989669450755,20.389989669450756,benefits_from_ut,-85157.6800460491
LUX,Luxembourg,2018,9135.471136236283,9.135471136236283,benefits_from_ut,-85157.6800460491
LUX,Luxembourg,2019,-14913.300589886348,-14.913300589886349,benefits_from_ut,-85157.6800460491
LUX,Luxembourg,2020,-280.1049622362816,-0.2801049622362816,benefits_from_ut,-85157.6800460491
LUX,Luxembourg,2021,-87383.04299037166,-87.38304299037166,benefits_from_ut,-85157.6800460491
LUX,Luxembourg,2022,-9532.805193067305,-9.532805193067304,benefits_from_ut,-85157.6800460491
LVA,Latvia,2016,32.40206057103171,0.03240206057103171,benefits_from_ut,-318.06766945767436
LVA,Latvia,2017,-23.440560329904084,-0.023440560329904082,benefits_from_ut,-318.06766945767436
LVA,Latvia,2018,-35.60491949621952,-0.03560491949621952,benefits_from_ut,-318.06766945767436
LVA,Latvia,2019,-13.75246294372121,-0.013752462943721209,benefits_from_ut,-318.06766945767436
LVA,Latvia,2020,-50.44530600176474,-0.05044530600176474,benefits_from_ut,-318.06766945767436
LVA,Latvia,2021,-123.1126992439383,-0.12311269924393829,benefits_from_ut,-318.06766945767436
