scenario,iso_partner,partner_jurisdiction,wb_income_group,region_tjn,formula_name,positive_misalignment,negative_misalignment,net_misalignment,tax_revenue_current_usd,gvt_health_expenditure,current_tax_paid_cash_musd,floor_add_on_usd_total,positive_misalignment_usd_bn,negative_misalignment_usd_bn,net_misalignment_usd_bn,floor_add_on_usd_bn,total_recovery_usd_bn
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcfb_nexus,6.2028842119067145,7510.226223363294,7504.023339151387,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.006202884211906714,7.5102262233632935,7.504023339151386,2.134939886560865e-05,7.504044688550252
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombined,0.0,7652.604479946179,7652.604479946179,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0,7.652604479946179,7.652604479946179,2.134939886560865e-05,7.652625829345045
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombined_nexus,6.2028842119067145,7500.9949991898775,7494.792114977971,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.006202884211906714,7.500994999189878,7.4947921149779715,2.134939886560865e-05,7.494813464376837
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombinedads,0.0,6244.601756600039,6244.601756600039,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0,6.244601756600039,6.244601756600039,2.134939886560865e-05,6.244623105998905
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombinedads_nexus,6.2028842119067145,6429.042642675751,6422.839758463845,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.006202884211906714,6.429042642675752,6.422839758463845,2.134939886560865e-05,6.422861107862711
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors,5.092450888438817,9834.97358230047,9829.881131412032,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.005092450888438817,9.83497358230047,9.829881131412032,2.134939886560865e-05,9.829902480810897
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destads,0.0,3750.473088706127,3750.473088706127,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0,3.750473088706127,3.750473088706127,2.134939886560865e-05,3.7504944381049925
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destads_nexus,6.660322560134589,2965.157278636252,2958.4969560761174,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0066603225601345895,2.9651572786362523,2.958496956076117,2.134939886560865e-05,2.958518305474983
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcfb,0.0,8222.689749738538,8222.689749738538,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0,8.222689749738539,8.222689749738539,2.134939886560865e-05,8.222711099137404
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcfb_nexus,6.660322560134589,4154.749220408521,4148.088897848387,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0066603225601345895,4.1547492204085215,4.148088897848387,2.134939886560865e-05,4.148110247247253
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombined,0.0,7445.6065337560385,7445.6065337560385,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0,7.445606533756038,7.445606533756038,2.134939886560865e-05,7.445627883154904
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombined_nexus,6.660322560134589,3547.9548855518738,3541.294562991739,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0066603225601345895,3.547954885551874,3.541294562991739,2.134939886560865e-05,3.541315912390605
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombinedads,0.0,6555.555527169143,6555.555527169143,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0,6.555555527169143,6.555555527169143,2.134939886560865e-05,6.555576876568009
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombinedads_nexus,6.660322560134589,3011.668279777645,3005.007957217511,1788928326.8841462,113963645.59285715,93.786813,21349.39886560865,0.0066603225601345895,3.011668279777645,3.005007957217511,2.134939886560865e-05,3.0050293066163767
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb,17094.053973830443,13380.135522967303,-3713.918450863137,8102084927.684224,1281477916.0657144,3383.9260472190726,0.0,17.094053973830444,13.380135522967302,-3.713918450863137,0.0,-3.713918450863137
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destads,12664.058316683777,10986.094688931149,-1677.9636277526279,8102084927.684224,1281477916.0657144,3383.9260472190726,0.0,12.664058316683777,10.986094688931148,-1.677963627752628,0.0,-1.677963627752628
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destads_nexus,12537.860387361974,10833.385792528195,-1704.4745948337786,8102084927.684224,1281477916.0657144,3383.9260472190726,0.0,12.537860387361974,10.833385792528196,-1.7044745948337785,0.0,-1.7044745948337785
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destcfb,8841.014182257486,14451.51018503602,5610.496002778535,8102084927.684224,1281477916.0657144,3383.9260472190726,0.0,8.841014182257487,14.451510185036021,5.610496002778534,0.0,5.610496002778534
