scenario,iso_partner,partner_jurisdiction,wb_income_group,region_tjn,formula_name,positive_misalignment,negative_misalignment,net_misalignment,tax_revenue_current_usd,gvt_health_expenditure,current_tax_paid_cash_musd,floor_add_on_usd_total,positive_misalignment_usd_bn,negative_misalignment_usd_bn,net_misalignment_usd_bn,floor_add_on_usd_bn,total_recovery_usd_bn
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destads,0.0,1326.6866654963392,1326.6866654963392,,,12.807032199999998,0.0,0.0,1.3266866654963392,1.3266866654963392,0.0,1.3266866654963392
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destads_nexus,0.0,1103.2753589395168,1103.2753589395168,,,12.807032199999998,0.0,0.0,1.1032753589395168,1.1032753589395168,0.0,1.1032753589395168
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcfb,60.00065029007924,2018.576943923449,1958.57629363337,,,12.807032199999998,0.0,0.06000065029007924,2.018576943923449,1.95857629363337,0.0,1.95857629363337
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcfb_nexus,64.90598518885723,1017.532294592474,952.6263094036168,,,12.807032199999998,0.0,0.06490598518885723,1.017532294592474,0.9526263094036168,0.0,0.9526263094036168
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombined,0.0,2214.6479858492808,2214.6479858492808,,,12.807032199999998,0.0,0.0,2.2146479858492807,2.2146479858492807,0.0,2.2146479858492807
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombined_nexus,35.062801677010306,1155.0965865458577,1120.0337848688473,,,12.807032199999998,0.0,0.03506280167701031,1.1550965865458578,1.1200337848688473,0.0,1.1200337848688473
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombinedads,0.0,2258.955481269467,2258.955481269467,,,12.807032199999998,0.0,0.0,2.2589554812694668,2.2589554812694668,0.0,2.2589554812694668
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,double_weighted_sales_destcombinedads_nexus,34.60615811447286,1148.145577410588,1113.539419296115,,,12.807032199999998,0.0,0.03460615811447286,1.148145577410588,1.113539419296115,0.0,1.113539419296115
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,employees_payroll,0.0,970.0447697675676,970.0447697675676,,,12.807032199999998,0.0,0.0,0.9700447697675676,0.9700447697675676,0.0,0.9700447697675676
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees,0.0,682.6292919407211,682.6292919407211,,,12.807032199999998,0.0,0.0,0.6826292919407212,0.6826292919407212,0.0,0.6826292919407212
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destads,0.0,2982.018643623821,2982.018643623821,,,12.807032199999998,0.0,0.0,2.982018643623821,2.982018643623821,0.0,2.982018643623821
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destads_nexus,0.0,1734.9268669020994,1734.9268669020994,,,12.807032199999998,0.0,0.0,1.7349268669020994,1.7349268669020994,0.0,1.7349268669020994
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destcfb,0.0,294.8844461018174,294.8844461018174,,,12.807032199999998,0.0,0.0,0.2948844461018174,0.2948844461018174,0.0,0.2948844461018174
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destcfb_nexus,48.992029812336746,314.06079607812285,265.0687662657861,,,12.807032199999998,0.0,0.048992029812336746,0.3140607960781229,0.2650687662657861,0.0,0.2650687662657861
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destcombined,0.0,2801.637172009266,2801.637172009266,,,12.807032199999998,0.0,0.0,2.8016371720092663,2.8016371720092663,0.0,2.8016371720092663
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destcombined_nexus,0.0,3132.690658651146,3132.690658651146,,,12.807032199999998,0.0,0.0,3.132690658651146,3.132690658651146,0.0,3.132690658651146
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destcombinedads,0.0,2843.088789814967,2843.088789814967,,,12.807032199999998,0.0,0.0,2.843088789814967,2.843088789814967,0.0,2.843088789814967
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,sales_employees_destcombinedads_nexus,0.0,3170.2396305816046,3170.2396305816046,,,12.807032199999998,0.0,0.0,3.1702396305816047,3.1702396305816047,0.0,3.1702396305816047
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors,0.0,494.92132279618994,494.92132279618994,,,12.807032199999998,0.0,0.0,0.49492132279618994,0.49492132279618994,0.0,0.49492132279618994
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destads,0.0,1325.9473033000274,1325.9473033000274,,,12.807032199999998,0.0,0.0,1.3259473033000275,1.3259473033000275,0.0,1.3259473033000275
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destads_nexus,43.86664481172875,1128.6951328675373,1084.8284880558085,,,12.807032199999998,0.0,0.04386664481172875,1.1286951328675372,1.0848284880558086,0.0,1.0848284880558086
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destcfb,45.46243628581601,234.020096225284,188.55765993946798,,,12.807032199999998,0.0,0.04546243628581601,0.234020096225284,0.188557659939468,0.0,0.188557659939468
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destcfb_nexus,59.74614268148736,175.64448566710473,115.89834298561738,,,12.807032199999998,0.0,0.05974614268148736,0.17564448566710472,0.11589834298561738,0.0,0.11589834298561738
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destcombined,0.0,1819.2346092687133,1819.2346092687133,,,12.807032199999998,0.0,0.0,1.8192346092687133,1.8192346092687133,0.0,1.8192346092687133
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destcombined_nexus,44.23230749370955,1193.7210860403204,1149.4887785466108,,,12.807032199999998,0.0,0.04423230749370955,1.1937210860403205,1.1494887785466108,0.0,1.1494887785466108
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destcombinedads,0.0,1848.1749071130057,1848.1749071130057,,,12.807032199999998,0.0,0.0,1.8481749071130058,1.8481749071130058,0.0,1.8481749071130058
excl_floored,ABW,Aruba,investment_hub,Caribbean/American isl.,three_factors_destcombinedads_nexus,44.34134617605703,1179.7146957878608,1135.3733496118039,,,12.807032199999998,0.0,0.04434134617605703,1.1797146957878608,1.135373349611804,0.0,1.135373349611804
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb,0.0,162.1166189746256,162.1166189746256,,66710594.325,90.67472599999999,0.0,0.0,0.1621166189746256,0.1621166189746256,0.0,0.1621166189746256
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destads,0.0,157.7808069231748,157.7808069231748,,66710594.325,90.67472599999999,0.0,0.0,0.15778080692317478,0.15778080692317478,0.0,0.15778080692317478
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destads_nexus,10.305500059238836,103.97455839491192,93.66905833567309,,66710594.325,90.67472599999999,0.0,0.010305500059238836,0.10397455839491192,0.09366905833567309,0.0,0.09366905833567309
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destcfb,0.0,1518.3476802811344,1518.3476802811344,,66710594.325,90.67472599999999,0.0,0.0,1.5183476802811344,1.5183476802811344,0.0,1.5183476802811344
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destcfb_nexus,10.305503362018465,277.9008436511311,267.59534028911264,,66710594.325,90.67472599999999,0.0,0.010305503362018464,0.2779008436511311,0.26759534028911264,0.0,0.26759534028911264
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destcombined,0.0,1312.9752512375921,1312.9752512375921,,66710594.325,90.67472599999999,0.0,0.0,1.312975251237592,1.312975251237592,0.0,1.312975251237592
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destcombined_nexus,10.305498747475204,250.20289878622967,239.89740003875445,,66710594.325,90.67472599999999,0.0,0.010305498747475203,0.25020289878622964,0.23989740003875445,0.0,0.23989740003875445
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destcombinedads,0.0,976.9424044474722,976.9424044474722,,66710594.325,90.67472599999999,0.0,0.0,0.9769424044474722,0.9769424044474722,0.0,0.9769424044474722
excl_floored,AFG,Afghanistan,low_income,Asia,ccctb_destcombinedads_nexus,10.30549913776114,226.78803724067865,216.48253810291752,,66710594.325,90.67472599999999,0.0,0.01030549913776114,0.22678803724067864,0.2164825381029175,0.0,0.2164825381029175
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales,0.0,6105.756331886786,6105.756331886786,,66710594.325,90.67472599999999,0.0,0.0,6.105756331886786,6.105756331886786,0.0,6.105756331886786
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destads,0.0,1878.185247526705,1878.185247526705,,66710594.325,90.67472599999999,0.0,0.0,1.8781852475267051,1.8781852475267051,0.0,1.8781852475267051
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destads_nexus,0.0,191.53894727386,191.53894727386,,66710594.325,90.67472599999999,0.0,0.0,0.19153894727386,0.19153894727386,0.0,0.19153894727386
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destcfb,0.0,4073.0372959088522,4073.0372959088522,,66710594.325,90.67472599999999,0.0,0.0,4.073037295908852,4.073037295908852,0.0,4.073037295908852
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destcfb_nexus,0.0,333.2964385770327,333.2964385770327,,66710594.325,90.67472599999999,0.0,0.0,0.33329643857703267,0.33329643857703267,0.0,0.33329643857703267
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destcombined,0.0,4828.358180244395,4828.358180244395,,66710594.325,90.67472599999999,0.0,0.0,4.828358180244395,4.828358180244395,0.0,4.828358180244395
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destcombined_nexus,0.0,306.5528926632708,306.5528926632708,,66710594.325,90.67472599999999,0.0,0.0,0.30655289266327085,0.30655289266327085,0.0,0.30655289266327085
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destcombinedads,0.0,3926.559051487416,3926.559051487416,,66710594.325,90.67472599999999,0.0,0.0,3.9265590514874162,3.9265590514874162,0.0,3.9265590514874162
excl_floored,AFG,Afghanistan,low_income,Asia,double_weighted_sales_destcombinedads_nexus,0.0,278.6858774252344,278.6858774252344,,66710594.325,90.67472599999999,0.0,0.0,0.27868587742523443,0.27868587742523443,0.0,0.27868587742523443
excl_floored,AFG,Afghanistan,low_income,Asia,employees_payroll,0.0,821.6177927439062,821.6177927439062,,66710594.325,90.67472599999999,0.0,0.0,0.8216177927439062,0.8216177927439062,0.0,0.8216177927439062
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees,0.0,5637.8605323929905,5637.8605323929905,,66710594.325,90.67472599999999,0.0,0.0,5.637860532392991,5.637860532392991,0.0,5.637860532392991
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destads,0.0,3007.835752708432,3007.835752708432,,66710594.325,90.67472599999999,0.0,0.0,3.007835752708432,3.007835752708432,0.0,3.007835752708432
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destads_nexus,0.0,1887.4754121193446,1887.4754121193446,,66710594.325,90.67472599999999,0.0,0.0,1.8874754121193447,1.8874754121193447,0.0,1.8874754121193447
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcfb,0.0,1810.3117051882152,1810.3117051882152,,66710594.325,90.67472599999999,0.0,0.0,1.8103117051882152,1.8103117051882152,0.0,1.8103117051882152
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcfb_nexus,0.0,4871.429029653513,4871.429029653513,,66710594.325,90.67472599999999,0.0,0.0,4.8714290296535125,4.8714290296535125,0.0,4.8714290296535125
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombined,0.0,2358.4646760301157,2358.4646760301157,,66710594.325,90.67472599999999,0.0,0.0,2.3584646760301156,2.3584646760301156,0.0,2.3584646760301156
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombined_nexus,0.0,4667.492137278675,4667.492137278675,,66710594.325,90.67472599999999,0.0,0.0,4.667492137278675,4.667492137278675,0.0,4.667492137278675
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombinedads,0.0,1630.0588862165516,1630.0588862165516,,66710594.325,90.67472599999999,0.0,0.0,1.6300588862165517,1.6300588862165517,0.0,1.6300588862165517
excl_floored,AFG,Afghanistan,low_income,Asia,sales_employees_destcombinedads_nexus,0.0,3550.3040503797774,3550.3040503797774,,66710594.325,90.67472599999999,0.0,0.0,3.5503040503797774,3.5503040503797774,0.0,3.5503040503797774
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors,0.0,4384.843658961077,4384.843658961077,,66710594.325,90.67472599999999,0.0,0.0,4.384843658961078,4.384843658961078,0.0,4.384843658961078
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destads,0.0,1431.4022249484476,1431.4022249484476,,66710594.325,90.67472599999999,0.0,0.0,1.4314022249484477,1.4314022249484477,0.0,1.4314022249484477
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destads_nexus,0.0,845.7690295805882,845.7690295805882,,66710594.325,90.67472599999999,0.0,0.0,0.8457690295805882,0.8457690295805882,0.0,0.8457690295805882
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcfb,0.0,3027.736075801103,3027.736075801103,,66710594.325,90.67472599999999,0.0,0.0,3.027736075801103,3.027736075801103,0.0,3.027736075801103
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcfb_nexus,0.0,1089.7980951911227,1089.7980951911227,,66710594.325,90.67472599999999,0.0,0.0,1.0897980951911226,1.0897980951911226,0.0,1.0897980951911226
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombined,0.0,2766.858966680161,2766.858966680161,,66710594.325,90.67472599999999,0.0,0.0,2.766858966680161,2.766858966680161,0.0,2.766858966680161
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombined_nexus,0.0,943.0547045529829,943.0547045529829,,66710594.325,90.67472599999999,0.0,0.0,0.9430547045529829,0.9430547045529829,0.0,0.9430547045529829
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombinedads,0.0,2172.6605794559464,2172.6605794559464,,66710594.325,90.67472599999999,0.0,0.0,2.1726605794559464,2.1726605794559464,0.0,2.1726605794559464
excl_floored,AFG,Afghanistan,low_income,Asia,three_factors_destcombinedads_nexus,0.0,480.58071254991796,480.58071254991796,,66710594.325,90.67472599999999,0.0,0.0,0.48058071254991797,0.48058071254991797,0.0,0.48058071254991797
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb,8712.487920710399,633.6595285262988,-8078.828392184099,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.712487920710398,0.6336595285262988,-8.0788283921841,0.0,-8.0788283921841
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destads,10291.833277018315,725.1890348288896,-9566.644242189426,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.291833277018315,0.7251890348288896,-9.566644242189426,0.0,-9.566644242189426
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destads_nexus,10078.0072084298,722.3144910615188,-9355.692717368282,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.078007208429801,0.7223144910615188,-9.355692717368282,0.0,-9.355692717368282
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destcfb,8841.014182257486,1092.6739800880748,-7748.340202169411,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.841014182257487,1.0926739800880747,-7.748340202169411,0.0,-7.748340202169411
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destcfb_nexus,10369.274676040466,997.4020236737136,-9371.872652366752,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.369274676040465,0.9974020236737137,-9.371872652366752,0.0,-9.371872652366752
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destcombined,8945.459553249539,1045.6020077118148,-7899.857545537724,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.945459553249538,1.0456020077118149,-7.899857545537724,0.0,-7.899857545537724
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destcombined_nexus,9297.22118478058,962.7162556721514,-8334.504929108429,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.297221184780579,0.9627162556721515,-8.334504929108428,0.0,-8.334504929108428
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destcombinedads,9160.27314843292,978.438284631466,-8181.834863801454,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.16027314843292,0.978438284631466,-8.181834863801454,0.0,-8.181834863801454
excl_floored,AGO,Angola,lower_middle_income,Africa,ccctb_destcombinedads_nexus,9423.415221042063,908.2707608733298,-8515.144460168734,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.423415221042063,0.9082707608733298,-8.515144460168734,0.0,-8.515144460168734
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales,9195.264941405296,557.7923441621949,-8637.4725972431,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.195264941405295,0.5577923441621949,-8.6374725972431,0.0,-8.6374725972431
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destads,10426.925508998263,826.6807003918525,-9600.24480860641,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.426925508998263,0.8266807003918525,-9.60024480860641,0.0,-9.60024480860641
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destads_nexus,9815.613559925145,767.3526582823355,-9048.260901642809,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.815613559925145,0.7673526582823355,-9.04826090164281,0.0,-9.04826090164281
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destcfb,9479.438764669369,2334.244384272367,-7145.194380397002,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.479438764669368,2.334244384272367,-7.145194380397002,0.0,-7.145194380397002
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destcfb_nexus,9252.39319987109,1060.9947748817792,-8191.398424989311,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.25239319987109,1.0609947748817792,-8.19139842498931,0.0,-8.19139842498931
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destcombined,8624.978017641304,2318.607429248387,-6306.370588392918,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.624978017641304,2.3186074292483867,-6.306370588392918,0.0,-6.306370588392918
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destcombined_nexus,8776.73265511355,1220.363837191875,-7556.368817921675,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.77673265511355,1.220363837191875,-7.556368817921675,0.0,-7.556368817921675
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destcombinedads,9261.319913946469,2042.419420924781,-7218.900493021688,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.261319913946469,2.042419420924781,-7.218900493021688,0.0,-7.218900493021688
excl_floored,AGO,Angola,lower_middle_income,Africa,double_weighted_sales_destcombinedads_nexus,8959.83724814852,1093.0920596518276,-7866.745188496692,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.95983724814852,1.0930920596518277,-7.866745188496692,0.0,-7.866745188496692
excl_floored,AGO,Angola,lower_middle_income,Africa,employees_payroll,20283.97831032965,0.0,-20283.97831032965,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,20.28397831032965,0.0,-20.28397831032965,0.0,-20.28397831032965
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees,18160.144242339382,0.0,-18160.144242339382,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,18.16014424233938,0.0,-18.16014424233938,0.0,-18.16014424233938
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destads,10634.39177096865,1429.532896421146,-9204.858874547504,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.63439177096865,1.429532896421146,-9.204858874547504,0.0,-9.204858874547504
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destads_nexus,18736.973924431048,0.0,-18736.973924431048,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,18.736973924431048,0.0,-18.736973924431048,0.0,-18.736973924431048
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destcfb,9389.039087437097,1706.3435771519694,-7682.695510285128,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.389039087437096,1.7063435771519695,-7.682695510285128,0.0,-7.682695510285128
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destcfb_nexus,9523.097264519696,1399.6536900207295,-8123.443574498967,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.523097264519697,1.3996536900207295,-8.123443574498967,0.0,-8.123443574498967
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destcombined,10453.535637207138,2416.5547141216234,-8036.980923085515,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.453535637207139,2.4165547141216233,-8.036980923085515,0.0,-8.036980923085515
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destcombined_nexus,9669.1782526862,2077.080501198606,-7592.097751487595,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.669178252686201,2.0770805011986058,-7.592097751487595,0.0,-7.592097751487595
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destcombinedads,9617.838907098188,2114.520472125555,-7503.318434972633,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,9.617838907098188,2.114520472125555,-7.503318434972633,0.0,-7.503318434972633
excl_floored,AGO,Angola,lower_middle_income,Africa,sales_employees_destcombinedads_nexus,10026.381503771036,1830.5974241798465,-8195.784079591189,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.026381503771036,1.8305974241798464,-8.195784079591188,0.0,-8.195784079591188
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors,8008.144777801624,697.7045324843047,-7310.440245317319,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.008144777801624,0.6977045324843046,-7.310440245317319,0.0,-7.310440245317319
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destads,11361.74513906534,874.0512063972325,-10487.693932668108,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,11.36174513906534,0.8740512063972324,-10.487693932668108,0.0,-10.487693932668108
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destads_nexus,10813.625512785342,738.6205129505236,-10075.004999834819,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.813625512785341,0.7386205129505236,-10.07500499983482,0.0,-10.07500499983482
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destcfb,8053.100575977924,1373.7287783748675,-6679.371797603057,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,8.053100575977924,1.3737287783748675,-6.679371797603056,0.0,-6.679371797603056
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destcfb_nexus,10224.117281433297,896.2505220412789,-9327.866759392018,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.224117281433296,0.896250522041279,-9.327866759392018,0.0,-9.327866759392018
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destcombined,10147.655883823109,1857.4886884873104,-8290.167195335798,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.14765588382311,1.8574886884873103,-8.290167195335798,0.0,-8.290167195335798
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destcombined_nexus,10042.116914670614,971.9196769408734,-9070.19723772974,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.042116914670615,0.9719196769408733,-9.07019723772974,0.0,-9.07019723772974
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destcombinedads,10446.68171835149,1719.5024395897185,-8727.179278761772,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.44668171835149,1.7195024395897185,-8.727179278761772,0.0,-8.727179278761772
excl_floored,AGO,Angola,lower_middle_income,Africa,three_factors_destcombinedads_nexus,10196.235674243086,898.8744108900596,-9297.361263353027,10205121292.04789,1570831162.3850002,1445.3445191131664,0.0,10.196235674243086,0.8988744108900596,-9.297361263353027,0.0,-9.297361263353027
excl_floored,AIA,Anguilla,investment_hub,Caribbean/American isl.,ccctb,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
excl_floored,AIA,Anguilla,investment_hub,Caribbean/American isl.,ccctb_destads,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
excl_floored,AIA,Anguilla,investment_hub,Caribbean/American isl.,ccctb_destads_nexus,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
