iso3,year,fuel,production,unit,source
SYR,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TCA,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TCD,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TGO,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
THA,2018,coal_total,14851.982337250089,thousand_tonnes,EIA_INTL_v2:productId=7
TJK,2018,coal_total,1906.9977320991059,thousand_tonnes,EIA_INTL_v2:productId=7
TKM,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TLS,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TON,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TTO,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TUN,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TUR,2018,coal_total,83936.55317828506,thousand_tonnes,EIA_INTL_v2:productId=7
TUV,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TWN,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TZA,2018,coal_total,627.9992531506232,thousand_tonnes,EIA_INTL_v2:productId=7
UGA,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
UKR,2018,coal_total,26793.968135219424,thousand_tonnes,EIA_INTL_v2:productId=7
URY,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
USA,2018,coal_total,685983.2494741303,thousand_tonnes,EIA_INTL_v2:productId=7
UZB,2018,coal_total,4174.395035592295,thousand_tonnes,EIA_INTL_v2:productId=7
VCT,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
VEN,2018,coal_total,692.0070928903714,thousand_tonnes,EIA_INTL_v2:productId=7
VGB,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
VIR,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
VNM,2018,coal_total,42383.52659530562,thousand_tonnes,EIA_INTL_v2:productId=7
VUT,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
WAK,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
WSM,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
XKS,2018,coal_total,7660.757889428249,thousand_tonnes,EIA_INTL_v2:productId=7
YEM,2018,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ZAF,2018,coal_total,255420.7262403868,thousand_tonnes,EIA_INTL_v2:productId=7
ZMB,2018,coal_total,1173.9986038198128,thousand_tonnes,EIA_INTL_v2:productId=7
ZWE,2018,coal_total,3347.496018983571,thousand_tonnes,EIA_INTL_v2:productId=7
ABW,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
AFG,2019,coal_total,3011.3121270923907,thousand_tonnes,EIA_INTL_v2:productId=7
AGO,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ALB,2019,coal_total,121.7184371332314,thousand_tonnes,EIA_INTL_v2:productId=7
ARE,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ARG,2019,coal_total,21.999973836486436,thousand_tonnes,EIA_INTL_v2:productId=7
ARM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ASM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ATA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ATG,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
AUS,2019,coal_total,511676.8245843057,thousand_tonnes,EIA_INTL_v2:productId=7
AUT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
AZE,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BDI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BEL,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BEN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BFA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BGD,2019,coal_total,936.3322197983852,thousand_tonnes,EIA_INTL_v2:productId=7
BGR,2019,coal_total,28000.610700217323,thousand_tonnes,EIA_INTL_v2:productId=7
BHR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BHS,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BIH,2019,coal_total,6557.486201496326,thousand_tonnes,EIA_INTL_v2:productId=7
BLR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BLZ,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BMU,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BOL,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BRA,2019,coal_total,5409.664566545517,thousand_tonnes,EIA_INTL_v2:productId=7
BRB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BRN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BTN,2019,coal_total,184.999779988639,thousand_tonnes,EIA_INTL_v2:productId=7
BWA,2019,coal_total,2110.888489621639,thousand_tonnes,EIA_INTL_v2:productId=7
CAF,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CAN,2019,coal_total,53165.43677289723,thousand_tonnes,EIA_INTL_v2:productId=7
CHE,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CHL,2019,coal_total,1426.829303140377,thousand_tonnes,EIA_INTL_v2:productId=7
CHN,2019,coal_total,3846325.4257497215,thousand_tonnes,EIA_INTL_v2:productId=7
CIV,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CMR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COD,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COG,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COK,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COL,2019,coal_total,87481.50396244478,thousand_tonnes,EIA_INTL_v2:productId=7
COM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CPV,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CRI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CUB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CYM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CYP,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CZE,2019,coal_total,40903.29035567955,thousand_tonnes,EIA_INTL_v2:productId=7
DEU,2019,coal_total,131313.84383474672,thousand_tonnes,EIA_INTL_v2:productId=7
DJI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DMA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DNK,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DOM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DZA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ECU,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
EGY,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ERI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ESH,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ESP,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
EST,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ETH,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FIN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FJI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FLK,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FRA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FRO,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FSM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GAB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GBR,2019,coal_total,2591.3969181759953,thousand_tonnes,EIA_INTL_v2:productId=7
GEO,2019,coal_total,15.29998180446582,thousand_tonnes,EIA_INTL_v2:productId=7
GHA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GIB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GIN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GLP,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GMB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GNB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GNQ,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GRC,2019,coal_total,27375.41744372966,thousand_tonnes,EIA_INTL_v2:productId=7
GRD,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GRL,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GTM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GUF,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GUM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GUY,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
HKG,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
HND,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
HRV,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
HTI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
HUN,2019,coal_total,6846.991857201142,thousand_tonnes,EIA_INTL_v2:productId=7
IDN,2019,coal_total,616158.8612318386,thousand_tonnes,EIA_INTL_v2:productId=7
IND,2019,coal_total,730331.6314516317,thousand_tonnes,EIA_INTL_v2:productId=7
IRL,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
IRN,2019,coal_total,1515.3801978310473,thousand_tonnes,EIA_INTL_v2:productId=7
IRQ,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ISL,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ISR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ITA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
JAM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
JOR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
JPN,2019,coal_total,775.1150781928319,thousand_tonnes,EIA_INTL_v2:productId=7
KAZ,2019,coal_total,97540.4478830306,thousand_tonnes,EIA_INTL_v2:productId=7
KEN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
KGZ,2019,coal_total,2605.990900820072,thousand_tonnes,EIA_INTL_v2:productId=7
KHM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
KIR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
KNA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
KOR,2019,coal_total,1085.9987084738484,thousand_tonnes,EIA_INTL_v2:productId=7
KWT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LAO,2019,coal_total,15425.037655742897,thousand_tonnes,EIA_INTL_v2:productId=7
LBN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LBR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LBY,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LCA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LKA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LSO,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LTU,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LUX,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
LVA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MAC,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MAR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MDA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MDG,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MDV,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MEX,2019,coal_total,8928.989381181393,thousand_tonnes,EIA_INTL_v2:productId=7
MKD,2019,coal_total,5477.463485915516,thousand_tonnes,EIA_INTL_v2:productId=7
MLI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MLT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MMR,2019,coal_total,2111.062489414682,thousand_tonnes,EIA_INTL_v2:productId=7
MNE,2019,coal_total,1605.1980910149368,thousand_tonnes,EIA_INTL_v2:productId=7
MNG,2019,coal_total,43105.34373688286,thousand_tonnes,EIA_INTL_v2:productId=7
MNP,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MOZ,2019,coal_total,10877.935063393814,thousand_tonnes,EIA_INTL_v2:productId=7
MRT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MSR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MTQ,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MUS,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
MWI,2019,coal_total,48.46994235702342,thousand_tonnes,EIA_INTL_v2:productId=7
MYS,2019,coal_total,3459.1758861681096,thousand_tonnes,EIA_INTL_v2:productId=7
NAM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
NCL,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
NER,2019,coal_total,225.9997312293644,thousand_tonnes,EIA_INTL_v2:productId=7
NGA,2019,coal_total,2722.6197621189635,thousand_tonnes,EIA_INTL_v2:productId=7
NIC,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
NIU,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
NLD,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
NOR,2019,coal_total,121.01985607689238,thousand_tonnes,EIA_INTL_v2:productId=7
NPL,2019,coal_total,27.180967674979442,thousand_tonnes,EIA_INTL_v2:productId=7
NRU,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
NZL,2019,coal_total,3033.979391833897,thousand_tonnes,EIA_INTL_v2:productId=7
OMN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
PAK,2019,coal_total,8735.078611790166,thousand_tonnes,EIA_INTL_v2:productId=7
PAN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
PER,2019,coal_total,630.8923767099702,thousand_tonnes,EIA_INTL_v2:productId=7
PHL,2019,coal_total,15272.981836575585,thousand_tonnes,EIA_INTL_v2:productId=7
PNG,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
POL,2019,coal_total,111951.8388610502,thousand_tonnes,EIA_INTL_v2:productId=7
PRI,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
PRK,2019,coal_total,27184.94067025455,thousand_tonnes,EIA_INTL_v2:productId=7
PRT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
PRY,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
PSE,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
PYF,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
QAT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
REU,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ROU,2019,coal_total,21652.29524996426,thousand_tonnes,EIA_INTL_v2:productId=7
RUS,2019,coal_total,436991.4803070027,thousand_tonnes,EIA_INTL_v2:productId=7
RWA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SAU,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SDN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SEN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SGP,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SHN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SLB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SLE,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SLV,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SOM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SPM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SRB,2019,coal_total,38880.47376131826,thousand_tonnes,EIA_INTL_v2:productId=7
SSD,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
STP,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SUR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SVK,2019,coal_total,1464.998257747871,thousand_tonnes,EIA_INTL_v2:productId=7
SVN,2019,coal_total,3142.8072624101324,thousand_tonnes,EIA_INTL_v2:productId=7
SWE,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SWZ,2019,coal_total,109.89986930135906,thousand_tonnes,EIA_INTL_v2:productId=7
SYC,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
SYR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TCA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TCD,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TGO,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
THA,2019,coal_total,14077.983257730053,thousand_tonnes,EIA_INTL_v2:productId=7
TJK,2019,coal_total,2028.7975872483828,thousand_tonnes,EIA_INTL_v2:productId=7
TKM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TLS,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TON,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TTO,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TUN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TUR,2019,coal_total,87088.99442923795,thousand_tonnes,EIA_INTL_v2:productId=7
TUV,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TWN,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
TZA,2019,coal_total,712.1351530918347,thousand_tonnes,EIA_INTL_v2:productId=7
UGA,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
UKR,2019,coal_total,26069.968996236857,thousand_tonnes,EIA_INTL_v2:productId=7
URY,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
USA,2019,coal_total,640751.2379852996,thousand_tonnes,EIA_INTL_v2:productId=7
UZB,2019,coal_total,4049.495184129695,thousand_tonnes,EIA_INTL_v2:productId=7
VCT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
VEN,2019,coal_total,393.9671705047656,thousand_tonnes,EIA_INTL_v2:productId=7
VGB,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
VIR,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
VNM,2019,coal_total,45686.94566670784,thousand_tonnes,EIA_INTL_v2:productId=7
VUT,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
WAK,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
WSM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
XKS,2019,coal_total,8062.990411072412,thousand_tonnes,EIA_INTL_v2:productId=7
YEM,2019,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ZAF,2019,coal_total,257853.18934757516,thousand_tonnes,EIA_INTL_v2:productId=7
ZMB,2019,coal_total,996.3938150366303,thousand_tonnes,EIA_INTL_v2:productId=7
ZWE,2019,coal_total,2627.007875825595,thousand_tonnes,EIA_INTL_v2:productId=7
ABW,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
AFG,2020,coal_total,1771.1833903674992,thousand_tonnes,EIA_INTL_v2:productId=7
AGO,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ALB,2020,coal_total,126.9998489651738,thousand_tonnes,EIA_INTL_v2:productId=7
ARE,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ARG,2020,coal_total,19.823021628736477,thousand_tonnes,EIA_INTL_v2:productId=7
ARM,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ASM,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ATA,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ATG,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
AUS,2020,coal_total,499757.86055795767,thousand_tonnes,EIA_INTL_v2:productId=7
AUT,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
AZE,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BDI,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BEL,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BEN,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BFA,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BGD,2020,coal_total,1015.9987917213904,thousand_tonnes,EIA_INTL_v2:productId=7
BGR,2020,coal_total,22298.453481519282,thousand_tonnes,EIA_INTL_v2:productId=7
BHR,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BHS,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BIH,2020,coal_total,6182.09764792792,thousand_tonnes,EIA_INTL_v2:productId=7
BLR,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BLZ,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BMU,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BOL,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BRA,2020,coal_total,5578.660032233983,thousand_tonnes,EIA_INTL_v2:productId=7
BRB,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BRN,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
BTN,2020,coal_total,157.305833916,thousand_tonnes,EIA_INTL_v2:productId=7
BWA,2020,coal_total,1875.99776896584,thousand_tonnes,EIA_INTL_v2:productId=7
CAF,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CAN,2020,coal_total,45284.8461449055,thousand_tonnes,EIA_INTL_v2:productId=7
CHE,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CHL,2020,coal_total,479.22943007543495,thousand_tonnes,EIA_INTL_v2:productId=7
CHN,2020,coal_total,3901572.460047102,thousand_tonnes,EIA_INTL_v2:productId=7
CIV,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CMR,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COD,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COG,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COK,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
COL,2020,coal_total,53761.59406391601,thousand_tonnes,EIA_INTL_v2:productId=7
COM,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CPV,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CRI,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CUB,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CYM,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CYP,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
CZE,2020,coal_total,31578.302445440208,thousand_tonnes,EIA_INTL_v2:productId=7
DEU,2020,coal_total,107377.13230152911,thousand_tonnes,EIA_INTL_v2:productId=7
DJI,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DMA,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DNK,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DOM,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
DZA,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ECU,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
EGY,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ERI,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ESH,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ESP,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
EST,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
ETH,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FIN,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FJI,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FLK,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FRA,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FRO,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
FSM,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GAB,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GBR,2020,coal_total,1673.2880100388636,thousand_tonnes,EIA_INTL_v2:productId=7
GEO,2020,coal_total,99.29988190741543,thousand_tonnes,EIA_INTL_v2:productId=7
GHA,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GIB,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GIN,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GLP,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GMB,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GNB,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
GNQ,2020,coal_total,0.0,thousand_tonnes,EIA_INTL_v2:productId=7
