,iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,loss_incurred_cit_2_5,loss_incurred_etr_2_5,loss_incurred_cit_97_5,loss_incurred_etr_97_5,total_loss_cit,total_loss_etr,loss_incurred_cit_share,loss_incurred_etr_share,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
46,ASM,2017,0.749110076,-4.850241744,0.742766526,-4.852415174,0.08527893,0.017528143,0.505218647,-4.888091373,0.906259287,-4.833837419,612000000.0,,49463.0,0.34,0.089323046,13717.825927845,-13717.825928288,-1.64982115916,-0.4334325037983,-1.6619510668200002,-0.43661921056268216,-1.6435047224600001,-0.4317730821338583,-3170.5516168670883,-2558.073587998152,0.0005203577668892314,0.00016943707398874605,5.4146081886948455e-05,-0.1716729474736822,-0.138509661968588
47,ASM,2018,0.138125795,0.0,0.136864968,0.0,0.016950895,0.0,0.089647821,0.0,0.169362471,0.0,639000000.0,,48424.0,0.34,0.088310275,14741.042886421,-14741.042886965999,0.0,0.0,0.0,0.0,0.0,0.0,-3294.3214043522803,-2730.9357225303233,-0.0,-0.0,9.284619077126208e-06,-0.030586519357034384,-0.025355697907810486
48,ASM,2019,0.827567596,0.0,0.820578308,0.0,0.093970561,0.0,0.558821728,0.0,1.00073481,0.0,647000000.0,,47321.0,0.34,0.116142682,18425.940061202,-18425.940062381127,0.0,0.0,0.0,0.0,0.0,0.0,-3769.743188689654,,-0.0,,4.453386395887746e-05,-0.16788123032500996,
49,ASM,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12989.636554982,-12989.6365547586,,,,,,,-2960.401754181092,-3278.7694916737114,,,0.0,-0.0,-0.0
50,ATG,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5396.176697908,-5396.176698087,,,,,,,-1445.0701935246384,-1710.2863597030894,,,0.0,-0.0,-0.0
51,ATG,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467955556.0,40195956.44,91119.0,0.25,,13717.825927845,-13717.825928288,0.0,,0.0,,0.0,,-3170.5516168670883,-2558.073587998152,-0.0,,0.0,-0.0,-0.0
52,ATG,2018,0.023576201,0.0,0.023473052,0.0,0.001184583,0.0,0.02357598,0.0,0.023576397,0.0,1604770370.0,46777779.28,91626.0,0.25,0.009134292,14741.042886421,-14741.042886965999,0.0,0.0,0.0,0.0,0.0,0.0,-3294.3214043522803,-2730.9357225303233,-0.0,-0.0,1.5923603357549865e-06,-0.005245746737519236,-0.004348633724053672
53,ATG,2019,0.0,-0.00103295,0.0,-0.001029458,0.0,4.02e-05,0.0,-0.001033944,0.0,-0.001031399,1675403704.0,43149238.29,92117.0,0.25,,18425.940061202,-18425.940062381127,-0.0002573645,,-0.000258486,,-0.00025784975,,-3769.743188689654,,6.827109623068482e-08,,0.0,-0.0,
54,ATG,2020,0.0,0.0,0.0,-1.96e-08,0.0,4.39e-07,0.0,0.0,0.0,0.0,1416348148.0,46337196.3,92664.0,0.25,0.260163392,12989.636554982,-12989.6365547586,-4.9e-09,-5.0992024832e-09,0.0,0.0,0.0,0.0,-2960.401754181092,-3278.7694916737114,1.6551807514231934e-12,1.5552183513202731e-12,0.0,-0.0,-0.0
55,AUS,2016,0.0,-96.44211912,0.0,-96.43604711,0.0,0.092797571,0.0,-96.55039607,0.0,-96.3048926,1206560000000.0,93831705912.0,24190907.0,0.3,0.222616444,5396.176697908,-5396.176698087,-28.930814133,-21.468249881044677,-28.965118821,-21.493705839894975,-28.89146778,-21.439052730413916,-1445.0701935246384,-1710.2863597030894,0.020020352134200135,0.012552430041464885,0.0,-0.0,-0.0
56,AUS,2017,0.0,-188.0845861,0.0,-188.0369388,0.0,0.566278158,0.0,-188.985515,0.0,-186.4887377,1326470000000.0,101933000000.0,24594202.0,0.3,0.199290057,13717.825927845,-13717.825928288,-56.41108164,-37.47389225155751,-56.695654499999996,-37.66293405652435,-55.94662131,-37.16535116609105,-3170.5516168670883,-2558.073587998152,0.017792197843396532,0.01464926279970042,0.0,-0.0,-0.0
57,AUS,2018,0.0,-234.9015515,0.0,-234.8707166,0.0,0.365623682,0.0,-235.3191575,0.0,-234.1981121,1428270000000.0,104749000000.0,24966643.0,0.3,0.315266639,14741.042886421,-14741.042886965999,-70.46121498,-74.04690142200351,-70.59574724999999,-74.18827987733664,-70.25943363,-73.83485166191224,-3294.3214043522803,-2730.9357225303233,0.02138868869531383,0.027114113602569906,0.0,-0.0,-0.0
58,AUS,2019,0.0,-208.2772202,0.0,-208.2678451,0.0,0.212738798,0.0,-208.5694942,0.0,-207.9510487,1392220000000.0,103963000000.0,25340217.0,0.3,0.308569171,18425.940061202,-18425.940062381127,-62.480353529999995,-64.26503630846341,-62.57084826,-64.35811592118331,-62.385314609999995,-64.16728270593963,-3769.743188689654,,0.016574167099090348,,0.0,-0.0,
59,AUS,2020,0.0,-129.4051545,0.0,-129.3999574,0.0,0.17260814,0.0,-129.6300915,0.0,-129.1373496,1326940000000.0,113745000000.0,25655289.0,0.3,0.28544904,12989.636554982,-12989.6365547586,-38.81998722,-36.93709361587089,-38.88902744999999,-37.00278517378715,-38.74120488,-36.86213247146438,-2960.401754181092,-3278.7694916737114,0.013113080738171095,0.011265535350890324,0.0,-0.0,-0.0
