,iso_partner,year,median_positive_misalignment,median_negative_misalignment,avg_positive_misalignment,avg_negative_misalignment,sd_positive_misalignment,sd_negative_misalignment,percentile_2_5_positive_misalignment,percentile_2_5_negative_misalignment,percentile_97_5_positive_misalignment,percentile_97_5_negative_misalignment,gdp_current_usd,gvt_health_expenditure,population,cit,etr_average_corrected,total_avg_positive_misalignment,total_avg_negative_misalignment,loss_incurred_cit_usd,loss_incurred_etr_usd,loss_incurred_cit_2_5,loss_incurred_etr_2_5,loss_incurred_cit_97_5,loss_incurred_etr_97_5,total_loss_cit,total_loss_etr,loss_incurred_cit_share,loss_incurred_etr_share,loss_inflicted_share,loss_inflicted_cit_usd,loss_inflicted_etr_usd
43,ARM,2019,0.0,-0.068552607,0.0,-0.068559142,0.0,0.000191949,0.0,-0.068718034,0.0,-0.068480999,13619290546.0,192259948.1,2820602.0,0.2,1.713032889,18425.940061202,-18425.94006139713,-0.0137118284,-0.11744406508762124,-0.0137436068,-0.11771625230942022,-0.013696199800000001,-0.1173102035585761,-3769.2363553900686,,3.63782663307698e-06,,0.0,-0.0,
44,ARM,2020,0.0,-0.077300705,0.0,-0.077270592,0.0,0.000468652,0.0,-0.077365828,0.0,-0.077075905,12641698594.0,297931591.8,2805608.0,0.18,0.453176113,12989.413495982,-12989.4134959106,-0.01390870656,-0.03501718653176889,-0.013925849039999999,-0.035060345212066565,-0.0138736629,-0.03492895903385727,-2960.2700333581133,-3279.3517025665105,4.6984587227747065e-06,1.0678082044192907e-05,0.0,-0.0,-0.0
45,ASM,2016,0.369122415,-3.87e-05,0.365984514,-3.83e-05,0.042185846,4.38e-06,0.248473889,-4.67e-05,0.446861363,-2.61e-05,671000000.0,,50448.0,0.44,0.070887226,5396.176697908,-5396.176698087,-1.6852e-05,-2.7149807558e-06,-2.0547999999999997e-05,-3.3104334542e-06,-1.1484e-05,-1.8501565986e-06,-1445.0701935246384,-1710.2863597030894,1.1661717247725292e-08,1.5874422083745839e-09,6.782292991663626e-05,-0.09800889446004156,-0.1159966319115216
46,ASM,2017,0.749110076,-4.850241744,0.742766526,-4.852415174,0.08527893,0.017528143,0.505218647,-4.888091373,0.906259287,-4.833837419,612000000.0,,49463.0,0.34,0.089323046,13717.825927845,-13717.825928288,-1.64982115916,-0.4334325037983,-1.6619510668200002,-0.43661921056268216,-1.6435047224600001,-0.4317730821338583,-3170.5516168670883,-2558.073587998152,0.0005203577668892314,0.00016943707398874605,5.4146081886948455e-05,-0.1716729474736822,-0.138509661968588
47,ASM,2018,0.138125795,0.0,0.136864968,0.0,0.016950895,0.0,0.089647821,0.0,0.169362471,0.0,639000000.0,,48424.0,0.34,0.088310275,14806.899591421,-14806.899592532,0.0,0.0,0.0,0.0,0.0,0.0,-3309.650483114281,-2748.1832938096395,-0.0,-0.0,9.243323840684276e-06,-0.030592171214902465,-0.02540234815824088
48,ASM,2019,0.827567596,0.0,0.820578308,0.0,0.093970561,0.0,0.558821728,0.0,1.00073481,0.0,647000000.0,,47321.0,0.34,0.116142682,18425.940061202,-18425.94006139713,0.0,0.0,0.0,0.0,0.0,0.0,-3769.2363553900686,,-0.0,,4.453386395887746e-05,-0.1678586590797964,
49,ASM,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,12989.413495982,-12989.4134959106,,,,,,,-2960.2700333581133,-3279.3517025665105,,,0.0,-0.0,-0.0
50,ATG,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,5396.176697908,-5396.176698087,,,,,,,-1445.0701935246384,-1710.2863597030894,,,0.0,-0.0,-0.0
51,ATG,2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467955556.0,40195956.44,91119.0,0.25,,13717.825927845,-13717.825928288,0.0,,0.0,,0.0,,-3170.5516168670883,-2558.073587998152,-0.0,,0.0,-0.0,-0.0
52,ATG,2018,0.023576201,0.0,0.023473052,0.0,0.001184583,0.0,0.02357598,0.0,0.023576397,0.0,1604770370.0,46777779.28,91626.0,0.25,0.009134292,14806.899591421,-14806.899592532,0.0,0.0,0.0,0.0,0.0,0.0,-3309.650483114281,-2748.1832938096395,-0.0,-0.0,1.585277988485861e-06,-0.0052467160604626655,-0.004356634484000993
53,ATG,2019,0.0,-0.001033576,0.0,-0.001030082,0.0,4.02e-05,0.0,-0.00103457,0.0,-0.001032026,1675403704.0,43149238.29,92117.0,0.25,,18425.940061202,-18425.94006139713,-0.0002575205,,-0.0002586425,,-0.0002580065,,-3769.2363553900686,,6.832166405052884e-08,,0.0,-0.0,
54,ATG,2020,0.0,0.0,0.0,-1.96e-08,0.0,4.39e-07,0.0,0.0,0.0,0.0,1416348148.0,46337196.3,92664.0,0.25,0.260163392,12989.413495982,-12989.4134959106,-4.9e-09,-5.0992024832e-09,0.0,0.0,0.0,0.0,-2960.2700333581133,-3279.3517025665105,1.6552544007079882e-12,1.5549422403242762e-12,0.0,-0.0,-0.0
55,AUS,2016,0.0,-96.44211912,0.0,-96.43604711,0.0,0.092797571,0.0,-96.55039607,0.0,-96.3048926,1206560000000.0,93831705912.0,24190907.0,0.3,0.222616444,5396.176697908,-5396.176698087,-28.930814133,-21.468249881044677,-28.965118821,-21.493705839894975,-28.89146778,-21.439052730413916,-1445.0701935246384,-1710.2863597030894,0.020020352134200135,0.012552430041464885,0.0,-0.0,-0.0
56,AUS,2017,0.0,-188.0845861,0.0,-188.0369388,0.0,0.566278158,0.0,-188.985515,0.0,-186.4887377,1326470000000.0,101933000000.0,24594202.0,0.3,0.199290057,13717.825927845,-13717.825928288,-56.41108164,-37.47389225155751,-56.695654499999996,-37.66293405652435,-55.94662131,-37.16535116609105,-3170.5516168670883,-2558.073587998152,0.017792197843396532,0.01464926279970042,0.0,-0.0,-0.0
57,AUS,2018,0.0,-235.9964175,0.0,-235.9654891,0.0,0.365582789,0.0,-236.4130257,0.0,-235.2917312,1428270000000.0,104749000000.0,24966643.0,0.3,0.315266639,14806.899591421,-14806.899592532,-70.78964673,-74.39204666854815,-70.92390771,-74.53314002825962,-70.58751935999999,-74.17963327991544,-3309.650483114281,-2748.1832938096395,0.02138885876051452,0.02706953602262205,0.0,-0.0,-0.0
58,AUS,2019,0.0,-208.4034146,0.0,-208.3939975,0.0,0.212730152,0.0,-208.6956054,0.0,-208.077728,1392220000000.0,103963000000.0,25340217.0,0.3,0.308569171,18425.940061202,-18425.94006139713,-62.51819925,-64.30396304995107,-62.60868162,-64.39702994962111,-62.4233184,-64.20637203252349,-3769.2363553900686,,0.0165864364437104,,0.0,-0.0,
59,AUS,2020,0.0,-129.4394081,0.0,-129.4342029,0.0,0.172594544,0.0,-129.6640208,0.0,-129.1712997,1326940000000.0,113745000000.0,25655289.0,0.3,0.28544904,12989.413495982,-12989.4134959106,-38.83026087,-36.946868960970214,-38.89920624,-37.012470259900034,-38.75138990999999,-36.87182349491729,-2960.2700333581133,-3279.3517025665105,0.013117134731776874,0.011266516162952142,0.0,-0.0,-0.0
60,AUT,2016,17.85943529,-14.77874902,17.88914235,-14.78445191,0.715958968,0.101908929,16.65509602,-15.06092944,19.68360604,-14.6267324,395837000000.0,29651636477.0,8736668.0,0.25,0.079490651,5396.176697908,-5396.176698087,-3.6961129775,-1.1752257070040932,-3.76523236,-1.1972030858506655,-3.6566831,-1.1626884804787923,-1445.0701935246384,-1710.2863597030894,0.002557739405367495,0.0006871514236996638,0.003315151328705618,-4.7906263721360896,-5.669858097836792
61,AUT,2017,115.758437,-26.69516467,115.8434905,-26.65785643,2.481749621,1.245874028,111.4865032,-28.7089464,121.6521065,-23.72491296,417261000000.0,31983254494.0,8797566.0,0.25,0.114725124,13717.825927845,-13717.825928288,-6.6644641075,-3.058325884505947,-7.1772366,-3.2936374356493534,-5.93122824,-2.7218435812252073,-3170.5516168670883,-2558.073587998152,0.0021019888375403096,0.001195558211794553,0.00844474125195423,-26.774488030407685,-21.602269554102566
