,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
13,Hungary,13090.747630577029,1745.0850250591534,11345.662605517875,2091.562318605358,0.0638724411556461,0.0,2091.562318605358,0.0638724411556461,0.0040152119950173995,0.0072522130156971055,0.18434906724514644
14,Ireland,1059.3305803075395,12422.172600358144,-11362.842020050604,-1371.087568279703,-0.02233530341144976,1070.7655212275713,-300.32204705213167,-0.00489230899414636,0.0040152119950173995,0.0072522130156971055,0.12066414070179926
15,Italy,16050.820761197696,1156.6471630987926,14894.173598098903,4023.888970672044,0.008309639878419591,0.0,4023.888970672044,0.008309639878419591,0.0040152119950173995,0.0072522130156971055,0.27016530619635415
18,Latvia,88.73655548336357,90.40674323809034,-1.6701877547267685,-0.12290432216573197,-1.717152575343469e-05,31.266730798539214,31.143826476373484,0.004351246636211928,0.0040152119950173995,0.0072522130156971055,0.07358712924214816
16,Lithuania,165.9300991175972,44.368508532137135,121.56159058546007,16.78993745344051,0.0021113738127941997,4.645038092014346,21.434975545454854,0.0026954981917031245,0.0040152119950173995,0.0072522130156971055,0.1381187706789413
17,Luxembourg,12783.182311264458,31122.699837677512,-18339.517526413052,-520.9948932176818,-0.032337016148956566,2234.894108881129,1713.8992156634472,0.10637798438349823,0.0040152119950173995,0.0072522130156971055,0.028408320582443424
19,Malta,454.32387187633657,5145.483199580278,-4691.159327703941,-228.3147284206535,-0.06758154716613382,59.50363303004499,-168.8110953906085,-0.049968370784594124,0.0040152119950173995,0.0072522130156971055,0.04866914817246268
20,Netherlands,7434.763801241313,41197.215556572686,-33762.45175533137,-2318.42287067128,-0.01204354740683736,4888.47913834824,2570.0562676769596,0.013350711334660393,0.0040152119950173995,0.0072522130156971055,0.06866867629970569
21,Poland,5657.483093996207,1351.1527313582374,4306.330362637969,759.0008796213189,0.008583697876335183,0.0,759.0008796213189,0.008583697876335183,0.0040152119950173995,0.0072522130156971055,0.17625235773977418
22,Portugal,1249.3613529856566,1790.6149599643834,-541.2536069787268,-81.82604797165428,-0.001652415273775877,0.0,-81.82604797165428,-0.001652415273775877,0.0040152119950173995,0.0072522130156971055,0.15117875782557202
23,Romania,2782.499555648345,503.52513403254414,2278.974421615801,343.52701373386685,0.010487794179588079,0.0,343.52701373386685,0.010487794179588079,0.0040152119950173995,0.0072522130156971055,0.15073754688756225
24,Slovak Republic,752.2265721699725,388.0552763400094,364.1712958299631,81.40169806324252,0.0045838808303452876,0.0,81.40169806324252,0.0045838808303452876,0.0040152119950173995,0.0072522130156971055,0.22352584894897964
25,Slovenia,235.9158409715044,215.25389187427612,20.661949097228273,5.855305563395655,0.0006571368794868877,0.0,5.855305563395655,0.0006571368794868877,0.0040152119950173995,0.0072522130156971055,0.2833859252988443
7,Spain,7651.450114653357,8561.98410217693,-910.5339875235732,-139.53988709822272,-0.0007747450478298995,0.0,-139.53988709822272,-0.0007747450478298995,0.0040152119950173995,0.0072522130156971055,0.1532506078962924
26,Sweden,2175.0581949697303,9666.47674225662,-7491.41854728689,-1281.244884601406,-0.008419580796465995,0.0,-1281.244884601406,-0.008419580796465995,0.0040152119950173995,0.0072522130156971055,0.17102834082944474
