,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
14,Ireland,5372.533337505228,15870.658948707935,-10498.125611202708,-1266.747305855326,-0.017926590244651725,912.547203507333,-354.2001023479929,-0.0050125230739044915,0.003429609599676448,0.005902932719140216,0.12066414070179926
15,Italy,20927.10028428866,9849.497981536559,11077.6023027521,2992.783818044459,0.0060544453549293345,0.0,2992.783818044459,0.0060544453549293345,0.003429609599676448,0.005902932719140216,0.27016530619635415
18,Latvia,114.18261963776116,46.68512776958518,67.49749186817598,4.966946657624311,0.0006800806452001606,32.13330531858111,37.10025197620542,0.005079813623996995,0.003429609599676448,0.005902932719140216,0.07358712924214816
16,Lithuania,67.74195035746622,269.5490610858912,-201.80711072842496,-27.87335004807904,-0.0025471324530662197,7.072155718480531,-20.80119432959851,-0.0019008621872887814,0.003429609599676448,0.005902932719140216,0.1381187706789413
17,Luxembourg,30864.15321949672,25216.663916753074,5647.489302743645,160.43568659826136,0.008677530971207999,1697.5182862699196,1857.953972868181,0.10049168912783091,0.003429609599676448,0.005902932719140216,0.028408320582443424
19,Malta,13.869171850585477,6366.22395978172,-6352.3547879311345,-309.1636964178731,-0.0796777299708813,77.90126313651824,-231.26243328135484,-0.05960100078016627,0.003429609599676448,0.005902932719140216,0.04866914817246268
20,Netherlands,10090.721596195635,69814.79636256822,-59724.07476637258,-4101.173157431459,-0.018738743688528934,4190.091486520059,88.91832908860033,0.0004062783291615736,0.003429609599676448,0.005902932719140216,0.06866867629970569
21,Poland,2589.5399127191754,2276.1705505125674,313.369362206608,55.23208893232395,0.0005344925227601801,0.0,55.23208893232395,0.0005344925227601801,0.003429609599676448,0.005902932719140216,0.17625235773977418
22,Portugal,2368.3028356792615,2914.649353556125,-546.3465178768633,-82.59598791495088,-0.0015502262351528178,0.0,-82.59598791495088,-0.0015502262351528178,0.003429609599676448,0.005902932719140216,0.15117875782557202
23,Romania,2272.7940868385517,1034.9585194262268,1237.835567412325,186.58829688190755,0.0051050729292386665,0.0,186.58829688190755,0.0051050729292386665,0.003429609599676448,0.005902932719140216,0.15073754688756225
24,Slovak Republic,783.4303191239254,622.2387348334421,161.19158429048332,36.03048572196129,0.001814524608843739,0.0,36.03048572196129,0.001814524608843739,0.003429609599676448,0.005902932719140216,0.22352584894897964
25,Slovenia,255.54441432289218,154.6447746135401,100.89963970935207,28.593537761354753,0.0028704256201195944,0.0,28.593537761354753,0.0028704256201195944,0.003429609599676448,0.005902932719140216,0.2833859252988443
7,Spain,11820.21642318357,3644.3904497488925,8175.8259734346775,1252.950300483161,0.006535997539646953,0.0,1252.950300483161,0.006535997539646953,0.003429609599676448,0.005902932719140216,0.1532506078962924
26,Sweden,1397.9567292297631,5640.8371478995605,-4242.880418669797,-725.6527983428352,-0.004958310997604472,0.0,-725.6527983428352,-0.004958310997604472,0.003429609599676448,0.005902932719140216,0.17102834082944474
