,partner_jurisdiction,sum_negative_misalignment,sum_positive_misalignment,net_misalignment,tax_revenue,tax_revenue_befit_pct_total,additional_revenue_through_minimum_tax,tax_revenue_incl_mintax,tax_revenue_befit_mintax_pct_total,tax_revenue_befit_pct_total_eu,tax_revenue_befit_mintax_pct_total_eu,etr_average_corrected_4yrs
17,Luxembourg,39691.34087498206,6802.608748033178,32888.73212694888,934.3136458124702,0.06318307319091372,100.51950052224714,1034.8331463347174,0.06998071655947262,0.002425329852857526,0.004128007188577563,0.028408320582443424
19,Malta,34.44929480798872,213.42416780412583,-178.9748729961371,-8.710554612996686,-0.002959008181214978,14.875943529658866,6.165388916662179,0.0020944058163133725,0.002425329852857526,0.004128007188577563,0.04866914817246268
20,Netherlands,5879.473249390605,74754.15795782275,-68874.68470843215,-4729.533429487617,-0.027537424648778414,3150.674957740489,-1578.8584717471276,-0.009192808729450552,0.002425329852857526,0.004128007188577563,0.06866867629970569
21,Poland,6208.543612103507,2809.2972190147425,3399.2463930887648,599.125191320318,0.00781018210890795,0.0,599.125191320318,0.00781018210890795,0.002425329852857526,0.004128007188577563,0.17625235773977418
22,Portugal,2467.6962116017085,872.0907482143441,1595.6054633873644,241.221651934598,0.005232678856894714,0.0,241.221651934598,0.005232678856894714,0.002425329852857526,0.004128007188577563,0.15117875782557202
23,Romania,2152.772456729706,529.7264329721733,1623.0460237575326,244.65397610682254,0.0077161726649141674,0.0,244.65397610682254,0.0077161726649141674,0.002425329852857526,0.004128007188577563,0.15073754688756225
24,Slovak Republic,914.811569782614,625.7767328915186,289.03483689109544,64.60675729191196,0.003969927828212124,0.0,64.60675729191196,0.003969927828212124,0.002425329852857526,0.004128007188577563,0.22352584894897964
25,Slovenia,76.13590718353507,143.0978258641172,-66.96191868058213,-18.976065285082736,-0.0022781509262195013,0.0,-18.976065285082736,-0.0022781509262195013,0.002425329852857526,0.004128007188577563,0.2833859252988443
7,Spain,6622.471595555634,9234.878201058602,-2612.406605502968,-400.3529003656196,-0.002353739578429474,0.0,-400.3529003656196,-0.002353739578429474,0.002425329852857526,0.004128007188577563,0.1532506078962924
26,Sweden,121.75062720718908,2152.2048122806027,-2030.4541850734136,-347.26521040330823,-0.002394854923185976,0.0,-347.26521040330823,-0.002394854923185976,0.002425329852857526,0.004128007188577563,0.17102834082944474
