country_name,iso3,cthi_2019_value,cthi_2021_value,cthi_2024_value,cthi_2019_gsw,cthi_2021_gsw,cthi_2024_gsw,cthi_2019_score,cthi_2021_score,cthi_2024_score,cthi_2019_rank,cthi_2021_rank,cthi_2024_rank,cthi_2019_share,cthi_2021_share,cthi_2024_share,fsi_2011_gsw,fsi_2013_gsw,fsi_2015_gsw,fsi_2018_gsw,fsi_2020_gsw,fsi_2022_gsw,fsi_2025_gsw,fsi_2011_rank,fsi_2013_rank,fsi_2015_rank,fsi_2018_rank,fsi_2020_rank,fsi_2022_rank,fsi_2025_rank,fsi_2011_score,fsi_2013_score,fsi_2015_score,fsi_2018_score,fsi_2020_score,fsi_2022_score,fsi_2025_score,fsi_2025_share,fsi_2011_value,fsi_2013_value,fsi_2015_value,fsi_2018_value,fsi_2020_value,fsi_2022_value,fsi_2025_value
Namibia,NAM,,,,6.87875894206e-05,5.88198370064e-05,,,,,,,,,,,,,,5.77e-05,6.47e-05,3.03590622934e-05,4.47459060524e-05,,,,,,94.0,101.0,,,,,,71.3,61.79600000000001,0.0023505982301608,,,,,,113.074508145991,83.77842579519694
Nauru,NRU,,,,7.6134219e-09,1.275704745e-07,,,,,,,,,,,0.0,0.0,,7.03e-07,2.62e-07,2.67385161123457e-07,2.6709253688e-06,73.0,81.0,,108.0,131.0,139.0,134.0,93.31,78.93,,66.65,59.95,59.075,53.332517241379314,0.0005905314622174,0.0,0.0,,26.32038,13.7947611,13.2818006711624,21.047321338164384
Nepal,NPL,,,,1.37933285014e-05,1.9888647698e-05,,,,,,,,,,,,,,1.33e-05,1.43e-06,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,2390.935192677761,2453.894199865897,1945.2949028878704,0.1276926027162767,0.1109444841683795,0.1112868962402075,78.01369583228572,79.93150244625308,73.9513,4.0,4.0,7.0,0.062943835904462,0.0554458178359881,0.0453640361034902,0.0048905,0.43046,0.322083,0.0090051,0.011061131,0.0087266005575656,0.0254591982811689,40.0,39.0,41.0,14.0,8.0,12.0,7.0,49.0,50.13,48.49,66.025,67.4,64.625,62.4105,0.0200647661625063,199.6975153,204.929,168.3756,598.8086,682.2018149,555.669680707264,715.1347693002016
Netherlands Antilles,ANT,,,,2.780885388e-07,4.3984030041e-06,,,,,,,,,,,1.12e-05,,,1.66e-05,,,,47.0,,,,,,,83.31,,,,,,,,129.3691558,,,,,,
New Caledonia,NCL,,,,1.4139837228e-06,2.12941835795e-05,,,,,,,,,,,,,,1.38e-06,2.08e-05,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,,,,0.0013428868975377,0.0014064592724793,,,,,,,,,,,,0.12555,0.1292975,0.0010139,0.001176027,0.0007872405112721,0.0006364321452565,,48.0,54.0,58.0,57.0,53.0,53.0,,51.97,46.48,56.225,59.2,62.95,65.9085,0.0069096257969222,,151.4267,109.3944,178.5624,218.9967078,230.333097632574,246.2681902302064
Nicaragua,NIC,,,,3.26134536402e-05,4.40785991903e-05,,,,,,,,,,,,,,1.36e-05,3.78e-05,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,,,,6.31857643986e-05,7.59952096157e-05,,,,,,,,,,,,,,5.07e-06,3.37e-06,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,,,,0.0011386793854729,0.0011720572503669,,,,,,,,,,,,,,0.0005628,0.001029176,0.0009930355008691,0.0014235252747312,,,,,34.0,42.0,42.0,,,,,70.15,64.775,63.03627586206896,0.0079056863278398,,,,,348.5348452,271.150570931954,281.76910323450915
Niue,NIU,,,,1.2597024843e-06,6.75800433e-07,,,,,,,,,,,,,,,1.79e-07,,,,,,,,,,,,,,,,,,,,,,,,
Norfolk Island,NFK,,,,4.8731187e-09,4.3794827e-09,,,,,,,,,,,,,,,1.2e-06,,,,,,,,,,,,,,,,,,,,,,,,
North Korea,PRK,,,,4.966904702e-07,5.246049309e-06,,,,,,,,,,,,,,,8.47e-08,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,,,,6.80677918964e-05,7.34452411486e-05,,,,,,,,,,,,,0.0008412,5.64e-06,9.1e-06,7.6639644248e-06,8.0278823588e-06,,,74.0,102.0,116.0,124.0,127.0,,,66.4,60.675,64.05,61.95,59.545,0.0011860848933057,,,59.5387,39.76486,54.85502758,46.8750516044697,42.27363228033143
Northern Mariana Islands,MNP,,,,2.1993129146e-06,2.0314728556e-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,,,,0.0043768023326381,0.0041090314787189,,,,,,,,,,,,0.66727,0.7310982,0.0055469,0.005988748,0.0046207918785512,0.0035322154872119,,50.0,53.0,45.0,71.0,48.0,52.0,,42.33,38.49,51.575,44.3,53.3,54.620000000000005,0.0069627963561071,,142.7945,110.6715,242.8484,157.878571,252.205041166651,248.1632591918026
Oman,OMN,,,,0.000117992459869,0.000188446030031,,,,,,,,,,,,,,3.65e-05,0.000249794,0.0002681070182006,2.92387849185e-05,,,,,,47.0,89.0,,,,,,73.5,72.3681724137931,0.003275986710335,,,,,,256.034257570803,116.76049356128507
Pakistan,PAK,,,,0.0005038951625523,0.0004214497962153,,,,,,,,,,,,,,0.0002348,0.000202216,0.0001625119766686,0.0001804028288461,,,,,100.0,74.0,70.0,,,,,55.05,66.35,65.86113793103449,0.0045291323707773,,,,,97.92124943,159.398625639835,161.42426016199022
Palau,PLW,,,,1.776491603e-07,3.326945252e-07,,,,,,,,,,,,,,2.28e-06,8.92e-06,,,,,,,,,,,,,,,,,,,,,,,,
Palestine,PSE,,,,1.91957715986e-05,0.0,,,,,,,,,,,,,,4.97e-05,4.56e-05,,,,,,,,,,,,,,,,,,,,,,,,
Panama,PAN,405.2096431137841,410.5428672674706,421.46329157831656,0.0013145617163581,0.0012993725902694,0.0013996818414343,71.78417342991429,72.19089495053414,72.22614530612245,26.0,28.0,28.0,0.0106675619486342,0.0092762292007619,0.0098284717381777,0.0011373,0.1898,0.1320496,0.0026919,0.00215368,0.00187722989358,0.0018613511929288,14.0,11.0,13.0,12.0,15.0,18.0,15.0,76.73,73.4,72.36,76.625,71.875,72.725,78.3971724137931,0.0166299207793114,471.5422459,489.6098,415.663,625.8401,479.5058892,474.486299438013,592.712342804
Papua New Guinea,PNG,,,,0.0001786387042007,5.39794656947e-05,,,,,,,,,,,,,,1.33e-05,1.94e-05,,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,,,,8.8378556412e-05,0.0001016465682658,,,,,,,,,,,,,,1.85e-05,1.62e-05,1.51796903082e-05,1.18870084406e-05,,,,62.0,88.0,117.0,125.0,,,,84.325,77.45,66.225,58.9915,0.0013145346877988,,,,158.5205,117.590868,71.9151192061113,46.85175262360093
Peru,PER,,68.2385198310514,67.50937939685093,0.0006723328502425,0.0007062931584041,0.0007935296431275,,42.47394925232178,41.778004081632645,,60.0,63.0,,0.0015418515354723,0.0015743103627817,,,,0.0001395,0.000140063,0.0001798171870177,0.0001932573504745,,,,,101.0,107.0,98.0,,,,,57.0,54.075,54.0806724137931,0.0025657704430696,,,,,96.17585569,89.2483065198021,91.44744768123064
Philippines,PHL,,,,0.0008564119318031,0.0007995321643519,,,,,,,,,,,0.0002625,0.0332,0.0197598,0.0009005,0.000532474,0.0001552875619381,0.0004338161088526,34.0,37.0,46.0,40.0,60.0,72.0,65.0,73.47,66.83,63.06,65.375,62.845,67.1,61.113,0.004847847070399,253.9256398,206.6698,146.057,269.8108,201.176951,162.385202412035,172.7836730422892
Pitcairn,PCN,,,,5.044528539e-07,3.976966582e-07,,,,,,,,,,,,,,,4.26e-07,,,,,,,,,,,,,,,,,,,,,,,,
Poland,POL,98.20272296251338,144.4042302576575,213.25713066166088,0.0032671055950316,0.0030416855907662,0.0036815211220461,40.44938616580953,46.36396859939065,51.69032530612244,53.0,52.0,41.0,0.0025852880071588,0.0032628181956865,0.0049731298633952,,,0.1716201,0.0014891,0.001894342,0.0019608589354902,0.0027689738199114,,,75.0,51.0,59.0,86.0,71.0,,,36.29,57.35,55.55,46.05,48.260000000000005,0.0044284095473671,,,57.22033,215.3974,212.0988403,122.228088730408,157.83436569228562
Portugal,PRT,127.4027360634971,156.5906825244116,139.8268002573041,0.0023135827998132,0.0023857458961063,0.0028315064767679,45.84058331228572,48.93621732524944,46.235188571428566,49.0,50.0,54.0,0.0033540084804971,0.0035381714739519,0.0032607436567541,0.0007924,0.09157,0.0632777,0.0007984,0.000881274,0.0013001983752474,0.0006589876138605,51.0,69.0,78.0,64.0,76.0,57.0,82.0,50.53,39.07,39.4,54.675,54.025,56.875,54.06699999999999,0.0038589466792007,119.3885608,57.91351,52.50964,151.6261,151.1777761,200.801723153243,137.53795687531198
Puerto Rico,PRI,,,,0.0022799520819802,0.0009344993024631,,,,,,,,,,,,,,3.54e-05,5.7e-05,4.96611937705e-05,1.22176070362e-05,,,,65.0,77.0,64.0,93.0,,,,77.2,73.138,78.3,75.691,0.002802255018899,,,,151.0607,150.5337915,176.451086896862,99.87607033295104
Qatar,QAT,,,,0.0006121319190426,0.0009507143790648,,,,,,,,,,,,,,0.0005581,0.000853473,0.0011097100796178,0.0006752465851604,,,,,20.0,20.0,39.0,,,,,77.0,73.575,70.19358620689654,0.0085131960509529,,,,,433.0474125,412.34492702195,303.42155221733924
Reunion,REU,,,,7.8330878348e-06,1.00311093246e-05,,,,,,,,,,,,,,1.71e-07,1.65e-06,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,177.76680999687406,247.746646138929,220.68613602385153,0.0011051607611794,0.001136195987529,0.0013699314944945,55.606450725904764,61.92145067378213,58.35386,43.0,41.0,40.0,0.0046798946922401,0.0055978433838128,0.0051463733479503,,,,0.000563,0.00075996,0.0006123299244791,0.0006277321954257,,,,47.0,56.0,62.0,77.0,,,,65.525,62.625,59.375,55.68784482758621,0.0041487656991873,,,,232.3018,224.1335423,177.748534679776,147.86748956551747
Russia,RUS,,,,0.0110503247954556,0.0107445516676192,,,,,,,,,,,,0.31828,0.3968739,0.0026242,0.002631571,0.0020829928107559,0.001416532206349,,25.0,30.0,29.0,44.0,43.0,28.0,,60.47,53.56,63.975,57.05,59.6,69.68781034482758,0.0106641312916923,,325.2539,243.261,361.1588,256.3531286,270.375936198414,380.08372533751407
Rwanda,RWA,,,,9.4264068201e-06,2.82716204584e-05,,,,,,,,,,,,,,7.15e-05,6.49e-05,2.26271986321e-05,3.56545860995e-05,,,,,99.0,98.0,118.0,,,,,63.0,72.125,56.429,0.0016593006030385,,,,,100.4708934,106.120936749837,59.13966523921123
Saint Helena,SHN,,,,7.82837945e-08,2.8746553e-08,,,,,,,,,,,,,,1.08e-08,6.55e-09,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,,,,0.0003000717850981,0.0003104655637387,,,,,,,,,,,9.3e-08,9.84e-06,0.0006378,1.53e-05,2.46e-05,1.37702045321e-05,1.16200653792e-05,69.0,76.0,51.0,81.0,86.0,104.0,97.0,84.67,87.6,85.89,77.6,74.625,73.025,74.36427586206896,0.002613417487347,27.50107447,31.03195,117.5075,115.901,120.859974,93.3386454306419,93.14565127558832
San Marino,SMR,56.610424504153634,41.184264609354,44.35703926648495,1.43888621159e-05,6.3909723107e-06,8.7535655152e-06,61.51238010114285,60.54379890197161,59.92853061224489,59.0,67.0,66.0,0.0014903278354779,0.0009305597744858,0.0010344006596334,2.53e-07,0.000155,9.66e-05,7.98e-07,8.37e-07,1.56842645537836e-07,5.0734834076e-06,68.0,68.0,86.0,109.0,129.0,140.0,130.0,78.73,80.13,69.56,64.0,60.45,60.35,61.1615,0.0011030181906406,30.86461955,59.53545,33.271,24.31495,20.81989966,11.8536802936954,39.31302527570477
Sao Tome and Principe,STP,,,,2.440810102e-07,3.7723147078e-06,,,,,,,,,,,,,,1.44e-08,1.52e-08,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,,,,0.0008573254726656,0.0012890667590978,,,,,,,,,,,,0.02779,0.0371844,0.0005444,0.000568005,0.0013223547721281,0.0020753280259668,,31.0,43.0,37.0,45.0,25.0,22.0,,74.9,61.08,69.875,66.675,68.95,70.70581034482758,0.012650482925817,,274.2,163.8641,278.5754,245.4746014,359.792528499902,450.8799213217593
Senegal,SEN,,,,6.11887717583e-05,9.17779598288e-05,,,,,,,,,,,,,,2.75e-05,2.63e-05,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,,,,0.0004598253906919,0.0005306120826964,,,,,,,,,,,,,,5.51e-05,6.82e-05,0.0001436820020899,0.0001385620562359,,,,,,110.0,79.0,,,,,,54.375,65.5055,0.0040809469274059,,,,,,84.2038470127201,145.4503389583635
Seychelles,SYC,163.0733857233447,165.5850009925918,183.68490683468983,0.0001375160601037,0.0001375742726726,0.0001631576830935,68.108221244,68.45288413728007,69.5311175510204,44.0,49.0,45.0,0.004293075137624,0.0037413983870652,0.004283509267898,2.73e-06,0.01065,0.0004807,2.56e-05,3e-05,3.05475223285e-05,3.89841734431e-05,56.0,28.0,72.0,77.0,95.0,89.0,86.0,87.93,85.23,71.17,75.2,70.4375,72.175,71.91803448275861,0.0035387977971361,95.01644304,293.483,60.84057,125.2617,108.5323325,117.530984659967,126.12742783835854
Sierra Leone,SLE,,,,2.0254856007e-06,7.6494036838e-06,,,,,,,,,,,,,,7.36e-06,1.11e-05,,,,,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,1489.2494363128717,1713.881836962247,2059.1503810759114,0.0211577093404226,0.0226341056193061,0.0352139949505791,81.35448884580953,84.61831356788167,85.64567428571429,8.0,9.0,5.0,0.0392060280124555,0.0387252148563742,0.048019131747567,0.0312592,4.28012,4.280101,0.0457827,0.05173545,0.0564473085105419,0.0610363408923149,6.0,5.0,4.0,5.0,5.0,3.0,3.0,70.8,70.33,68.96,67.125,64.975,67.25,67.8115,0.034447080969562,1117.958613,1216.86,1147.122,1081.982,1022.119345,1166.69663609186,1227.7394664217718
Sint Maarten,SXM,,,,2.198855281e-07,3.0365032572e-06,,,,,,,,,,,,,,5.1e-07,2.45e-07,,,,,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,135.94713927820146,154.4458175251716,142.10898253211602,0.0007678985174321,0.0007804491457353,0.0008306081985279,52.950172188095245,55.15104688199142,53.27169142857143,47.0,51.0,52.0,0.0035789487112047,0.003489708180776,0.0033139638646288,,,0.0109155,0.0004617,0.000330328,0.0003105935757048,0.0004813380073755,,,73.0,76.0,104.0,101.0,102.0,,,50.11,54.9,50.925,53.175,47.4275,0.0023457782716367,,,60.13406,127.8874,91.29390449,101.824742051979,83.60663610678512
Slovenia,SVN,80.6766091939661,93.00488413462251,78.52621509454728,0.000290498574235,0.0002964612853216,0.0003781621777437,49.57163138885714,51.86075189100553,47.708549387755106,55.0,58.0,61.0,0.0021238949788288,0.0021014483280767,0.0018312216062105,,,0.0188818,0.0001125,0.000139835,0.0001515399198979,0.0001807243388611,,,88.0,104.0,128.0,137.0,137.0,,,33.96,41.825,37.55,35.875,29.142000000000003,0.00039259354283,,,22.46907,35.32386,27.48119603,24.6160338441203,13.992552437771735
Solomon Islands,SLB,,,,6.2209976049e-06,6.1514987315e-06,,,,,,,,,,,,,,2.38e-06,3.6e-09,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,,,,5.13004022e-07,8.587395614e-07,,,,,,,,,,,,,,,2.75e-07,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,184.04986202064788,198.2310065928397,174.90652003591038,0.005439776590088,0.0044294820865524,0.004703435117796,47.12455578838095,49.42046958526767,47.0857187755102,42.0,45.0,47.0,0.0048453025195935,0.0044790359264844,0.0040787983754369,,0.26019,0.2025164,0.0018422,0.001856218,0.0017528213793411,0.001553735579364,,36.0,61.0,50.0,58.0,46.0,48.0,,53.43,41.57,56.1,56.2375,60.05,61.5415,0.007574305394087,,209.7911,90.88525,216.4384,218.5853163,261.086804265287,269.9582490391249
South Georgia and the South Sandwich Islands,SGS,,,,1.770309144e-07,3.680426576e-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Korea,KOR,,,,0.0064783496625829,0.0069921302508141,,,,,,,,,,,0.0085506,0.97831,0.3018043,0.0035621,0.005458489,0.0070785572752356,0.0085699735209345,28.0,24.0,49.0,33.0,21.0,16.0,8.0,53.73,53.57,44.14,59.025,61.575,63.8,68.9585,0.018827939206208,317.1874912,328.7934,124.2812,314.0573,411.058924,498.628333783005,671.0526228703367
South Sudan,SSD,,,,3.857499429e-07,2.01423132e-07,,,,,,,,,,,,,,8.18e-05,4.06e-06,,,,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,403.0500061448072,687.8087070212614,557.0799329008353,0.0153353755668751,0.01613539264021,0.0177282032822105,54.53924898342857,64.80743455808388,59.78129428571428,27.0,22.0,24.0,0.0106107072771212,0.0155410597072976,0.0129910350102326,0.0161782,1.50447,1.090434,0.0076538,0.007248589,0.0069691017270088,0.0092503419145941,54.0,56.0,66.0,52.0,66.0,29.0,34.0,33.93,35.6,32.69,47.7,43.95,56.575,54.60850000000001,0.0095913457444244,98.79348649,111.3811,77.46602,213.8851,164.2963027,345.885712125912,341.84823140548804
Sri Lanka,LKA,,,,0.0001515729644849,0.0001763060994699,,,,,,,,,,,,,,0.0005519,0.000461933,0.0001707340124994,8.95023913471e-05,,,,,39.0,50.0,60.0,,,,,72.175,75.75,76.4765,0.0056136039267754,,,,,290.6386989,241.131858731254,200.0762588810476
St. Kitts and Nevis,KNA,,,,2.42168587607e-05,1.77629775546e-05,,,,,,,,,,,1.93e-07,4.92e-06,0.0002988,3.89e-05,5.57e-05,4.88195255456e-05,2.01573493541e-05,67.0,80.0,69.0,63.0,68.0,68.0,83.0,81.4,79.57,78.03,76.65,75.175,77.225,78.09817241379311,0.0036373070394683,31.16919967,18.45872,68.42789,152.5491,162.2543025,168.320986983207,129.63842735455506
St. Lucia,LCA,,,,6.9204339489e-06,6.7545907771e-06,,,,,,,,,,,1.45e-06,0.000138,7.41e-05,9.04e-08,4e-08,6.47458364255726e-07,2.914837978e-06,60.0,65.0,79.0,110.0,132.0,133.0,121.0,88.6,84.4,82.96,78.275,71.025,72.225,71.12072413793103,0.0014418038868268,78.7209814,66.89086,51.67438,21.52323,12.25216126,32.5936701981612,51.387794985061554
St. Martin,MAF,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Pierre and Miquelon,SPM,,,,4.5171265e-09,2.892907101e-07,,,,,,,,,,,,,,2.81e-08,2.14e-07,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent & Grenadines,VCT,,,,1.38506260899e-05,1.048739374e-05,,,,,,,,,,,9.47e-06,0.000573,0.000474,2.44e-07,8.49e-06,5.7428292166e-06,5.2748964662e-06,53.0,62.0,64.0,111.0,114.0,122.0,124.0,78.13,78.07,77.98,69.95,65.65,66.5,64.94860344827586,0.001338115620617,100.9028576,85.14934,79.65414,21.37537,57.72270926,52.6631585467788,47.69220821696473
Sudan,SDN,,,,2.6236099734e-06,1.43766647456e-05,,,,,,,,,,,,,,2.72e-05,5.07e-06,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,,,,1.570687889e-06,4.608282609e-06,,,,,,,,,,,,,,6.66e-06,2.59e-06,,,,,,,,,,,,,,,,,,,,,,,,
Svalbard and Jan Mayen Islands,SJM,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,364.5482947816075,466.7881603163074,429.1934677587176,0.0089834902271702,0.0090249969063157,0.0116664082510851,55.97318405733333,60.7499361807556,57.411971428571434,29.0,26.0,26.0,0.0095971099995756,0.0105470933939647,0.0100087384888968,,0.43952,1.005567,0.0101398,0.007102681,0.0068131722509861,0.0076804012060165,,71.0,56.0,54.0,64.0,67.0,66.0,,32.4,36.02,45.475,45.65,44.625,44.3855,0.004840581401694,,55.71366,100.8714,203.5453,182.8646578,168.468151384464,172.52471501252322
Switzerland,CHE,1875.280642093577,2260.621973429505,2279.058630542463,0.0341039085349871,0.0344413894359457,0.0341807178988629,83.31256726971428,88.57052953006583,88.88566,5.0,5.0,4.0,0.0493686978100626,0.0510788257055475,0.0531473648773852,0.0606833,4.91557,5.624578,0.0450241,0.041173277,0.0391395017504692,0.036951370537281,1.0,1.0,1.0,1.0,3.0,2.0,2.0,78.2,78.4,72.6,76.45,74.05,70.05,74.86699999999999,0.0392157945546146,1879.215803,1765.25,1466.132,1589.574,1402.104341,1167.06805877781,1397.7027175200033
Syria,SYR,,,,9.7222403082e-06,8.8856043003e-06,,,,,,,,,,,,,,2.17e-06,3.06e-06,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan,TWN,120.09639507521152,98.25335704282443,160.05329274604412,0.0016199274591367,0.0017067880795876,0.0026669928535648,46.76267773822857,43.48285645954515,48.68768326530612,50.0,55.0,49.0,0.0031616615153275,0.0022200377411008,0.0037324229554271,,,,0.0050025,0.005892872,0.010900086723268,0.0076849865727126,,,,8.0,13.0,17.0,11.0,,,,75.75,65.5,60.125,68.68584482758621,0.0179416472312999,,,,743.3792,507.5742216,481.920335551224,639.4640061939583
Tajikistan,TJK,,,,3.53519487605e-05,3.6687810003e-05,,,,,,,,,,,,,,6.64e-06,7.21e-07,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,40.07630698745888,49.89459004775868,52.18564110922386,6.86640244933e-05,9.5793300712e-05,0.0001168504749699,46.08379152524763,47.77523194928685,47.43660734693877,62.0,65.0,65.0,0.0010550501320156,0.0011273698560192,0.0012169626846028,,,,3.46e-05,2.29e-05,4.1711351514e-05,6.91690001985e-05,,,,75.0,98.0,93.0,85.0,,,,73.4,70.775,68.85,67.538,0.003548090013278,,,,128.9168,100.6186769,113.187010051459,126.45861469561076
Thailand,THA,,,,0.0038563675407056,0.0042071932445079,,,,,,,,,,,,,,0.0012613,0.001489563,0.0013893005670979,0.0012879241257906,,,,15.0,17.0,23.0,38.0,,,,79.875,73.25,69.825,65.55941379310346,0.0086016444484276,,,,550.5987,448.8582185,379.867003359114,306.5739699335887
Timor-Leste,TLS,,,,3.134448516e-07,1.5549225007e-06,,,,,,,,,,,,,,7.43e-08,1.29e-06,,,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,,,,7.35860556803e-05,2.94362511697e-05,,,,,,,,,,,,,,4.17e-06,2.24e-05,,,,,,,,,,,,,,,,,,,,,,,,
Tokelau,TKL,,,,1.126222775e-07,6.83768028e-08,,,,,,,,,,,,,,8.28e-07,1.41e-06,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,,,,2.258451877e-07,2.764188997e-07,,,,,,,,,,,,,,3.27e-08,1.38e-07,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,,,,0.0001004487409754,0.000103247653434,,,,,,,,,,,,,,1.01e-06,1.32e-06,1.7016637912e-06,2.98136598e-07,,,,107.0,127.0,130.0,136.0,,,,65.25,64.6535,68.95,61.5015,0.0004360220283907,,,,27.86072,29.63358834,39.1345848269848,15.540401027235346
Tunisia,TUN,,,,7.53941810586e-05,8.45709820692e-05,,,,,,,,,,,,,,0.0001402,0.000126561,0.000108775398985,0.0001579973322805,,,,,78.0,102.0,110.0,,,,,66.475,59.575,52.338,0.0021746072375057,,,,,147.4830832,100.933588655745,77.50587435293535
Turkey,TUR,,,,0.0024106851312595,0.0020831515418896,,,,,,,,,,,,,0.1816469,0.0014304,0.001230464,0.0006679063662886,0.0008656539139337,,,19.0,30.0,55.0,59.0,57.0,,,64.07,67.975,59.5,61.125,61.90136206896551,0.0063425162801605,,,320.9027,353.8883,225.7219655,199.631227605723,226.05565796580527
Turkmenistan,TKM,,,,6.5381668774e-06,1.58172208307e-05,,,,,,,,,,,,,,2.33e-07,3.28e-07,,,,,,,,,,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,265.4707389758496,290.0668654574526,191.0849358018777,1.87089742062e-05,2.44058740449e-05,6.9771707632e-06,100.0,100.0,100.0,32.0,36.0,43.0,0.0069887911151693,0.0065540700912406,0.0044560770265119,2.6e-05,0.000497,0.000802,1.02e-05,1.43e-05,2.5734527753e-06,4.3607956285e-06,39.0,63.0,68.0,87.0,92.0,120.0,112.0,90.4,78.27,71.27,76.775,77.825,75.65,76.99360344827586,0.002092178451785,218.8583265,81.81755,72.46152,98.07825,114.3223679,59.3287955131851,74.56800355082153
Tuvalu,TUV,,,,1.1623122e-08,3.583682e-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US Virgin Islands,VIR,,,,3.42718657268e-05,0.0001326452708878,,,,,,,,,,,3.61e-05,0.00291,0.0044659,1.78e-05,2.44e-05,3.31841074512e-05,1.18200987344e-05,52.0,59.0,50.0,86.0,89.0,87.0,109.0,68.07,69.4,69.33,73.075,73.888,71.925,70.191,0.002210196396928,104.24046,102.8635,118.2316,101.8939,117.0346512,119.568374548601,78.77431900396573
Uganda,UGA,,,,0.0001105509842653,4.62861691859e-05,,,,,,,,,,,,,,6.3e-05,4.03e-05,,,,,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,,,,0.0004172993485816,0.0006338597306885,,,,,,,,,,,,,,0.000413,0.000202216,0.0002321599749848,0.0004181429976597,,,,43.0,70.0,85.0,75.0,,,,69.15,64.9,58.875,58.71477586206896,0.0042468153064092,,,,246.2471,160.4497581,125.426280402455,151.3621070792578
United Arab Emirates,ARE,1244.7700060567224,1664.231467206005,963.7431470359886,0.0022436778149527,0.0053620929343119,0.0056069396518689,98.33333333333334,98.33333333333334,81.55714285714285,12.0,10.0,17.0,0.0327698547580793,0.0376033631656434,0.02247437077624,0.0007031,0.06138,0.0854925,0.0014105,0.002092176,0.0022175493650138,0.0019927031826227,18.0,16.0,10.0,9.0,10.0,8.0,13.0,79.07,79.0,77.44,83.85,77.925,79.225,78.86970689655172,0.0173217232090227,439.5830274,419.0078,440.7632,661.1468,605.1966719,648.452012449766,617.3690951910476
United Kingdom,GBR,1067.9475307313785,1382.143750058714,893.773710163279,0.0730444587846284,0.0725173312640245,0.082748979098988,63.45288689009524,69.20465603076573,58.97362,13.0,13.0,18.0,0.0281148206504278,0.031229582185366,0.0208426921779347,0.2001102,18.53012,17.39418,0.1736517,0.159378025,0.141361728310585,0.15737909078598,13.0,21.0,15.0,23.0,12.0,13.0,20.0,44.53,39.87,40.84,42.35,46.2,47.175,44.816,0.0136351889609798,516.4732436,361.325,380.2413,423.76,534.6489772,546.906403786103,485.9761450993636
United States,USA,407.53996306952,513.8281939693173,527.2691134254078,0.1288519876722477,0.1236068729338101,0.1556133950541695,43.2117808383619,46.89826722263353,46.10874857142857,25.0,25.0,25.0,0.0107289100258836,0.0116099644570554,0.0122958503937766,0.2079093,22.5858,19.6027,0.2230242,0.213690516,0.257772564888,0.245375826954842,5.0,6.0,3.0,2.0,2.0,1.0,1.0,58.07,58.4,60.0,59.825,62.888,67.425,68.566,0.0566217443142825,1160.059104,1212.971,1254.755,1298.47,1486.957077,1950.78060750601,2018.073758229713
United States Minor Outlying Islands,UMI,,,,4.362849991e-07,,,,,,,,,,,,,,,1.74e-06,1.02e-08,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,,,,0.0006470748059279,0.0009033884867792,,,,,,,,,,,0.0003343,0.03992,0.0370665,0.0002856,0.000242401,0.0005824881955049,0.0004598006489686,26.0,30.0,28.0,67.0,90.0,71.0,61.0,78.13,72.23,70.86,60.825,57.0,57.975,63.36465517241379,0.0055094802409255,331.0032555,277.4804,255.5827,148.2012,115.470052,162.736378887982,196.3651531818365
