year,cou,own,isic,GO,flag_go,GVA,flag_gva,EXP,flag_exgr,IMP,flag_imgr
2013,IRL,D,C19,7900.1492,"e,a",3795.032973,e,2269.616446,e,3096.756337,e
2013,IRL,D,C20,3639.49182,"e,a",804.7190413,"e,a",3222.680433,"e,a",1936.382809,"e,a"
2013,IRL,D,C21,0,"e,a",0,"e,a",0,"e,a",0,"e,a"
2013,IRL,D,C22,1038.490359,"e,a",309.0271047,"e,a",774.4210384,"e,a",363.9046395,"e,a"
2013,IRL,D,C23,1362.425446,"e,a",482.7291475,"e,a",447.7878858,"e,a",308.7930435,"e,a"
2013,IRL,D,C24,629.3861278,"e,a",198.8720897,"e,a",454.2344707,"e,a",196.4453881,"e,a"
2013,IRL,D,C25,2003.676534,"e,a",766.9018598,"e,a",1157.596093,"e,a",568.3825069,"e,a"
2013,IRL,D,C26,0,"e,a",0,"e,a",0,"e,a",0,"e,a"
2013,IRL,D,C27,506.9910897,"e,a",185.0811728,"e,a",284.5947511,"e,a",126.7234279,"e,a"
2013,IRL,D,C28,2233.917972,"e,a",744.7149309,"e,a",1484.934247,"e,a",697.2076666,"e,a"
2013,IRL,D,C29,240.9954061,"e,a",88.32930408,"e,a",33.78005339,"e,a",73.29913684,"e,a"
2013,IRL,D,C30,124.6502693,"e,a",19.51260615,"e,a",27.93495808,e,49.17694396,e
2013,IRL,D,C31T33,11887.44205,"e,a",4808.357161,e,5295.957102,e,3395.611614,e
2013,IRL,D,D35_E36T39,11044.8727,"e,a",5108.167083,e,72.44870469,e,2201.885409,e
2013,IRL,D,F41T43,11743.45871,"e,a",4777.962948,"e,a",26.75494488,"e,a",2596.81427,"e,a"
2013,IRL,D,G45T47,25725.14423,"e,a",14787.32937,"e,a",11013.6698,"e,a",4508.327683,"e,a"
2013,IRL,D,H49,5050.940658,"e,a",2677.060716,"e,a",643.001809,e,638.6829434,e
2013,IRL,D,H50,634.978287,"e,a",136.4265423,"e,a",117.4814373,e,89.57031815,e
2013,IRL,D,H51,8886.640869,"e,a",2819.03676,"e,a",5387.368174,e,1958.846362,e
2013,IRL,D,H52,2288.549964,"e,a",1555.417887,"e,a",675.9659772,e,34.21953434,e
2013,IRL,D,H53,1324.109299,"e,a",892.7741276,"e,a",294.6547751,e,76.82883688,e
2013,IRL,D,I55T56,7661.879735,"e,a",4528.148117,"e,a",1706.783623,"e,a",842.3445139,"e,a"
2013,IRL,D,J58T60,20033.22862,e,7121.228824,"e,a",5620.768076,"e,a",5290.441922,"e,a"
2013,IRL,D,J61,1630.571977,"e,a",662.4720274,"e,a",430.2022307,"e,a",214.944521,"e,a"
2013,IRL,D,J62T63,15375.19875,"e,a",716.6801137,"e,a",10635.78278,"e,a",8685.193839,"e,a"
2013,IRL,D,K64T66,0,"e,a",0,e,0,e,0,e
2013,IRL,D,L68,18186.28364,"e,a",13775.6698,"e,a",1169.381386,"e,a",2838.482243,"e,a"
2013,IRL,D,M69T75,16038.33351,"e,a",8628.957359,"e,a",2588.281171,"e,a",2070.302158,"e,a"
2013,IRL,D,N77T82,19311.41784,"e,a",9884.745801,"e,a",9216.801185,"e,a",3580.113559,"e,a"
2013,IRL,D,O84,16128.9114,,10778.54732,,0,,1191.78827,
2013,IRL,D,P85,11862.96165,"e,a",10393.0079,e,272.7887607,e,225.5191226,e
2013,IRL,D,Q86T88,21720.22801,"e,a",15892.64126,e,46.48295848,e,1114.424161,e
2013,IRL,D,R90T93,4103.348351,"e,a",2499.780111,e,765.1359448,e,365.9617896,e
2013,IRL,D,S94T96,3387.844546,"e,a",1245.266365,e,38.22031851,e,406.4734141,e
2013,IRL,D,T97T98,72.9193,,72.9193,,0,,0,
2013,IRL,F,A01T03,199.6396423,e,30.9849322,e,78.49524103,e,72.48218688,e
2013,IRL,F,B05T09,889.9962875,"e,a",563.7392133,"e,a",457.7832722,e,243.2976429,e
2013,IRL,F,C10T12,12852.65915,"e,a",6356.624866,"e,a",8628.573127,"e,a",2933.972596,"e,a"
2013,IRL,F,C13T15,149.2612638,"e,a",40.59328418,"e,a",29.40140752,"e,a",60.71650899,e
2013,IRL,F,C16,52.8093345,"e,a",13.0676413,"e,a",36.48742086,"e,a",9.39706016,"e,a"
2013,IRL,F,C17T18,900.7776609,"e,a",259.9832608,"e,a",267.5267636,"e,a",300.5789835,"e,a"
2013,IRL,F,C19,0,"e,a",0,e,0,e,0,e
2013,IRL,F,C20,10682.11538,"e,a",3228.502506,"e,a",9832.767275,"e,a",4866.484057,"e,a"
2013,IRL,F,C21,40649.341,"e,a",14046.52477,"e,a",35883.54175,"e,a",18278.66427,"e,a"
2013,IRL,F,C22,644.0902407,"e,a",203.7339404,"e,a",491.1496073,"e,a",228.7099983,"e,a"
2013,IRL,F,C23,427.1254537,"e,a",130.0387422,"e,a",179.7213283,"e,a",137.7825687,"e,a"
2013,IRL,F,C24,425.0973722,"e,a",84.15953851,"e,a",278.1206549,"e,a",179.483317,"e,a"
2013,IRL,F,C25,407.0772656,"e,a",140.5673106,"e,a",272.8871485,"e,a",156.848128,"e,a"
2013,IRL,F,C26,15219.9986,"e,a",4020.328416,"e,a",10327.38703,"e,a",8047.018989,"e,a"
2013,IRL,F,C27,693.4678103,"e,a",243.192464,"e,a",509.2102768,"e,a",217.9225861,"e,a"
2013,IRL,F,C28,1999.129328,"e,a",687.0465458,"e,a",1510.612427,"e,a",701.2109656,"e,a"
2013,IRL,F,C29,571.3890939,"e,a",203.6562229,"e,a",95.29826815,"e,a",208.9628783,"e,a"
2013,IRL,F,C30,1001.272131,"e,a",131.7753092,"e,a",296.62961,e,506.7266853,e
2013,IRL,F,C31T33,3890.514048,"e,a",1317.237378,e,2202.451746,e,1602.63845,e
2013,IRL,F,D35_E36T39,1467.759104,"e,a",678.815264,e,9.659382073,e,292.6373655,e
2013,IRL,F,F41T43,877.8898895,"e,a",299.9600834,"e,a",2.731667619,"e,a",259.173988,"e,a"
2013,IRL,F,G45T47,21917.93437,"e,a",11430.82115,"e,a",9679.98808,"e,a",3938.516247,"e,a"
2013,IRL,F,H49,451.2191422,"e,a",225.1473417,"e,a",70.65198113,e,83.21649529,e
2013,IRL,F,H50,70.20981298,"e,a",23.98861857,"e,a",15.48315613,e,21.55752445,e
2013,IRL,F,H51,231.0100308,"e,a",88.94817441,"e,a",157.9555998,e,71.18955238,e
2013,IRL,F,H52,936.2899363,"e,a",458.6739153,"e,a",324.2718738,e,206.3910833,e
2013,IRL,F,H53,185.579901,"e,a",105.5284137,"e,a",55.65451316,e,57.89506525,e
2013,IRL,F,I55T56,901.0088647,"e,a",539.4750389,"e,a",290.101477,"e,a",138.7274142,"e,a"
2013,IRL,F,J58T60,6826.82288,e,5323.785261,"e,a",1962.262425,"e,a",860.379746,"e,a"
2013,IRL,F,J61,3061.795023,"e,a",2115.023727,"e,a",828.0179732,"e,a",280.3039087,"e,a"
2013,IRL,F,J62T63,49020.85335,"e,a",6838.426259,"e,a",34375.9223,"e,a",23355.13428,"e,a"
2013,IRL,F,K64T66,39856.8219,"e,a",17924.31849,e,21429.97585,e,8215.345398,e
2013,IRL,F,L68,2691.490764,"e,a",2261.75841,"e,a",51.02252118,"e,a",217.2662303,"e,a"
2013,IRL,F,M69T75,5651.791293,"e,a",2096.073876,"e,a",1977.523996,"e,a",2281.694661,"e,a"
2013,IRL,F,N77T82,8337.968958,"e,a",4046.176596,"e,a",3937.866114,"e,a",2116.250454,"e,a"
2013,IRL,F,O84,0,,0,,0,,0,
2013,IRL,F,P85,92.32985325,"e,a",80.87445617,e,2.131740891,e,1.772298219,e
2013,IRL,F,Q86T88,970.7398876,"e,a",710.2693663,e,2.078041523,e,49.83542476,e
2013,IRL,F,R90T93,369.2316488,"e,a",224.9234338,e,68.87347989,e,32.95735921,e
2013,IRL,F,S94T96,1745.522254,"e,a",641.594639,e,19.69268149,e,209.4461947,e
2013,IRL,F,T97T98,0,,0,,0,,0,
2013,ISL,D,A01T03,1757.74537,e,1019.561672,e,597.6993453,e,277.9507987,e
2013,ISL,D,B05T09,15.610476,e,7.773871625,e,1.58823686,e,2.412799652,e
2013,ISL,D,C10T12,2927.820752,e,832.6233204,e,1670.208945,e,323.6824745,e
2013,ISL,D,C13T15,68.3394109,e,24.36612727,e,14.69125776,e,19.05924731,e
2013,ISL,D,C16,19.64201995,e,8.161067403,e,0.114116099,e,4.442467814,e
2013,ISL,D,C17T18,108.9056854,e,40.13645567,e,1.385545959,e,22.30347573,e
2013,ISL,D,C19,0.010080001,e,0.001202532,e,0,e,0.004414246,e
2013,ISL,D,C20,10.41843821,e,4.364877588,e,2.146555848,e,2.883563707,e
2013,ISL,D,C21,33.53720383,e,14.33911998,e,1.323460943,e,7.205988547,e
2013,ISL,D,C22,12.74998148,e,4.939197554,e,1.674397253,e,3.346065878,e
2013,ISL,D,C23,75.35215588,e,28.00018212,e,1.501715901,e,14.45160206,e
2013,ISL,D,C24,1740.741354,e,398.8623365,e,1245.320896,e,456.6597497,e
2013,ISL,D,C25,134.1328601,e,70.04281307,e,3.042776751,e,16.84892654,e
2013,ISL,D,C26,6.450088335,e,3.671805484,e,0.116742189,e,1.183180942,e
2013,ISL,D,C27,78.23518053,e,19.14960477,e,7.047641062,e,26.50050553,e
2013,ISL,D,C28,162.5564,e,73.41125332,e,45.32534355,e,36.65546974,e
2013,ISL,D,C29,3.152364941,e,1.358072699,e,0.019030687,e,0.688444016,e
2013,ISL,D,C30,6.804783542,e,2.270052701,e,1.095658894,e,1.926684609,e
2013,ISL,D,C31T33,305.3910888,e,177.4118056,e,24.1830036,e,49.18570264,e
2013,ISL,D,D35_E36T39,1214.806638,e,808.6465487,e,0,e,110.2295967,e
2013,ISL,D,F41T43,1736.729038,e,703.4024639,e,0,e,396.5446646,e
2013,ISL,D,G45T47,2033.103008,e,1175.488071,e,349.0407629,e,324.3525411,e
2013,ISL,D,H49,327.2956825,e,173.9445045,e,84.91980631,e,67.26654401,e
2013,ISL,D,H50,409.2353751,e,138.7731649,e,221.4540336,e,125.0899824,e
2013,ISL,D,H51,1779.028624,e,584.3522928,e,1700.390906,e,588.2847263,e
2013,ISL,D,H52,360.7459572,e,209.0737528,e,195.0558345,e,20.78896193,e
2013,ISL,D,H53,79.27395815,e,44.59989127,e,5.042125727,e,6.042897548,e
2013,ISL,D,I55T56,757.9882989,e,356.0837506,e,369.404152,e,66.83095614,e
2013,ISL,D,J58T60,295.5341745,e,92.437326,e,37.38836859,e,34.25061533,e
2013,ISL,D,J61,392.4086294,e,185.993362,e,28.91150347,e,66.8941324,e
2013,ISL,D,J62T63,520.6182534,e,311.4292596,e,136.2380853,e,50.12175561,e
2013,ISL,D,K64T66,1445.653202,e,971.4866972,e,184.6801333,e,93.90077473,e
2013,ISL,D,L68,2278.949158,e,1640.79481,e,3.884911353,e,98.78871778,e
2013,ISL,D,M69T75,1010.394688,e,588.9625668,e,230.8388276,e,93.68538653,e
2013,ISL,D,N77T82,917.4273247,e,387.7603408,e,195.0115596,e,183.3615766,e
2013,ISL,D,O84,1335.0382,,820.1189545,,0,,91.67025763,
2013,ISL,D,P85,1461.701893,e,912.9180114,e,0.885151762,e,58.90213586,e
2013,ISL,D,Q86T88,2018.559409,e,1178.223307,e,1.91142485,e,85.40633383,e
2013,ISL,D,R90T93,372.6631575,e,211.7440165,e,133.2349506,e,34.24709981,e
2013,ISL,D,S94T96,358.4932272,e,187.0321868,e,33.37545454,e,33.2717517,e
2013,ISL,D,T97T98,9.3348,,9.3348,,0,,0,
2013,ISL,F,A01T03,26.19992983,e,10.30235128,e,12.2038966,e,7.990471236,e
2013,ISL,F,B05T09,15.040824,e,6.481936734,e,3.46879505,e,4.73151274,e
2013,ISL,F,C10T12,204.7893475,e,61.02326417,e,128.8246621,e,29.42337564,e
2013,ISL,F,C13T15,13.6278891,e,4.053245085,e,3.760203252,e,4.902129714,e
2013,ISL,F,C16,10.38578005,e,3.386623459,e,0.089261408,e,3.753799185,e
2013,ISL,F,C17T18,55.18781464,e,16.93197733,e,0.971545488,e,15.67181383,e
2013,ISL,F,C19,0.846719999,e,0.148905126,e,0,e,0.300801617,e
2013,ISL,F,C20,41.6237618,e,17.54666603,e,9.639740696,e,13.25136922,e
2013,ISL,F,C21,87.57269617,e,32.75079659,e,4.770811258,e,28.73480206,e
2013,ISL,F,C22,56.36991852,e,20.08462789,e,10.01380157,e,19.19705866,e
2013,ISL,F,C23,35.10634413,e,12.23356198,e,0.957082161,e,9.414211315,e
2013,ISL,F,C24,55.93004558,e,11.23419149,e,42.78925406,e,18.3384084,e
2013,ISL,F,C25,53.52113989,e,23.21800416,e,1.827385177,e,11.86598043,e
2013,ISL,F,C26,8.110111665,e,3.930404061,e,0.181640253,e,2.06982373,e
2013,ISL,F,C27,37.03771947,e,7.979796145,e,3.979725222,e,15.25309964,e
2013,ISL,F,C28,67.90849997,e,26.15994531,e,22.76888422,e,21.61883166,e
2013,ISL,F,C29,6.845135059,e,2.546238399,e,0.050854781,e,2.039364247,e
2013,ISL,F,C30,9.762516458,e,3.007860558,e,2.070427304,e,3.560530207,e
2013,ISL,F,C31T33,60.6302112,e,31.52358738,e,6.655900002,e,14.63209127,e
2013,ISL,F,D35_E36T39,54.03896197,e,35.95946687,e,0,e,4.9230154,e
2013,ISL,F,F41T43,67.60996194,e,22.1113231,e,0,e,24.77852829,e
2013,ISL,F,G45T47,128.5801916,e,66.66948139,e,28.29395196,e,30.58677872,e
2013,ISL,F,H49,29.08961746,e,12.76504369,e,9.116700496,e,8.932793529,e
2013,ISL,F,H50,52.49812487,e,15.07966312,e,32.01171339,e,23.74955649,e
2013,ISL,F,H51,30.56997599,e,9.285888693,e,29.14272434,e,13.51473158,e
2013,ISL,F,H52,67.62924276,e,22.06976752,e,41.04620667,e,33.9899943,e
2013,ISL,F,H53,9.949241848,e,3.286542353,e,0.89289431,e,4.116983083,e
2013,ISL,F,I55T56,64.62900111,e,30.67654649,e,39.06594801,e,9.047082204,e
2013,ISL,F,J58T60,74.72852552,e,25.12032349,e,11.9375418,e,12.43718327,e
2013,ISL,F,J61,66.6097706,e,32.07840834,e,5.77189242,e,15.19052975,e
2013,ISL,F,J62T63,45.70984662,e,28.02776776,e,14.34848819,e,6.511912666,e
2013,ISL,F,K64T66,90.34019815,e,60.69700976,e,11.56877762,e,5.888416722,e
2013,ISL,F,L68,53.99974202,e,39.79218984,e,0.15879108,e,3.414859651,e
2013,ISL,F,M69T75,74.10961152,e,39.25647796,e,22.64367346,e,11.40051728,e
2013,ISL,F,N77T82,78.14977533,e,33.03842031,e,23.87587892,e,21.40449284,e
2013,ISL,F,O84,0,,0,,0,,0,
2013,ISL,F,P85,5.500007291,e,3.427355947,e,0.003548238,e,0.233868861,e
2013,ISL,F,Q86T88,26.53999106,e,15.48423594,e,0.02547515,e,1.13788558,e
2013,ISL,F,R90T93,16.87014247,e,9.576831337,e,6.036170768,e,1.568091459,e
2013,ISL,F,S94T96,19.1101728,e,9.962585063,e,1.779645457,e,1.79118489,e
2013,ISL,F,T97T98,0,,0,,0,,0,
2013,ISR,D,A01T03,9234.28352,"e,a",5000.472281,e,1430.173471,e,788.2225108,e
2013,ISR,D,B05T09,3586.43795,"e,a",2241.226379,e,2126.526364,e,273.6361411,e
2013,ISR,D,C10T12,13277.1977,,3494.412718,e,524.4311863,e,1751.659332,e
2013,ISR,D,C13T15,1947.54927,"e,a",679.4126233,e,417.4403714,e,547.5215865,e
2013,ISR,D,C16,370.5893063,a,138.5638774,e,29.60245954,e,53.88041082,e
2013,ISR,D,C17T18,2118.350645,a,825.607847,e,221.3962167,e,363.1902581,e
2013,ISR,D,C19,11879.36333,a,1532.237483,e,2838.386227,e,4309.12814,e
2013,ISR,D,C20,6744.857218,"e,a",2024.372361,e,3750.063264,e,1423.811879,e
2013,ISR,D,C21,7180.909846,"e,a",4020.850068,e,3665.757173,e,901.0005472,e
2013,ISR,D,C22,3773.60758,"e,a",1310.253632,e,1262.444935,e,706.6006309,e
2013,ISR,D,C23,2829.359081,"e,a",864.4372777,e,326.5697073,e,462.0833176,e
2013,ISR,D,C24,2057.51991,"e,a",533.5296861,e,452.1821459,e,565.635276,e
2013,ISR,D,C25,4709.086906,"e,a",2467.58697,e,1053.036593,e,676.6239677,e
2013,ISR,D,C26,13203.03131,"e,a",6804.887682,"e,a",4369.517948,"e,a",2304.364892,e
2013,ISR,D,C27,1636.687825,"e,a",531.5530168,e,376.4597998,e,494.7603665,e
2013,ISR,D,C28,3214.571301,"e,a",1365.977856,e,1185.947711,e,581.7584466,e
2013,ISR,D,C29,570.6577802,a,231.4445567,e,17.24998052,e,156.884299,e
2013,ISR,D,C30,3600.873742,a,1911.43322,e,2144.992948,e,458.3415869,e
2013,ISR,D,C31T33,9513.095104,"e,a",1965.395572,e,6840.346155,e,2556.980035,e
2013,ISR,D,D35_E36T39,12290.09093,"e,a",6081.542002,e,42.78462061,e,1278.320371,e
2013,ISR,D,F41T43,31759.34474,"e,a",14944.78932,e,1.607596458,e,4139.396594,e
2013,ISR,D,G45T47,36517.6002,,22616.27156,"e,a",10409.20268,a,2902.948607,e
2013,ISR,D,H49,9702.191795,a,5057.800663,"e,a",718.8770067,"e,a",677.1337397,e
2013,ISR,D,H50,3226.006492,a,362.8493213,"e,a",1229.828861,"e,a",1206.713184,e
2013,ISR,D,H51,2686.427206,a,709.3234424,"e,a",2298.298835,"e,a",730.4216712,e
2013,ISR,D,H52,4311.246399,a,2522.429899,"e,a",1585.664012,"e,a",109.301178,e
2013,ISR,D,H53,833.2654946,a,554.2072425,"e,a",93.52676937,"e,a",40.96720139,e
2013,ISR,D,I55T56,10859.3804,,5518.573764,"e,a",1644.615042,,781.035147,e
2013,ISR,D,J58T60,2637.85662,"e,a",1039.654605,e,1136.496579,e,251.7911302,e
2013,ISR,D,J61,4945.050196,"e,a",2723.030756,e,622.4549725,e,285.9265811,e
2013,ISR,D,J62T63,14552.20846,"e,a",9466.672032,e,7265.56016,e,910.3579437,e
2013,ISR,D,K64T66,22179.96868,"e,a",13457.61509,e,2119.768327,e,1146.003427,e
2013,ISR,D,L68,45328.04195,,38443.62872,"e,a",1309.428653,"e,a",858.3310676,e
2013,ISR,D,M69T75,27360.47368,,17255.34688,"e,a",7906.686113,"e,a",1559.067312,e
2013,ISR,D,N77T82,12368.0049,"e,a",8271.859404,e,685.2830388,e,557.6284696,e
2013,ISR,D,O84,32432.5129,,17380.38797,,383.3491495,,2957.373327,
2013,ISR,D,P85,21774.62285,"e,a",17485.90356,e,56.76218996,e,351.8424851,e
2013,ISR,D,Q86T88,26055.2007,"e,a",16008.60484,e,248.9848704,e,1418.726373,e
2013,ISR,D,R90T93,7267.83784,"e,a",3161.198392,e,430.7966585,e,471.8024155,e
2013,ISR,D,S94T96,6439.075013,"e,a",4041.181966,e,122.4700591,e,228.8734114,e
2013,ISR,D,T97T98,733.2039,,733.2039,,0,,0,
2013,ISR,F,A01T03,186.2894804,"e,a",70.28744573,e,46.19816077,e,31.71707157,e
2013,ISR,F,B05T09,694.6057497,"e,a",413.8384553,e,467.1207696,e,96.28489477,e
2013,ISR,F,C10T12,4075.919196,,1116.916224,e,191.0176419,e,712.2434871,e
2013,ISR,F,C13T15,125.3380296,"e,a",36.58570187,e,34.03638089,e,44.87980245,e
2013,ISR,F,C16,56.9598937,a,17.59224564,e,6.351406393,e,12.89383293,e
2013,ISR,F,C17T18,562.780155,a,185.3689087,e,78.5846053,e,133.284205,e
2013,ISR,F,C19,2129.180466,a,359.8266311,e,647.1327453,e,810.6109076,e
2013,ISR,F,C20,1994.079282,"e,a",621.3997193,e,1198.656578,e,489.6185833,e
2013,ISR,F,C21,609.1091535,"e,a",318.8283685,e,368.4465114,e,108.6927949,e
2013,ISR,F,C22,762.49952,"e,a",252.2626552,e,316.8072637,e,181.7511092,e
2013,ISR,F,C23,623.3775194,"e,a",181.709627,e,94.99727418,e,140.7181438,e
2013,ISR,F,C24,367.4399897,"e,a",83.11329987,e,96.82595653,e,127.2611687,e
2013,ISR,F,C25,792.3877943,"e,a",345.4759703,e,245.1716917,e,188.5743726,e
2013,ISR,F,C26,8498.480787,"e,a",4211.092819,"e,a",2931.395294,"e,a",1901.225182,e
2013,ISR,F,C27,185.6408753,"e,a",53.84625104,e,49.69271805,e,68.03138081,e
2013,ISR,F,C28,1376.410499,"e,a",506.381652,e,601.0884861,e,356.8568748,e
2013,ISR,F,C29,326.0487198,a,112.56196,e,12.22439118,e,118.2396085,e
2013,ISR,F,C30,1285.291258,a,660.0791633,e,890.0007134,e,214.1194439,e
2013,ISR,F,C31T33,460.0397961,"e,a",82.05071263,e,353.5389755,e,171.1426415,e
2013,ISR,F,D35_E36T39,35.73997424,"e,a",17.67611449,e,0.137483539,e,3.735199595,e
2013,ISR,F,F41T43,1385.700264,"e,a",556.0072474,e,0.129304782,e,310.930431,e
2013,ISR,F,G45T47,2884.667701,,1773.255458,"e,a",440.6216132,a,337.2996061,e
2013,ISR,F,H49,141.100005,a,52.8564091,"e,a",6.811934005,"e,a",16.34296617,e
2013,ISR,F,H50,173.6098077,a,11.48344745,"e,a",46.44686934,"e,a",87.36505621,e
2013,ISR,F,H51,189.5990943,a,30.25102443,"e,a",141.8140107,"e,a",81.13422885,e
2013,ISR,F,H52,639.0880006,a,243.0351381,"e,a",165.2243819,"e,a",139.3082107,e
2013,ISR,F,H53,130.9477054,a,54.06710289,"e,a",16.76868787,"e,a",41.69709724,e
2013,ISR,F,I55T56,834.129296,,433.030634,"e,a",84.89096059,,94.65566533,e
2013,ISR,F,J58T60,247.6396803,"e,a",104.9100488,e,126.3146285,e,32.7621686,e
2013,ISR,F,J61,1594.773304,"e,a",919.9880222,e,234.7332485,e,129.9610016,e
2013,ISR,F,J62T63,5950.929344,"e,a",3966.984458,e,3440.397308,e,612.9271745,e
2013,ISR,F,K64T66,1117.549916,"e,a",678.0557539,e,106.8437791,e,57.7689009,e
2013,ISR,F,L68,2266.089249,,1861.138302,"e,a",71.11055643,"e,a",71.91828455,e
2013,ISR,F,M69T75,5177.410519,,3035.801403,"e,a",923.2671689,"e,a",525.3497512,e
2013,ISR,F,N77T82,1083.180398,"e,a",747.6312309,e,90.20821075,e,68.97520765,e
2013,ISR,F,O84,0,,0,,0,,0,
2013,ISR,F,P85,76.15004715,"e,a",61.13908544,e,0.20901714,e,1.246890615,e
2013,ISR,F,Q86T88,136.0798979,"e,a",83.59924926,e,1.313035801,e,7.428686811,e
2013,ISR,F,R90T93,131.8199602,"e,a",57.32827739,e,7.823760252,e,8.581117518,e
2013,ISR,F,S94T96,16.39998668,"e,a",10.28245485,e,0.322250202,e,0.597863568,e
2013,ISR,F,T97T98,0,,0,,0,,0,
2013,ITA,D,A01T03,80166.4382,"e,a",45834.03088,e,5470.642247,e,5037.515874,e
2013,ITA,D,B05T09,15559.64145,,8685.426835,a,1445.600062,,1817.428292,
2013,ITA,D,C10T12,148267.6911,,32318.15755,,20870.71266,,14760.64451,
2013,ITA,D,C13T15,100857.7162,,31943.40959,,30531.44374,,11487.68633,a
2013,ITA,D,C16,19175.84109,,6528.836336,a,2537.074753,,1804.956415,
2013,ITA,D,C17T18,36890.81757,,11710.26851,,5560.456258,,3885.320187,
2013,ITA,D,C19,44991.03564,,4110.796341,,4259.269699,,23647.80001,
2013,ITA,D,C20,42586.29807,,8448.664945,,12752.36664,,9357.683412,
2013,ITA,D,C21,14353.78019,,5574.773911,,3663.433867,,1322.313973,
2013,ITA,D,C22,43083.91742,,11951.22536,,10847.19428,,6330.017908,
2013,ITA,D,C23,34392.88291,,10881.07487,,8824.535877,,3092.171388,
2013,ITA,D,C24,60499.34766,,10654.30677,,25489.30527,,15814.11061,
2013,ITA,D,C25,97913.28818,,34651.24818,,21427.98314,,11100.61012,
2013,ITA,D,C26,21745.28178,,8443.6279,,6265.931583,,3667.498569,
2013,ITA,D,C27,36821.88215,,10628.98879,,14702.21793,,6780.970751,
2013,ITA,D,C28,111489.5545,,34746.66144,,57634.81733,,14008.40648,
2013,ITA,D,C29,49707.91362,,10207.06527,,20511.67878,,7814.02744,
2013,ITA,D,C30,23042.91323,,6843.908152,,7131.862002,,2816.87447,
2013,ITA,D,C31T33,69100.45056,,24861.5742,,16015.35709,,7498.305299,
2013,ITA,D,D35_E36T39,143600.7362,,51163.64119,e,3594.782218,e,16486.55977,e
2013,ITA,D,F41T43,269037.2123,,93345.39555,,1478.577182,,13995.42432,
2013,ITA,D,G45T47,347788.0733,,179539.5914,,68518.43654,,15344.05741,
2013,ITA,D,H49,112896.5297,,55217.23052,,18534.86842,e,7134.963833,e
2013,ITA,D,H50,10577.5184,,3012.537838,,2817.711634,e,155.9514756,e
2013,ITA,D,H51,8332.413898,,561.9521333,,2483.214582,e,95.11812767,e
2013,ITA,D,H52,70922.05045,,34605.8486,,7612.687349,e,1698.528574,e
2013,ITA,D,H53,8156.648366,,5202.182928,,773.3780257,e,388.4394171,e
2013,ITA,D,I55T56,124772.6306,,69813.78183,,14452.64719,"e,a",6010.47084,"e,a"
2013,ITA,D,J58T60,24095.78349,,9279.27508,,2050.285345,"e,a",1081.419882,"e,a"
2013,ITA,D,J61,30982.78029,,15776.79311,,3120.773364,"e,a",1111.464632,"e,a"
2013,ITA,D,J62T63,53439.44674,,27869.48107,,2534.436314,"e,a",2301.755507,"e,a"
2013,ITA,D,K64T66,96978.42498,"e,a",56640.44413,e,4661.438185,e,4013.179151,e
2013,ITA,D,L68,300571.2962,,258188.1878,,4374.640514,"e,a",3995.243255,"e,a"
2013,ITA,D,M69T75,181421.7762,,111960.9479,,9317.328429,"e,a",6432.725096,"e,a"
2013,ITA,D,N77T82,105160.6551,,46105.62365,,7951.059777,"e,a",5994.72896,"e,a"
2013,ITA,D,O84,194492.2781,,135567.6852,,146.2602915,,5324.661326,
2013,ITA,D,P85,99663.04418,"e,a",82541.09242,e,982.4346318,e,1087.19902,e
2013,ITA,D,Q86T88,192044.5513,"e,a",115527.4165,e,1571.960976,e,8350.512491,e
2013,ITA,D,R90T93,50838.69023,"e,a",20449.85673,e,2716.49099,e,2232.04353,e
2013,ITA,D,S94T96,53687.66017,"e,a",34247.05033,e,1293.107372,e,1986.843809,e
2013,ITA,D,T97T98,24921.6141,,24921.6141,,0,,0,
2013,ITA,F,A01T03,671.7103045,"e,a",274.8198086,e,74.77823195,e,84.62210437,e
2013,ITA,F,B05T09,659.2692457,,498.615162,a,87.50428123,,53.86200527,
2013,ITA,F,C10T12,23869.8242,,5225.971988,,3708.680911,,3159.569852,
2013,ITA,F,C13T15,7909.636492,,2297.647484,,2869.82487,,936.1747267,a
2013,ITA,F,C16,214.6900077,,32.16135544,a,30.60366346,,36.82729666,
2013,ITA,F,C17T18,6352.561626,,1652.151022,,1140.96196,,948.8620705,
2013,ITA,F,C19,31252.26346,,2344.605095,,3622.537517,,18959.45395,
2013,ITA,F,C20,25431.87823,,5285.174803,,8735.786808,,7455.707233,
2013,ITA,F,C21,19992.86011,,6052.484562,,7588.820013,,4549.945477,
2013,ITA,F,C22,9841.49888,,2713.475523,,3099.111274,,2061.528536,
2013,ITA,F,C23,6332.054592,,1895.224318,,1768.163002,,862.3237194,
2013,ITA,F,C24,12607.47914,,1277.362193,,5148.68369,,4352.570374,
2013,ITA,F,C25,7693.476818,,2118.863063,,2098.399915,,1494.747208,
2013,ITA,F,C26,6881.200819,,2279.185302,,2015.240376,,1602.817153,
2013,ITA,F,C27,14318.32575,,4002.073107,,6162.473562,,3384.183621,
2013,ITA,F,C28,35749.79655,,9202.984031,,18540.8334,,6624.60642,
2013,ITA,F,C29,12609.18758,,3384.264288,,5470.946293,,2137.898527,
2013,ITA,F,C30,5988.953568,,1903.281478,,2136.465877,,915.5422773,
