"year","cou","own","isic","GO","flag_go","GVA","flag_gva","EXGR","flag_exgr","IMGR","flag_imgr"
2012,"ESP","D_MNE","H49",16498.5071,"e",6891.5405,"e",3671.9005,"e",1173.2633,"e"
2012,"ESP","D_MNE","H50",1712.5403,"e",473.8875,"e",643.2201,"e",129.3301,"e"
2012,"ESP","D_MNE","H51",2795.2679,"e",484.3371,"e",2278.5605,"e",377.7844,"e"
2012,"ESP","D_MNE","H52",14474.9594,"e",4875.5018,"e",2145.4941,"e",639.6979,"e"
2012,"ESP","D_MNE","H53",2523.5339,"e",1169.3882,"e",105.8051,"e",36.6113,"e"
2012,"ESP","D_MNE","I55T56",9230.866,"e",4908.1005,"e",1088.4717,"e",475.1975,"e"
2012,"ESP","D_MNE","J58T60",9683.938,"e",3152.7986,"e",1103.4692,"e",784.6398,"e"
2012,"ESP","D_MNE","J61",20841.7273,"e",9310.0758,"e",2047.1299,"e",1647.0367,"e"
2012,"ESP","D_MNE","J62T63",10330.1959,"e",4143.934,"e",2832.1161,"e",943.8059,"e"
2012,"ESP","D_MNE","K64T66",30153.928,"e",15218.9682,"e",3445.2161,"e",1437.3871,"e"
2012,"ESP","D_MNE","L68",9681.7484,"e",8174.8235,"e",256.2177,"e",174.9337,"e"
2012,"ESP","D_MNE","M69T75",20205.8228,"e",10570.1817,"e",2723.5612,"e",1061.004,"e"
2012,"ESP","D_MNE","N77T82",14077.8226,"e",8114.1401,"e",2131.1155,"e",714.1823,"e"
2012,"ESP","D_MNE","O84",0,"",0,"",0,"",0,""
2012,"ESP","D_MNE","P85",677.9882,"e",430.4423,"e",84.5956,"e",86.3509,"e"
2012,"ESP","D_MNE","Q86T88",1107.8249,"e",599.0384,"e",29.9287,"e",164.9229,"e"
2012,"ESP","D_MNE","R90T93",2253.7901,"e",1255.8758,"e",133.747,"e",165.204,"e"
2012,"ESP","D_MNE","S94T96",612.0548,"e",300.42,"e",48.7114,"e",128.1448,"e"
2012,"ESP","D_MNE","T97T98",0,"",0,"",0,"",0,""
2012,"ESP","D_OTH","A01T03",59236.981,"e",31693.283,"e",12924.0848,"e",4217.3247,"e"
2012,"ESP","D_OTH","B05T09",2583.0656,"e",1203.3496,"e",278.2126,"e",187.8919,"e"
2012,"ESP","D_OTH","C10T12",72665.1344,"e",16815.8243,"e",9452.4518,"e",7085.8761,"e"
2012,"ESP","D_OTH","C13T15",14344.1244,"e",7077.375,"e",5450.4953,"e",1676.5551,"e"
2012,"ESP","D_OTH","C16",5508.3095,"e",1735.6958,"e",970.5554,"e",521.5446,"e"
2012,"ESP","D_OTH","C17T18",9309.3234,"e",3373.4892,"e",1539.7376,"e",798.239,"e"
2012,"ESP","D_OTH","C19",41149.2109,"e",2223.7217,"e",13648.1375,"e",30528.7222,"e"
2012,"ESP","D_OTH","C20",8876.6056,"e",2062.2358,"e",3532.8773,"e",2041.5006,"e"
2012,"ESP","D_OTH","C21",2234.5477,"e",953.8115,"e",921.8484,"e",272.7231,"e"
2012,"ESP","D_OTH","C22",6872.1577,"e",2226.9469,"e",1787.5036,"e",1023.4694,"e"
2012,"ESP","D_OTH","C23",11116.7642,"e",3664.8622,"e",2332.6218,"e",863.9369,"e"
2012,"ESP","D_OTH","C24",11742.7534,"e",1781.345,"e",4261.315,"e",3066.2513,"e"
2012,"ESP","D_OTH","C25",25303.7276,"e",9312.0499,"e",5944.0522,"e",3253.0349,"e"
2012,"ESP","D_OTH","C26",1709.6569,"e",880.5064,"e",1045.9674,"e",281.7261,"e"
2012,"ESP","D_OTH","C27",3790.3063,"e",1127.3392,"e",1479.3106,"e",708.5621,"e"
2012,"ESP","D_OTH","C28",6891.2443,"e",2788.5294,"e",3485.1751,"e",993.8582,"e"
2012,"ESP","D_OTH","C29",1897.847,"e",679.9143,"e",645.6966,"e",329.8488,"e"
2012,"ESP","D_OTH","C30",1943.5054,"e",644.2004,"e",793.1279,"e",366.7085,"e"
2012,"ESP","D_OTH","C31T33",16954.1764,"e",8588.2588,"e",3399.4092,"e",1414.1867,"e"
2012,"ESP","D_OTH","D35_E36T39",63269.505,"e",24544.0061,"e",478.2721,"e",8905.4253,"e"
2012,"ESP","D_OTH","F41T43",142118.6652,"e",72059.1139,"e",685.6735,"e",6975.594,"e"
2012,"ESP","D_OTH","G45T47",153968.3924,"e",96334.7618,"e",25620.347,"e",4528.5088,"e"
2012,"ESP","D_OTH","H49",44658.7909,"e",23373.3022,"e",9215.7091,"e",2736.3291,"e"
2012,"ESP","D_OTH","H50",476.6968,"e",158.2698,"e",200.2191,"e",57.8786,"e"
2012,"ESP","D_OTH","H51",9010.2987,"e",2122.6714,"e",7161.1596,"e",1031.9623,"e"
2012,"ESP","D_OTH","H52",32402.8348,"e",14049.8543,"e",4324.7081,"e",1172.4031,"e"
2012,"ESP","D_OTH","H53",2219.0848,"e",1264.6091,"e",96.7363,"e",34.7664,"e"
2012,"ESP","D_OTH","I55T56",115755.3799,"e",67907.1655,"e",12199.9101,"e",5070.9345,"e"
2012,"ESP","D_OTH","J58T60",7746.7491,"e",3792.0658,"e",918.0539,"e",586.3234,"e"
2012,"ESP","D_OTH","J61",11874.292,"e",7121.6649,"e",928.7109,"e",881.6001,"e"
2012,"ESP","D_OTH","J62T63",14178.4602,"e",8245.3698,"e",3777.9817,"e",1050.9138,"e"
2012,"ESP","D_OTH","K64T66",52192.016,"e",32251.197,"e",4585.2611,"e",1794.1241,"e"
2012,"ESP","D_OTH","L68",162844.3347,"e",139850.3333,"e",2759.1934,"e",1552.4207,"e"
2012,"ESP","D_OTH","M69T75",62967.3512,"e",35416.5806,"e",6618.2274,"e",2132.7136,"e"
2012,"ESP","D_OTH","N77T82",43643.0792,"e",25529.9798,"e",5099.1065,"e",1533.9833,"e"
2012,"ESP","D_OTH","O84",108419.1454,"",80113.4641,"",2088.9522,"",2917.0088,""
2012,"ESP","D_OTH","P85",77181.6094,"e",66215.6839,"e",2532.6953,"e",1167.4915,"e"
2012,"ESP","D_OTH","Q86T88",112676.0611,"e",76160.3182,"e",929.6637,"e",6296.0197,"e"
2012,"ESP","D_OTH","R90T93",37076.7123,"e",22181.6953,"e",2185.1645,"e",786.7823,"e"
2012,"ESP","D_OTH","S94T96",30803.8649,"e",20688.5773,"e",986.0067,"e",1216.7157,"e"
2012,"ESP","D_OTH","T97T98",12424.8115,"",12424.8115,"",0,"",0,""
2012,"EST","F","A01T03",70.7035,"e,a",22.2884,"e",28.1369,"e",18.1229,"e"
2012,"EST","F","B05T09",70.8752,"",25.6911,"",31.6573,"",31.1654,""
2012,"EST","F","C10T12",918.6926,"",210.2781,"",402.023,"",244.3439,""
2012,"EST","F","C13T15",283.5358,"e,a",87.0781,"e,a",204.7768,"e,a",104.2221,"e,a"
2012,"EST","F","C16",712.2733,"",190.0071,"",471.6506,"",130.4062,""
2012,"EST","F","C17T18",353.3351,"",105.0242,"",190.3138,"",106.1364,""
2012,"EST","F","C19",0,"e,a",0,"e",0,"e",0,"e"
2012,"EST","F","C20",431.3078,"",59.3944,"",376.6974,"",265.5005,""
2012,"EST","F","C21",54.2582,"",15.0987,"e,a",44.1169,"e,a",20.3744,"e,a"
2012,"EST","F","C22",219.0884,"",65.14,"",181.1149,"",98.3202,""
2012,"EST","F","C23",313.8687,"",105.8989,"",155.4726,"",87.3851,""
2012,"EST","F","C24",2.3441,"e,a",0.4075,"e",1.9198,"e",1.1689,"e"
2012,"EST","F","C25",400.5939,"",97.9283,"",269.2744,"",228.359,""
2012,"EST","F","C26",2144.6439,"",213.5124,"",1586.3997,"",1235.3802,""
2012,"EST","F","C27",503.8115,"",156.7124,"",353.2993,"",229.6146,""
2012,"EST","F","C28",213.9186,"",63.6292,"",159.0452,"",98.3251,""
2012,"EST","F","C29",299.059,"",98.3173,"",219.3333,"",127.5507,""
2012,"EST","F","C30",2.1896,"e,a",0.6191,"e",1.1996,"e",1.1062,"e"
2012,"EST","F","C31T33",382.165,"",124.5646,"",236.5782,"",139.1609,""
2012,"EST","F","D35_E36T39",437.9089,"e,a",158.9745,"e",50.4706,"e",77.8111,"e"
2012,"EST","F","F41T43",779.5265,"",300.26,"",9.1429,"a",137.8742,""
2012,"EST","F","G45T47",1841.4679,"",1044.0152,"",579.9325,"",276.4386,""
2012,"EST","F","H49",138.3721,"",71.331,"",66.3141,"",43.2138,"e"
2012,"EST","F","H50",92.8301,"",30.5572,"",76.3331,"",39.3105,"e"
2012,"EST","F","H51",0,"e,a",0,"",0,"",0,"e"
2012,"EST","F","H52",1306.7294,"",452.1864,"",957.7072,"",337.412,"e"
2012,"EST","F","H53",1.0702,"e,a",0.6256,"",0.7318,"",0.2222,"e"
2012,"EST","F","I55T56",293.8859,"",121.4528,"",162.7691,"",65.5327,"e"
2012,"EST","F","J58T60",167.6032,"",72.2484,"",52.3875,"",19.6069,""
2012,"EST","F","J61",801.6561,"",361.9062,"",119.8378,"",123.7444,""
2012,"EST","F","J62T63",429.2361,"",314.3353,"",249.0586,"",40.4704,""
2012,"EST","F","K64T66",960.9561,"e,a",610.9174,"e",153.4989,"e",87.3646,"e"
2012,"EST","F","L68",222.3572,"e,a",165.8183,"e,a",5.6716,"e,a",8.5836,"e,a"
2012,"EST","F","M69T75",535.8892,"",314.2086,"",161.159,"",59.3724,""
2012,"EST","F","N77T82",720.5415,"",416.7897,"",274.6585,"",101.2068,""
2012,"EST","F","O84",0,"",0,"",0,"",0,""
2012,"EST","F","P85",1.623,"e,a",1.1897,"e",0.037,"e",0.0809,"e"
2012,"EST","F","Q86T88",46.9449,"",29.4937,"e",0.8848,"e",6.9498,"e"
2012,"EST","F","R90T93",9.1931,"e,a",4.5687,"e",1.1776,"e",0.8831,"e"
2012,"EST","F","S94T96",33.7667,"e,a",15.3509,"e",2.2574,"e",5.0685,"e"
2012,"EST","F","T97T98",0,"",0,"",0,"",0,""
2012,"EST","D_MNE","A01T03",34.5301,"e",0.0472,"e",28.2432,"e",30.7402,"e"
2012,"EST","D_MNE","B05T09",122.7275,"e",58.5907,"e",28.1218,"e",30.8258,"e"
2012,"EST","D_MNE","C10T12",243.4075,"e",47.1981,"e",119.2782,"e",76.3578,"e"
2012,"EST","D_MNE","C13T15",23.0248,"e",0.1444,"e",19.2297,"e",17.4313,"e"
2012,"EST","D_MNE","C16",169.8081,"e",32.9771,"e",135.1038,"e",53.6093,"e"
2012,"EST","D_MNE","C17T18",83.9332,"e",29.7854,"e",42.9851,"e",23.6593,"e"
2012,"EST","D_MNE","C19",106.8083,"e",53.5887,"e",79.9038,"e",26.3013,"e"
2012,"EST","D_MNE","C20",173.1406,"e",43.0157,"e",147.5234,"e",56.2432,"e"
2012,"EST","D_MNE","C21",0.0196,"e",0,"e",0.0088,"e",0,"e"
2012,"EST","D_MNE","C22",122.6612,"e",40.2742,"e",91.8787,"e",45.301,"e"
2012,"EST","D_MNE","C23",25.7517,"e",1.2195,"e",17.1429,"e",14.5896,"e"
2012,"EST","D_MNE","C24",1.9472,"e",0.006,"e",1.7682,"e",1.531,"e"
2012,"EST","D_MNE","C25",105.4423,"e",12.793,"e",85.4208,"e",71.6145,"e"
2012,"EST","D_MNE","C26",33.364,"e",7.631,"e",12.9542,"e",8.7625,"e"
2012,"EST","D_MNE","C27",8.4083,"e",0.0122,"e",7.366,"e",7.4416,"e"
2012,"EST","D_MNE","C28",100.1215,"e",31.6002,"e",69.7668,"e",47.5121,"e"
2012,"EST","D_MNE","C29",46.3532,"e",13.8176,"e",32.1391,"e",16.9444,"e"
2012,"EST","D_MNE","C30",19.3128,"e",3.2845,"e",10.09,"e",10.2615,"e"
2012,"EST","D_MNE","C31T33",113.1282,"e",19.0899,"e",78.6914,"e",60.5916,"e"
2012,"EST","D_MNE","D35_E36T39",546.1754,"e",179.7394,"e",86.4305,"e",116.3831,"e"
2012,"EST","D_MNE","F41T43",713.2509,"e",210.1211,"e",19.1059,"e",262.4643,"e"
2012,"EST","D_MNE","G45T47",894.1792,"e",470.269,"e",0,"e",0,"e"
2012,"EST","D_MNE","H49",359.8172,"e",119.8834,"e",184.4096,"e",116.4452,"e"
2012,"EST","D_MNE","H50",473.7044,"e",138.909,"e",365.8234,"e",140.18,"e"
2012,"EST","D_MNE","H51",43.511,"e",0.0571,"e",36.958,"e",26.7246,"e"
2012,"EST","D_MNE","H52",901.662,"e",334.0181,"e",524.0738,"e",128.8724,"e"
2012,"EST","D_MNE","H53",26.5838,"e",7.3893,"e",21.4684,"e",8.0417,"e"
2012,"EST","D_MNE","I55T56",33.9845,"e",1.4723,"e",18.7446,"e",16.4089,"e"
2012,"EST","D_MNE","J58T60",35.1577,"e",10.4987,"e",15.2878,"e",8.2833,"e"
2012,"EST","D_MNE","J61",131.8261,"e",43.5594,"e",27.7136,"e",19.7137,"e"
2012,"EST","D_MNE","J62T63",82.0907,"e",32.4965,"e",40.8589,"e",18.7029,"e"
2012,"EST","D_MNE","K64T66",64.1775,"e",25.645,"e",23.0636,"e",16.6384,"e"
2012,"EST","D_MNE","L68",54.5105,"e",3.9958,"e",10.0383,"e",29.6581,"e"
2012,"EST","D_MNE","M69T75",389.6532,"e",196.3509,"e",99.597,"e",75.4741,"e"
2012,"EST","D_MNE","N77T82",312.6056,"e",168.9801,"e",99.0493,"e",60.3672,"e"
2012,"EST","D_MNE","O84",0,"",0,"",0,"",0,""
2012,"EST","D_MNE","P85",2.6203,"e",0.001,"e",1.616,"e",2.4663,"e"
2012,"EST","D_MNE","Q86T88",20.0814,"e",0.0376,"e",2.8978,"e",17.137,"e"
2012,"EST","D_MNE","R90T93",19.1115,"e",0.0655,"e",6.9091,"e",14.8493,"e"
2012,"EST","D_MNE","S94T96",1.2601,"e",4e-04,"e",0.8372,"e",1.1821,"e"
2012,"EST","D_MNE","T97T98",0,"",0,"",0,"",0,""
2012,"EST","D_OTH","A01T03",1847.8326,"e",794.8431,"e",516.3169,"e",305.8399,"e"
2012,"EST","D_OTH","B05T09",255.5851,"e",162.3051,"e",43.1377,"e",39.1498,"e"
2012,"EST","D_OTH","C10T12",674.8814,"e",173.6285,"e",238.0466,"e",119.2594,"e"
2012,"EST","D_OTH","C13T15",273.6675,"e",128.1739,"e",184.3247,"e",59.8146,"e"
2012,"EST","D_OTH","C16",877.2801,"e",247.7387,"e",485.903,"e",119.2105,"e"
2012,"EST","D_OTH","C17T18",103.6783,"e",42.3872,"e",42.4722,"e",22.5798,"e"
2012,"EST","D_OTH","C19",295.8935,"e",182.7683,"e",160.4093,"e",41.3082,"e"
2012,"EST","D_OTH","C20",53.7752,"e",8.366,"e",47.5864,"e",26.6335,"e"
2012,"EST","D_OTH","C21",0.3694,"e",0.1743,"e",0.15,"e",0.0685,"e"
2012,"EST","D_OTH","C22",83.4557,"e",27.1871,"e",61.4806,"e",33.6743,"e"
2012,"EST","D_OTH","C23",125.6744,"e",57.9666,"e",50.7796,"e",19.8757,"e"
2012,"EST","D_OTH","C24",48.4116,"e",10.4451,"e",38.1576,"e",19.3011,"e"
2012,"EST","D_OTH","C25",800.4767,"e",263.6179,"e",472.782,"e",359.2632,"e"
2012,"EST","D_OTH","C26",48.2732,"e",16.2453,"e",19.154,"e",10.1174,"e"
2012,"EST","D_OTH","C27",159.8019,"e",49.0009,"e",104.4658,"e",65.5317,"e"
2012,"EST","D_OTH","C28",98.5145,"e",36.4735,"e",67.4151,"e",43.147,"e"
2012,"EST","D_OTH","C29",40.2414,"e",14.6639,"e",24.4229,"e",14.6813,"e"
2012,"EST","D_OTH","C30",57.4055,"e",20.9364,"e",27.0512,"e",23.012,"e"
2012,"EST","D_OTH","C31T33",560.4849,"e",238.6394,"e",290.3182,"e",122.1019,"e"
2012,"EST","D_OTH","D35_E36T39",1250.7895,"e",472.6178,"e",120.7105,"e",202.9138,"e"
2012,"EST","D_OTH","F41T43",2422.6857,"e",1065.3796,"e",27.219,"e",558.4509,"e"
2012,"EST","D_OTH","G45T47",1995.4696,"e",1061.9968,"e",781.282,"e",340.2494,"e"
2012,"EST","D_OTH","H49",1504.8626,"e",720.2251,"e",556.8974,"e",335.5123,"e"
2012,"EST","D_OTH","H50",56.0746,"e",7.8427,"e",50.944,"e",32.6936,"e"
2012,"EST","D_OTH","H51",133.0619,"e",0.0886,"e",113.2471,"e",55.2403,"e"
2012,"EST","D_OTH","H52",441.6521,"e",188.3247,"e",277.6797,"e",86.2224,"e"
2012,"EST","D_OTH","H53",82.35,"e",47.0439,"e",46.7345,"e",9.7465,"e"
2012,"EST","D_OTH","I55T56",558.932,"e",246.4921,"e",223.7234,"e",54.716,"e"
2012,"EST","D_OTH","J58T60",113.886,"e",65.9161,"e",27.9002,"e",9.4397,"e"
2012,"EST","D_OTH","J61",16.8254,"e",1.198,"e",9.5763,"e",9.4102,"e"
2012,"EST","D_OTH","J62T63",227.7743,"e",148.3338,"e",76.5911,"e",23.1978,"e"
2012,"EST","D_OTH","K64T66",409.9207,"e",275.7583,"e",52.6417,"e",26.4403,"e"
2012,"EST","D_OTH","L68",2703.0579,"e",1949.6363,"e",75.5827,"e",147.9675,"e"
2012,"EST","D_OTH","M69T75",837.6005,"e",495.7234,"e",143.4658,"e",94.9095,"e"
2012,"EST","D_OTH","N77T82",343.8172,"e",191.3241,"e",97.496,"e",59.4874,"e"
2012,"EST","D_OTH","O84",1959.803,"",1295.476,"",22.1483,"",168.0686,""
2012,"EST","D_OTH","P85",1243.2512,"e",904.8719,"e",33.9068,"e",78.4383,"e"
2012,"EST","D_OTH","Q86T88",1074.3368,"e",687.3725,"e",18.2401,"e",145.4068,"e"
2012,"EST","D_OTH","R90T93",555.4929,"e",284.9904,"e",68.2527,"e",42.1153,"e"
2012,"EST","D_OTH","S94T96",345.5177,"e",157.5979,"e",22.5721,"e",51.0606,"e"
2012,"EST","D_OTH","T97T98",9.9201,"",9.9201,"",0,"",0,""
2012,"FIN","F","A01T03",54.7234,"e,a",20.7119,"e",8.0247,"e",10.1501,"e"
2012,"FIN","F","B05T09",1059.6015,"",572.6258,"",596.4978,"e,a",356.067,""
2012,"FIN","F","C10T12",2546.5946,"",669.951,"e,a",320.2447,"e,a",435.8478,"e"
2012,"FIN","F","C13T15",188.6707,"e,a",69.3689,"e,a",101.2726,"e,a",50.9479,"e"
2012,"FIN","F","C16",254.6449,"",78.9147,"a",111.6766,"",10.5275,""
2012,"FIN","F","C17T18",1747.7549,"",390.9198,"",1054.3698,"",205.91,""
2012,"FIN","F","C19",634.9389,"e,a",107.817,"e",321.6588,"e",348.2731,"e"
2012,"FIN","F","C20",5439.0013,"",1339.8174,"e,a",3467.02,"e,a",1962.2292,"e,a"
2012,"FIN","F","C21",1145.491,"",820.2146,"",627.6143,"e,a",112.8098,"e"
2012,"FIN","F","C22",740.3722,"",253.9353,"",350.4247,"",193.3577,""
2012,"FIN","F","C23",1798.5426,"",687.5732,"",376.3877,"",234.1228,""
2012,"FIN","F","C24",3093.8893,"",572.1303,"",1773.6924,"",948.0249,""
2012,"FIN","F","C25",1451.2363,"",520.4083,"",460.4569,"",343.805,""
2012,"FIN","F","C26",1848.726,"",616.2601,"e,a",709.2345,"",577.8356,""
2012,"FIN","F","C27",3306.2663,"",1422.2247,"",2065.498,"",783.876,""
2012,"FIN","F","C28",5628.33,"",1895.5333,"",3090.9106,"",1355.6075,""
2012,"FIN","F","C29",601.8475,"",161.9986,"",384.2683,"",189.8822,""
2012,"FIN","F","C30",729.5442,"",203.0948,"",417.4286,"",206.9215,"a"
2012,"FIN","F","C31T33",827.1396,"",333.4073,"",195.8359,"",193.6901,""
2012,"FIN","F","D35_E36T39",1135.4258,"e,a",528.5404,"e",15.9219,"e",170.817,"e"
2012,"FIN","F","F41T43",4822.8273,"",1574.8028,"",2.0513,"",546.7861,""
2012,"FIN","F","G45T47",8909.4172,"",5215.2125,"",2706.309,"",1040.4999,""
2012,"FIN","F","H49",952.2357,"",345.9492,"",80.8367,"e",134.2961,"e"
2012,"FIN","F","H50",987.7299,"",186.2765,"",500.8943,"e",331.357,"e"
2012,"FIN","F","H51",417.8714,"",60.5124,"",232.4447,"e",115.3533,"e"
2012,"FIN","F","H52",2213.4539,"",648.881,"",178.3668,"e",274.2935,"e"
2012,"FIN","F","H53",103.8531,"",37.3802,"",9.3442,"e",20.4905,"e"
2012,"FIN","F","I55T56",620.0425,"",275.8043,"",105.4731,"e",83.5597,"e"
2012,"FIN","F","J58T60",2227.5814,"",1101.9449,"",461.0045,"",222.2667,""
2012,"FIN","F","J61",2131.5637,"",1158.7124,"",158.167,"",157.6268,""
2012,"FIN","F","J62T63",2914.0553,"",1701.5163,"",1633.8176,"",352.7757,""
2012,"FIN","F","K64T66",445.011,"e,a",231.9998,"e",30.9782,"e",36.8062,"e"
2012,"FIN","F","L68",2093.4435,"",1519.4538,"",8.7037,"e,a",78.8878,"e"
2012,"FIN","F","M69T75",3714.2957,"",2207.6307,"",1242.8906,"",442.9765,""
2012,"FIN","F","N77T82",3406.0651,"",1975.9702,"",879.4923,"",341.1121,""
2012,"FIN","F","O84",0,"",0,"",0,"",0,""
2012,"FIN","F","P85",810.3484,"e,a",605.6663,"e",33.3632,"e",23.4756,"e"
2012,"FIN","F","Q86T88",1164.9611,"e,a",794.4142,"e",2.4858,"e",56.0491,"e"
2012,"FIN","F","R90T93",251.0288,"e,a",132.4628,"e",7.1655,"e",16.9814,"e"
2012,"FIN","F","S94T96",231.9475,"e,a",128.3866,"e",4.9974,"e",15.3956,"e"
2012,"FIN","F","T97T98",0,"",0,"",0,"",0,""
2012,"FIN","D_MNE","A01T03",248.8477,"e",64.9781,"e",95.2047,"e",102.7842,"e"
2012,"FIN","D_MNE","B05T09",908.7736,"e",240.8782,"e",294.8609,"e",191.5936,"e"
2012,"FIN","D_MNE","C10T12",10274.449,"",2366.2957,"e",1257.786,"e",1433.3998,"e"
2012,"FIN","D_MNE","C13T15",244.3228,"a",68.4722,"e",132.259,"e",77.6898,"e"
2012,"FIN","D_MNE","C16",1366.478,"",247.8209,"e",1312.1443,"a",186.1581,"a"
2012,"FIN","D_MNE","C17T18",8728.2972,"e",2115.9294,"e",7673.4271,"e",1163.6646,"e"
2012,"FIN","D_MNE","C19",4129.4505,"e",634.5868,"e",2507.3896,"e",2449.2772,"e"
2012,"FIN","D_MNE","C20",2236.812,"a",484.0133,"e",1405.6849,"a",700.9828,"a"
2012,"FIN","D_MNE","C21",729.6892,"e",531.7252,"e",441.7198,"e",47.6515,"e"
2012,"FIN","D_MNE","C22",3459.2358,"",1234.5055,"e",1468.6291,"a",801.1434,"a"
2012,"FIN","D_MNE","C23",435.3522,"",130.373,"e",180.9937,"a",118.3713,"a"
2012,"FIN","D_MNE","C24",6189.2424,"e",804.5575,"e",3164.4603,"a",1961.6061,"a"
2012,"FIN","D_MNE","C25",1775.1189,"",552.4864,"e",433.5279,"",463.864,"a"
2012,"FIN","D_MNE","C26",13252.0474,"",2551.0268,"e",3928.026,"e",3381.0893,"e"
2012,"FIN","D_MNE","C27",1787.9408,"",624.2958,"e",952.3992,"",336.7154,""
2012,"FIN","D_MNE","C28",13427.7188,"e",4137.3095,"e",6353.6049,"e",2858.6141,"e"
2012,"FIN","D_MNE","C29",777.2145,"e",238.1194,"e",336.543,"a",183.5886,"a"
2012,"FIN","D_MNE","C30",508.6569,"e",182.444,"e",51.9792,"a",59.6042,"a"
2012,"FIN","D_MNE","C31T33",2018.4195,"",723.9,"e",400.8872,"",445.085,""
2012,"FIN","D_MNE","D35_E36T39",2802.3139,"e",1196.8628,"e",75.7773,"e",508.7526,"e"
2012,"FIN","D_MNE","F41T43",13605.7623,"",4601.5289,"e",4.0701,"",1910.1751,""
2012,"FIN","D_MNE","G45T47",9989.1055,"",5025.2179,"e",2163.8157,"",953.9342,""
2012,"FIN","D_MNE","H49",6020.3213,"",3013.0926,"e",382.0996,"",426.3895,""
2012,"FIN","D_MNE","H50",1766.0134,"e",542.825,"e",700.7841,"",322.1689,""
2012,"FIN","D_MNE","H51",1475.1136,"e",339.0693,"e",645.2518,"",158.1383,""
2012,"FIN","D_MNE","H52",1416.7952,"",430.9101,"e",135.4083,"",139.3112,""
2012,"FIN","D_MNE","H53",1041.5135,"e",553.0942,"e",71.3517,"",66.7932,""
2012,"FIN","D_MNE","I55T56",131.1698,"",26.7378,"e",21.7628,"e",45.8351,"e"
2012,"FIN","D_MNE","J58T60",4413.6133,"",2140.6724,"e",472.7743,"e",375.9074,"e"
2012,"FIN","D_MNE","J61",2823.3193,"e",1388.5084,"e",102.7426,"e",181.2086,"e"
2012,"FIN","D_MNE","J62T63",2192.5746,"",990.3196,"e",859.4612,"e",315.8559,"e"
2012,"FIN","D_MNE","K64T66",5482.4775,"",2488.1905,"e",358.3392,"",583.4953,"a"
2012,"FIN","D_MNE","L68",6490.1859,"",4849.8067,"e",69.9385,"e",186.2882,"e"
2012,"FIN","D_MNE","M69T75",2202.2157,"",1137.6206,"e",346.1986,"",400.0671,""
2012,"FIN","D_MNE","N77T82",2450.7875,"",1429.8755,"e",432.9118,"",272.9174,""
2012,"FIN","D_MNE","O84",0,"",0,"",0,"",0,""
2012,"FIN","D_MNE","P85",256.6042,"e",111.081,"e",37.9119,"e",59.8992,"e"
2012,"FIN","D_MNE","Q86T88",34.6893,"",0.1003,"e",1.6825,"e",26.6361,"e"
2012,"FIN","D_MNE","R90T93",105.0946,"e",10.4083,"e",12.0043,"e",48.1437,"e"
2012,"FIN","D_MNE","S94T96",280.439,"e",99.5748,"e",27.6283,"e",79.9575,"e"
2012,"FIN","D_MNE","T97T98",0,"",0,"",0,"",0,""
2012,"FIN","D_OTH","A01T03",11955.3491,"e",5930.3583,"e",1157.8014,"e",1441.8577,"e"
2012,"FIN","D_OTH","B05T09",1516.1206,"e",511.3179,"e",399.2277,"e",269.3133,"e"
2012,"FIN","D_OTH","C10T12",2341.9397,"",586.0117,"e",224.8577,"e",353.1291,"e"
2012,"FIN","D_OTH","C13T15",1061.5015,"a",489.851,"e",507.4112,"e",196.6882,"e"
2012,"FIN","D_OTH","C16",5482.9961,"",1206.6141,"e",1024.0268,"a",380.8824,"a"
2012,"FIN","D_OTH","C17T18",8742.7464,"e",2306.4783,"e",1631.5111,"e",729.9207,"e"
2012,"FIN","D_OTH","C19",9805.9174,"e",1831.0434,"e",4061.8646,"e",4381.6027,"e"
2012,"FIN","D_OTH","C20",1368.6271,"a",412.6119,"e",529.2717,"a",199.1903,"a"
2012,"FIN","D_OTH","C21",374.3002,"e",258.0137,"e",198.466,"e",32.5421,"e"
2012,"FIN","D_OTH","C22",54.6091,"",0.0922,"e",52.1653,"a",47.2995,"a"
2012,"FIN","D_OTH","C23",1664.7202,"",699.7594,"e",237.0028,"a",142.7558,"a"
2012,"FIN","D_OTH","C24",1720.9283,"e",263.5632,"e",1218.3027,"a",613.0535,"a"
2012,"FIN","D_OTH","C25",5994.5828,"",2474.9305,"e",947.2683,"",854.4509,"a"
2012,"FIN","D_OTH","C26",2037.2869,"",540.7018,"e",539.3436,"e",484.2772,"e"
2012,"FIN","D_OTH","C27",757.607,"",324.3085,"e",434.9332,"",168.1846,""
2012,"FIN","D_OTH","C28",898.4225,"e",297.6925,"e",872.7649,"e",260.0972,"e"
2012,"FIN","D_OTH","C29",424.6462,"e",182.699,"e",188.758,"a",96.6472,"a"
2012,"FIN","D_OTH","C30",761.3281,"e",256.1224,"e",623.29,"a",167.6481,"a"
2012,"FIN","D_OTH","C31T33",3351.5501,"",1662.577,"e",520.9256,"",398.0072,""
2012,"FIN","D_OTH","D35_E36T39",11486.7616,"e",5454.707,"e",124.8151,"e",1641.014,"e"
2012,"FIN","D_OTH","F41T43",21039.7455,"",9310.6362,"e",4.1721,"",2246.1526,""
