iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
ITA,Italy,2018,6.4159018053689,0.0064159018053689,benefits_from_ut,-15349.189898840901
ITA,Italy,2019,-1301.2831526403988,-1.3012831526403987,benefits_from_ut,-15349.189898840901
ITA,Italy,2020,-2700.8639998245185,-2.7008639998245183,benefits_from_ut,-15349.189898840901
ITA,Italy,2021,-6703.292185394967,-6.703292185394967,benefits_from_ut,-15349.189898840901
ITA,Italy,2022,-6789.384032044558,-6.789384032044558,benefits_from_ut,-15349.189898840901
LUX,Luxembourg,2016,-2710.542240055087,-2.710542240055087,benefits_from_ut,-77506.17602415763
LUX,Luxembourg,2017,20708.512090543874,20.708512090543874,benefits_from_ut,-77506.17602415763
LUX,Luxembourg,2018,8720.956013994688,8.720956013994687,benefits_from_ut,-77506.17602415763
LUX,Luxembourg,2019,-14846.74529419476,-14.84674529419476,benefits_from_ut,-77506.17602415763
LUX,Luxembourg,2020,-272.53461409944964,-0.2725346140994496,benefits_from_ut,-77506.17602415763
LUX,Luxembourg,2021,-80052.8243910704,-80.0528243910704,benefits_from_ut,-77506.17602415763
LUX,Luxembourg,2022,-9052.997589276492,-9.052997589276492,benefits_from_ut,-77506.17602415763
LVA,Latvia,2016,34.12238143350962,0.03412238143350962,benefits_from_ut,-298.105664690991
LVA,Latvia,2017,-23.806840058353465,-0.023806840058353464,benefits_from_ut,-298.105664690991
LVA,Latvia,2018,-33.989451519334644,-0.03398945151933464,benefits_from_ut,-298.105664690991
LVA,Latvia,2019,-13.691110939188745,-0.013691110939188745,benefits_from_ut,-298.105664690991
LVA,Latvia,2020,-49.081687351736974,-0.04908168735173697,benefits_from_ut,-298.105664690991
LVA,Latvia,2021,-112.78540310546995,-0.11278540310546996,benefits_from_ut,-298.105664690991
LVA,Latvia,2022,-98.8735531504168,-0.09887355315041679,benefits_from_ut,-298.105664690991
MLT,Malta,2016,109.35840009979448,0.10935840009979449,benefits_from_ut,-18933.43928357109
MLT,Malta,2017,-281.3373899235799,-0.28133738992357993,benefits_from_ut,-18933.43928357109
MLT,Malta,2018,512.3904997722221,0.5123904997722222,benefits_from_ut,-18933.43928357109
MLT,Malta,2019,912.0905665647412,0.9120905665647412,benefits_from_ut,-18933.43928357109
