iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
ITA,Italy,2017,4731.179647522451,4.731179647522451,benefits_from_ut,-47030.10872452195
ITA,Italy,2018,-567.9609859868524,-0.5679609859868524,benefits_from_ut,-47030.10872452195
ITA,Italy,2019,4428.233811610591,4.428233811610591,benefits_from_ut,-47030.10872452195
ITA,Italy,2020,-2845.225051906825,-2.8452250519068247,benefits_from_ut,-47030.10872452195
ITA,Italy,2021,-23161.60055409863,-23.16160055409863,benefits_from_ut,-47030.10872452195
ITA,Italy,2022,-13095.174325214284,-13.095174325214284,benefits_from_ut,-47030.10872452195
LTU,Lithuania,2016,-1169.5080400770119,-1.169508040077012,benefits_from_ut,-13199.352346090393
LTU,Lithuania,2017,-2163.189275280916,-2.163189275280916,benefits_from_ut,-13199.352346090393
LTU,Lithuania,2018,-2403.8351225815854,-2.4038351225815853,benefits_from_ut,-13199.352346090393
LTU,Lithuania,2019,-2049.6508576377214,-2.0496508576377215,benefits_from_ut,-13199.352346090393
LTU,Lithuania,2020,-938.5421645738656,-0.9385421645738656,benefits_from_ut,-13199.352346090393
LTU,Lithuania,2021,-2434.9435108237467,-2.4349435108237465,benefits_from_ut,-13199.352346090393
LTU,Lithuania,2022,-2039.6833751155455,-2.0396833751155454,benefits_from_ut,-13199.352346090393
LVA,Latvia,2016,1333.8907034392182,1.3338907034392182,benefits_from_ut,-88416.11104770286
LVA,Latvia,2017,-1189.6873803978465,-1.1896873803978465,benefits_from_ut,-88416.11104770286
LVA,Latvia,2018,1758.455686703594,1.758455686703594,benefits_from_ut,-88416.11104770286
LVA,Latvia,2019,229.8469769123517,0.2298469769123517,benefits_from_ut,-88416.11104770286
LVA,Latvia,2020,2592.06851604654,2.59206851604654,benefits_from_ut,-88416.11104770286
LVA,Latvia,2021,-93774.68677448988,-93.77468677448988,benefits_from_ut,-88416.11104770286
LVA,Latvia,2022,634.0012240831695,0.6340012240831695,benefits_from_ut,-88416.11104770286
POL,Poland,2016,-12041.281822596537,-12.041281822596536,benefits_from_ut,-166450.4974593592
POL,Poland,2017,-23616.00005563851,-23.61600005563851,benefits_from_ut,-166450.4974593592
