iso3_o	iso3_d	emp	pi	txc	revt	t_at
ARG	ARG	159354.0	11306557354.446901	726257990.825	60260525369.63	95458452741.145
ARG	AUS	1.0	6242739.331	0.0	6582965.292	429644.666
ARG	BOL	154.0	1628878.592	1106430.583	118091525.107	76601774.858
ARG	BRA	5868.0	158624294.844	20175099.716	933775420.164	892570977.454
ARG	CHL	2221.0	-1002866699.538	-164426.636	1943391667.461	2179786237.198
ARG	CHN	8.0	46990.22	0.0	2014.26	2750.569
ARG	COL	63.0	327361.771	18434.211	27170699.36	30626556.935
ARG	CYM	1.0	886183.2080999999	0.0	1320.982	0.0
ARG	ECU	70.0	24264986.166	690530.548	160572542.639	8537026.565
ARG	ESP	77.0	104562590.896	4667446.124	140627736.558	129158405.548
ARG	FJT	31819.0	-129390514.758	223751598.257	31326358215.007	29649765570.804
ARG	MEX	1082.0	8633761.7	477138.478	135197516.714	51194705.654
ARG	NLD	0.0	15728047.905600002	967.141	0.0	81614.438
ARG	OAF	15.0	148858.00705	87770.377	7922826.885	7108936.771
ARG	OAM	14.0	28223423.141749997	21.479	6621204.161	12333618.421
ARG	OAS	19990.0	49292240.64215	194549633.606	18793795371.764	16651020209.886
ARG	OTE	20.0	20979086.453099996	0.0	39072656.828	123549.822
ARG	PAN	1.0	-1943847.795	0.0	119310.1	5876762.411
ARG	PER	351.0	10202103.485	72011.771	48249108.001	27368498.898
ARG	PRY	651.0	85264347.653	-4673276.351	359445599.751	2110428844.808
ARG	URY	1042.0	476130693.385	1355268.67	8111035372.048	5004559974.218
ARG	USA	189.0	-122088143.208	5387950.605	494648758.499	2461955133.748
ARG	VEN	0.0	-641126.387	0.0	32894.381	347.937
ARG	ZAF	1.0	-75079.765	597.937	1704.054	0.0
AUS	ARE	413.0	9169170.3	612811.0	128956813.0	45658577.0
AUS	ARG	1225.0	25646938.0	6791801.0	611761327.0	224404609.0
AUS	AUS	1184558.0	58131806729.75	22888649555.0	483138488185.0	422770810614.0
AUS	AUT	345.0	19038055.0	3808137.0	239538864.0	75184907.0
AUS	BEL	1569.0	135854603.0	36635053.0	1120726870.0	507702679.0
AUS	BGR	123.0	3292269.0	513749.0	22625901.0	3880904.0
AUS	BMU	25.0	328684095.0	137878.0	234733104.0	170336801.0
AUS	BRA	4932.0	-437410809.0	75196131.0	1415402634.0	1301570054.0
AUS	BWA	1.0	2011892.0	447793.0	3790512.0	655637.0
AUS	CAN	12964.0	465376680.0	105793139.0	3232711723.0	5956397570.0
AUS	CHE	3840.0	1838153247.3	155344230.0	924081127.0	2490381139.0
AUS	CHL	21626.0	3810420381.0	1041091122.0	10735472726.0	17370434904.0
AUS	CHN	18753.0	299033177.0	74308343.0	2006405422.0	1803747412.0
AUS	COL	2265.0	104668490.0	9003756.0	274170622.0	816244435.0
AUS	CRI	17.0	958051.0	228531.0	3030311.0	3182792.0
AUS	CYM	3.0	530896677.3	1856337.0	624072895.0	121022296.0
AUS	CZE	939.0	14769309.0	1324403.0	102221765.0	40596845.0
AUS	DEU	13097.0	1447530790.0	239558197.0	3407973908.0	3056382107.0
AUS	DNK	427.0	50589397.0	1547901.0	149634566.0	67317352.0
AUS	DOM	163.0	6782002.0	-831956.0	29097287.0	8033596.0
AUS	ECU	103.0	-14023472.0	5083631.0	112899186.0	46064589.0
AUS	EGY	73.0	-50863.0	158992.0	13133707.0	1146951.0
AUS	ESP	1503.0	75492518.0	20065437.0	925397511.0	226976747.0
AUS	FIN	334.0	-1103017.0	278057.0	86960763.0	33382699.0
AUS	FJI	2090.0	22463341.0	15710447.0	282786022.0	154573040.0
AUS	FJT	455262.0	31737826499.0	4727675014.0	179672645742.0	121473147900.0
AUS	FRA	24605.0	267896214.0	62060566.0	4434506928.0	1649913216.0
AUS	GBR	33592.0	5476771925.0	311614156.0	13301832637.0	10743619223.0
AUS	GGY	0.0	97484778.9	-1628.0	33418214.0	3024521.0
AUS	GHA	152.0	2102769.0	-1598522.0	29628203.0	8667860.0
AUS	HKG	4325.0	459202394.7	43450159.0	2688657825.0	726546227.0
AUS	HUN	121.0	4625796.600000001	817697.0	36594754.0	5773508.0
AUS	IDN	16633.0	439481446.0	64661518.0	2398234794.0	1309336313.0
AUS	IND	20222.0	142458983.0	58013469.0	469251127.0	203706012.0
AUS	IRL	726.0	148320522.9	5527145.0	786052826.0	2974669622.0
AUS	ITA	1226.0	70851996.0	31773238.0	866436787.0	269650841.0
AUS	JEY	58.0	19980426.6	264348.0	38815192.0	91832697.0
AUS	JPN	3817.0	211663395.0	71543305.0	1049820358.0	977051245.0
AUS	KAZ	1256.0	24023602.0	5848586.0	402249776.0	25382874.0
AUS	KOR	887.0	55763945.0	24318865.0	-133658506.0	128500207.0
AUS	LUX	30.0	183926663.1	3938160.0	257719722.0	66313444.0
AUS	MAR	185.0	-20631908.0	604925.0	18600246.0	11224798.0
AUS	MEX	5032.0	-94785584.0	11803637.0	793573996.0	492589779.0
AUS	MLT	10.0	-5898410.0	2154698.0	25698739.0	15360819.0
AUS	MMR	462.0	-33224940.0	5999.0	11155077.0	11610911.0
AUS	MOZ	1170.0	67067185.0	489963.0	54398994.0	555964458.0
AUS	MUS	2.0	50837739.300000004	-3305915.0	40447606.0	20314922.0
AUS	MYS	8638.0	153042409.0	14658964.0	670010245.0	373539244.0
AUS	NAM	78.0	1004665.0	541504.0	10663984.0	1114247.0
AUS	NCL	95.0	8372547.0	373254.0	73090105.0	17702042.0
AUS	NLD	1272.0	30760362.0	13011905.0	495610995.0	221966011.0
AUS	NOR	873.0	-30536991.0	-1310766.0	294428809.0	144412172.0
AUS	NZL	81367.0	6525615764.0	1522283032.0	29820084579.0	6356503436.0
AUS	OAF	4208.0	87106473.75	9607038.0	657843894.0	594520296.0
AUS	OAM	241.0	-15165151.0	2909746.0	122290160.0	244259910.0
AUS	OAS	8634.0	136504163.35	18155931.0	833221587.0	235363045.0
AUS	OTE	326.0	47589243.949999996	-2207791.0	249933318.0	18041310.0
AUS	PAN	88.0	6723396.0	142878.0	121930090.0	15943018.0
AUS	PER	1840.0	1598180.0	39745387.0	383115571.0	211252728.0
AUS	PHL	11103.0	67748619.0	7218793.0	287581431.0	172300989.0
AUS	PNG	9022.0	730353557.0	75965414.0	2663110781.0	9259836969.0
AUS	POL	1760.0	64697497.0	8219354.0	532472304.0	213936763.0
AUS	PRT	1191.0	26480293.0	5841237.0	263098224.0	119396545.0
AUS	ROU	120.0	730496.0	681205.0	50129960.0	11184470.0
AUS	RUS	1967.0	66014075.0	10592486.0	422390022.0	198565250.0
AUS	SGP	7774.0	1174657411.8	32703249.0	36620536388.0	4154114167.0
AUS	SLB	249.0	13320466.0	2498508.0	61026995.0	13511934.0
AUS	STA	0.0	83394.0	0.0	2427744.0	0.0
AUS	SVK	36.0	-281450.0	182241.0	7155980.0	6063119.0
AUS	SWE	1135.0	23014258.0	9606638.0	312862219.0	97436567.0
AUS	THA	8229.0	86436433.0	8140525.0	1172919608.0	686171957.0
AUS	TLS	233.0	84327469.0	26026806.0	176299525.0	145678172.0
AUS	TTO	1084.0	-144197264.0	6668998.0	366002095.0	527979876.0
AUS	TUR	1010.0	13937010.0	1839609.0	292606955.0	109791138.0
AUS	TWN	274.0	61648868.0	3988416.0	286255308.0	25766426.0
AUS	TZA	113.0	-1449924.0	-1994546.0	34970198.0	8624472.0
AUS	UKR	842.0	6796085.0	1967618.0	34994547.0	24157376.0
AUS	USA	81852.0	6676824919.0	262418691.0	45781753175.0	39993863103.0
AUS	VGB	0.0	2423531.7	10834.0	-783098.0	1264779.0
AUS	VNM	3166.0	189831927.0	46614641.0	577590976.0	186424034.0
AUS	VUT	160.0	9510715.0	0.0	38856348.0	12209839.0
AUS	ZAF	14807.0	444999541.0	113682190.0	1650501387.0	2245513146.0
AUS	ZMB	134.0	-4844863.0	-1757267.0	14642471.0	8407212.0
AUT	AFRIC	5316.0	610142691.5238999	459330645.058	1077672387.839	1992660963.839
AUT	AMER	93571.0	597298496.5924499	204391.321	40306368788.064	19487567774.887
AUT	ASIAT	89380.0	1591714527.86405	171709487.011	20011589292.439	12816110950.01
AUT	AUT	327848.0	11219114529.999352	1226012772.351	119446063324.17	101556340717.13
AUT	EUROP	516067.0	13152733796.48175	1722542672.865	151803251588.06	69788731428.203
AUT	FJT	704334.0	15951889512.46215	2353787196.255	213198882056.4	104085071116.94
BEL	AUS	6100.0	976600000.0	38500000.0	3930200000.0	2244600000.0
BEL	BEL	174700.0	9054650000.0	2335900000.0	93687200000.0	100636900000.0
BEL	BRA	36700.0	3917000000.0	-95100000.0	8540400000.0	4551000000.0
BEL	DEU	37000.0	714000000.0	165200000.0	16405100000.0	16588500000.0
BEL	ESP	5700.0	652900000.0	64500000.0	2021900000.0	1603100000.0
BEL	FJT	529500.0	145531260000.0	4038500000.0	180710200000.0	114871400000.0
BEL	FRA	64700.0	468600000.0	146800000.0	10512100000.0	6385700000.0
BEL	GBR	14500.0	48184400000.0	135900000.0	12459100000.0	2897600000.0
BEL	HKG	1400.0	89820000.0	10400000.0	1490800000.0	306000000.0
BEL	IND	9100.0	33700000.0	47200000.0	1438400000.0	953100000.0
BEL	ITA	5300.0	45600000.0	51100000.0	2673800000.0	1222400000.0
BEL	LUX	3400.0	3496050000.0	34700000.0	6845400000.0	3271000000.0
BEL	MEX	36600.0	2478800000.0	417000000.0	10091800000.0	5078800000.0
BEL	NLD	20100.0	68236740000.0	348600000.0	7747100000.0	18400600000.0
BEL	OAF	25600.0	1024195000.0	173900000.0	5636500000.0	3872800000.0
BEL	OAM	51200.0	6830880000.0	1156900000.0	17594200000.0	11972300000.0
BEL	OAS	81400.0	1786760000.0	451600000.0	16418800000.0	8905800000.0
BEL	OTE	68300.0	3751075000.0	446400000.0	23205000000.0	11598500000.0
BEL	POL	7000.0	73000000.0	41500000.0	1170300000.0	785700000.0
BEL	RUS	4400.0	-3800000.0	10900000.0	705700000.0	378500000.0
BEL	USA	51100.0	1749300000.0	392300000.0	31823400000.0	13855500000.0
BMU	ARE	813.0	7682147.100000001	23750.0	27840231.0	30130401.0
BMU	ARG	3952.0	88264623.0	2628655.0	1092774052.0	556297822.0
BMU	AUS	3332.0	92841345.458	29437058.81	994690291.224	721385490.6
BMU	AUT	580.0	-10953491.791	2721279.64	382796699.836	167218549.423
BMU	BEL	949.0	6953871.214	19682634.097	445374485.167	250815562.37
BMU	BGD	2177.0	17611822.0	5557319.0	116892944.0	96044958.0
BMU	BGR	59.0	-5166869.444	30712.972	7463536.906	3260577.463
BMU	BHR	2.0	-3132182.0	0.0	30154.0	208706.0
BMU	BHS	2754.0	-2035295.372	0.0	237515689.0	541342945.602
BMU	BMU	3754.0	2601190857.597	59663056.0	18788105628.011	36922043032.34
BMU	BOL	2694.0	46864005.532	10335854.774	323093493.307	2248429948.069
BMU	BRA	19524.0	-38923945.0	9675128.0	4846627628.0	2556556280.0
BMU	BRB	539.0	13207745.700000001	12052361.0	518594890.0	575582309.0
BMU	BWA	221.0	-5175302.0	774185.0	7657355.0	73918381.0
BMU	CAN	6482.0	327377114.309	134711082.564	4038042744.17	1078050438.822
BMU	CHE	3037.0	-224586540.602	41962641.0	8645243802.223	3600166658.383
BMU	CHL	3519.0	198822031.296	65120155.708	1371378774.592	753946967.982
BMU	CHN	144863.0	4054225560.728	856574317.269	37957119375.643	25782333408.987
BMU	COK	0.0	9420909.0	0.0	22.0	0.0
BMU	COL	4211.0	20074880.826	13869317.949	414027820.521	188051312.026
BMU	CRI	961.0	-5482605.0	2220442.0	45483128.0	73104059.0
BMU	CUW	213.0	44208239.4	2649531.0	111785020.0	76710273.0
BMU	CYM	141.0	27299214.468900003	135323.0	552498443.785	1116064529.126
BMU	CYP	21.0	-41575457.0	74017.0	2109111.0	38061739.0
BMU	CZE	1024.0	-3535338.0	123850.0	81662896.0	10972091.0
BMU	DEU	9843.0	-131859852.975	34524160.827	4141160005.45	2601942350.625
BMU	DNK	305.0	759022.06	624108.906	55146702.175	142002744.975
BMU	DOM	66.0	6458957.0	3835064.0	40975809.0	36860736.0
BMU	ECU	151.0	1371818.0	294158.0	13038922.0	1813655.0
BMU	EGY	85.0	497300.0	9253.0	36083443.0	17335146.0
BMU	ESP	2469.0	220354810.556	28220636.93	3092945179.883	1106676711.502
BMU	FIN	258.0	-7138998.134	675451.0	77811196.0	236724855.0
BMU	FJT	826702.0	18024249084.673	4990902112.226	274758231414.07	243286837122.63
BMU	FRA	3469.0	220030254.01	92335560.588	2405869630.057	1515347774.172
BMU	GBR	26238.0	888673625.873	235321912.545	18160374949.499	29531085449.004
BMU	GGY	25.0	24517014.3	0.0	119422272.0	14740.0
BMU	GHA	62.0	-1565574.0	0.0	463203.0	36580169.0
BMU	GRC	23.0	802589.0	578091.0	4943541.0	730064.0
BMU	GTM	1320.0	95606.0	925035.0	17819356.0	29395030.0
BMU	HKG	41700.0	2823777433.4121	300352081.97	27168650289.064	57113376833.539
BMU	HND	132.0	-1712270.0	1792996.0	19767687.0	16955714.0
BMU	HUN	1575.0	18268823.5119	278741.821	412427831.448	174762163.767
BMU	IDN	159943.0	2639381272.883	423224775.484	19339938474.244	12532918234.678
BMU	IMN	15.0	1994544.0	0.0	134885786.0	749653502.0
BMU	IND	93376.0	305686075.389	69049663.587	1748109459.238	923983899.704
BMU	IRL	1302.0	-209712746.676	12159559.0	1288250617.072	674666800.647
BMU	ISR	929.0	-52087199.0	496215.0	6115435.0	13992219.0
BMU	ITA	3281.0	28216369.915	35697683.559	1998934099.248	684914905.999
BMU	JAM	2490.0	83850406.0	24594777.0	772450250.0	913118684.0
BMU	JEY	12.0	-29364153.035	452472.0	1504657.0	41139609.342
BMU	JPN	3713.0	60337793.225	25399536.732	1241336162.156	815917838.763
BMU	KEN	2649.0	8301120.0	1678779.0	79311940.0	45256297.0
BMU	KHM	1182.0	-2562625.0	1575736.0	70663035.0	165282602.0
BMU	KOR	862.0	13831344.232	1283925.0	187695605.227	55219101.358
BMU	KWT	280.0	335114.0	6425097.0	61812.0	132.0
BMU	LBR	0.0	-80866023.754	0.0	305.0	51491862.0
BMU	LIE	1.0	59850429.0	1259951.0	15914231.0	0.0
BMU	LUX	264.0	607139444.0943	27231876.892	920424825.721	2142265437.182
BMU	MAC	2534.0	264128686.81470004	5042796.027	3974248728.475	373264898.477
BMU	MAR	40.0	469103.0	297124.0	16478411.0	2825016.0
BMU	MEX	5230.0	25437691.99	26886090.0	1160493881.505	569919446.707
BMU	MHL	2644.0	75954771.0	37855.0	139443740.0	5953935392.0
BMU	MLT	715.0	658745918.1	925367.0	7777.0	257664454.0
BMU	MMR	886.0	-22097414.0	0.0	44183661.0	243984151.0
BMU	MNG	882.0	-58897727.957	374551.0	35667185.417	478480793.297
BMU	MUS	16.0	10859073.3	-18498218.0	77962097.0	419861679.0
BMU	MYS	18575.0	-532040869.389	22453268.344	2735816701.387	1236708232.241
BMU	NGA	197.0	75082739.0	9746030.0	207879148.0	226132.0
BMU	NIC	4.0	1141057.0	6621.0	2777669.0	4946272.0
BMU	NLD	6561.0	-442720219.248	47204716.566	3388689893.911	8163953766.103
BMU	NOR	2827.0	-631303646.901	9973035.0	764672299.0	1571010193.0
BMU	NZL	652.0	10413471.651	975112.893	64873167.783	124671176.449
BMU	OAF	2402.0	12849337.1	21261408.0	278401509.0	626887956.0
BMU	OAM	2058.0	246106399.6	94651200.0	1061198796.0	839544878.0
BMU	OAS	8466.0	101354741.89999999	25603595.0	828706742.0	1214730587.0
BMU	OMN	406.0	2987751.0	227995.0	3122353.0	73567.0
BMU	OTE	84.0	-1650151.0	158479.0	31668937.0	20074922.0
BMU	PAN	9635.0	-441789904.841	33874519.0	914597299.738	3721604569.734
BMU	PER	30974.0	1619130007.084	421562872.719	3288188010.583	3077791463.583
BMU	PHL	16838.0	57138994.332	16642605.533	783615363.007	250889775.071
BMU	POL	2449.0	19384341.0	7306530.0	1073389904.0	250887809.0
BMU	PRI	1119.0	65853964.800000004	6450486.0	453213336.0	790950527.0
BMU	PRT	658.0	4290364.647	2495210.565	377746090.413	91064982.795
BMU	QAT	119.0	-27996574.0	81812.0	9511175.0	82.0
BMU	ROU	4597.0	-28680293.233	1184405.64	374183401.0	275740210.998
BMU	RUS	3764.0	3364298840.0	1199758514.0	6826549420.0	13312506608.0
BMU	SAU	4279.0	27223197.0	5488123.0	170145511.0	3339161.0
BMU	SGP	14409.0	-549419739.664	104619602.97	26761111986.524	7447065981.981
BMU	STA	0.0	158464125.0	218259.0	973854564.0	4513203531.0
BMU	SVK	256.0	-1615683.0	3297.0	11270208.0	3940962.0
BMU	SWE	632.0	525948.131	2050998.426	215863604.715	1164509268.272
BMU	THA	4850.0	44815148.909	11452130.0	498525837.065	171896382.77
BMU	TTO	1436.0	31780645.0	17942283.0	425807386.0	525081518.0
BMU	TUR	791.0	7009955.0	783830.0	686142777.0	108012464.0
BMU	TWN	10563.0	54298409.0	10078757.0	1170843629.0	255052243.0
BMU	UKR	1410.0	12663162.73	5111011.0	170081996.081	308807076.839
BMU	URY	59.0	65490657.65	496344.0	5357765589.152	304797196.0
BMU	USA	94844.0	804038705.862	270836120.963	62022607857.384	30278731389.604
BMU	VCT	142.0	6509754.0	3800307.0	42358219.0	51633588.0
BMU	VEN	320.0	-15354433.0	74902.0	5804211.0	4509546.0
BMU	VGB	1574.0	828761284.8477	10785828.119	825005105.021	1188974838.432
BMU	VNM	3061.0	19311244.676	1823859.0	104042418.435	69117744.762
BMU	WSM	95.0	112896491.299	5985362.268	38227944.0	21834062.0
BMU	ZAF	2561.0	206527692.944	62010201.569	568286575.616	82051958.402
BRA	ARE	1019.0	-37774020.866	0.0	388717505.023	3481988.823
BRA	ARG	22178.0	571595793.972	89038998.8	5460779966.4	2126272003.837
BRA	AUS	11118.0	2393960957.955	30993926.625	9559982314.906	1264029892.411
BRA	AUT	524.0	514219930.331	16481906.402	4933308190.614	9788435668.164
BRA	BEL	78.0	29336910.085	990689.45	135989369.871	187314578.985
BRA	BHS	22.0	162165326.6961	0.0	29452303906.66	81585796.838
BRA	BMU	9.0	15506519.8221	0.0	28930931.101	94060.405
BRA	BOL	1000.0	54831508.053	3399013.319	268638464.376	397878896.986
BRA	BRA	1409971.0	37333946440.42375	12547624901.841	605210401649.33	582086370308.96
BRA	CAN	13755.0	-547115146.015	214114583.654	3449043154.508	8731810765.48
BRA	CHE	299.0	2046931676.7129002	40166248.271	35234871655.405	6849782125.652
BRA	CHL	8002.0	266697528.71	-106293584.98	8901767502.669	475299923.869
BRA	CHN	6347.0	96975603.533	13395869.383	2375214292.945	746299714.954
BRA	COL	7756.0	38605649.945	73566384.392	6495458226.801	1135041499.91
BRA	CYM	157.0	28096502.0589	468066480.811	40720120569.655	7680949601.79
BRA	DEU	2783.0	406997553.342	3390578.657	1702809814.644	2262323533.437
BRA	ESP	2147.0	224751969.451	30156758.914	1000414823.923	326992517.742
BRA	FJT	243646.0	12186107418.7395	1445391709.368	262073931687.71	154144574411.39
BRA	FRA	1238.0	37074860.972	5845062.654	1074244287.518	204276583.252
BRA	GBR	12603.0	1688061809.444	49776489.774	6112706241.561	5502687811.581
BRA	HKG	1073.0	1260281616.9309	19412585.239	5114892532.973	93802385.059
BRA	IND	2309.0	1273725.261	-961128.188	218311476.39	152248436.748
BRA	ITA	1123.0	38834787.129	1136820.997	593381508.521	194634836.504
BRA	JPN	382.0	52017031.949	9045898.556	540224647.82	26122160.498
BRA	LUX	168.0	1817948701.2825	46901829.609	1732782739.652	9235193264.604
BRA	MEX	29221.0	308301023.35	61126576.224	4502925204.007	6130822112.126
BRA	NLD	685.0	-1015026961.579	288848958.308	23068832302.434	63059732474.544
BRA	OAF	13065.0	-749295362.504	-84355357.758	1061789182.662	2321684796.938
BRA	OAM	14842.0	-65661676.722	-32729042.154	5661215823.659	697118897.834
BRA	OAS	25866.0	571192914.5155	44228156.617	2015577529.441	5112120090.292
BRA	OTE	9649.0	-342596009.839	4035871.368	1705619438.914	898868082.429
BRA	PER	5678.0	273309044.519	88410830.105	1677622436.389	1087192714.347
BRA	PRT	4069.0	650616395.873	9248457.989	950871751.592	655830214.827
BRA	PRY	4291.0	183105769.505	12376900.309	2142376070.521	870578139.919
BRA	SGP	640.0	158043555.9189	7929241.217	8584781650.386	1248109539.094
BRA	URY	9737.0	24907329.286	64421307.734	3774259788.184	1069824760.015
BRA	USA	27775.0	1649718637.179	-20804069.538	17694325644.05	13208335519.936
BRA	VEN	301.0	-48478111.716	-108.927	23064628921.777	93586057.102
BRA	VGB	9.0	23511390.2388	19657.726	87964591.761	27237953.881
BRA	ZAF	1728.0	-598004391.858	-5991082.189	586247228.004	196975010.577
CAN	AFRIC	61830.0	1303835100.0	260076000.0		15394195000.0
CAN	AUS	17750.0	681191000.0	231841000.0	8206635000.0	7490239000.0
CAN	CAN	1586130.0	95846600850.0	17584530000.0	679543111000.0	744490507000.0
CAN	CHN	55290.0	1844741000.0	326652000.0	8762600000.0	7355686000.0
CAN	ESP	8480.0	490745000.0	87474000.0		1479181000.0
CAN	FJT	1609540.0	60340772850.0	9924977000.0	575193867000.0	515966526000.0
CAN	FRA	21840.0	361859000.0	133495000.0	5079871000.0	3545505000.0
CAN	GBR	78250.0	-1270587000.0	749274000.0	29232803000.0	34272052000.0
CAN	ITA		202776000.0	11085000.0	2080666000.0	
CAN	NLD	16700.0	1614231000.0	146406000.0	4893764000.0	6939273000.0
CAN	OAM	196290.0	13163894450.0	2806600000.0	40735768000.0	50866348000.0
CAN	OAS	186060.0	3291020400.0	534157000.0	35886332000.0	9758552000.0
CAN	OTE	216730.0		1096783000.0	68666627000.0	41615937000.0
CAN	USA	654120.0	30164018000.0	2892098000.0	352631024000.0	321722928000.0
CHE	AGO	908.0	-14728489.0	2651816.0	138914196.0	538218323.0
CHE	ALB	281.0	8240609.0	1259817.0	36474013.0	8481801.0
CHE	ARE	16919.0	1140569085.6000001	20212509.0	9340818036.0	16444768018.0
CHE	ARG	15951.0	107334647.0	135103041.0	4469528432.0	1699715419.0
CHE	AUS	32696.0	3176540644.0	612766750.0	21633983956.0	25051534042.0
CHE	AUT	27743.0	794682059.0	127424815.0	8553436884.0	4378605665.0
CHE	AZE	567.0	14696919.0	1643132.0	138640688.0	181798976.0
CHE	BEL	16732.0	1274141683.0	182131400.0	7934293388.0	4553564477.0
CHE	BFA	2151.0	8302217.0	2441785.0	233014083.0	92373331.0
CHE	BGD	2774.0	65279456.0	24860435.0	475574141.0	452235658.0
CHE	BGR	9977.0	104007023.0	10329887.0	736466843.0	545961630.0
CHE	BHR	376.0	20477590.0	825351.0	135286592.0	51595499.0
CHE	BIH	375.0	22815418.0	3159735.0	147713573.0	37973480.0
CHE	BLR	1825.0	17249207.0	4371943.0	123913626.0	97069313.0
CHE	BMU	275.0	2590894797.3	55388562.0	3082979976.0	75864716.0
CHE	BOL	3503.0	18379468.0	5328822.0	234943348.0	285882063.0
CHE	BRA	64980.0	1106131431.0	523968800.0	16988202631.0	6013474504.0
CHE	BRB	401.0	-99476973.0	4329489.0	78429440.0	15790542.0
CHE	BRN	157.0	4719942.0	298298.0	2121217.0	15858216.0
CHE	CAN	40523.0	1507374863.0	203590183.0	17278283218.0	11453788834.0
CHE	CHE	469615.0	37416358708.3	5146652704.0	314912654756.0	240286222119.0
CHE	CHL	22674.0	1247292522.0	196312349.0	6361853783.0	2581315683.0
CHE	CHN	153832.0	3587691180.0	881207888.0	39588331392.0	17550537115.0
CHE	CIV	6486.0	91419466.0	14920239.0	583540107.0	702539345.0
CHE	CMR	778.0	8444615.0	12344123.0	168631602.0	237394062.0
CHE	COD	17238.0	-63509237.0	330328147.0	38592781.0	8056531087.0
CHE	COL	25272.0	149942656.0	120944838.0	4077525581.0	2530888391.0
CHE	CRI	2542.0	83905007.0	29503637.0	549726695.0	209176366.0
CHE	CUW	2.0	19283459.400000002	435262.0	18870668.0	2273690.0
CHE	CYM	523.0	-1515017366.0	31800977.0	97415267.0	7873887354.0
CHE	CYP	13201.0	-663759890.0	6952670.0	158084428.0	-1328514067.0
CHE	CZE	18981.0	219821240.0	48671187.0	4724371601.0	2014089939.0
CHE	DEU	210595.0	3801796925.0	1228859133.0	77938563940.0	37840009441.0
CHE	DNK	4731.0	102019662.0	33500015.0	2611059262.0	1564351395.0
CHE	DOM	1409.0	52673042.0	9325077.0	372144727.0	99091897.0
CHE	DZA	5289.0	90812403.0	83689876.0	1203332535.0	1753049922.0
CHE	ECU	6278.0	319549592.0	101468707.0	1523550667.0	972127588.0
CHE	EGY	9495.0	106339124.0	31200916.0	1496009835.0	884134306.0
CHE	ESP	36938.0	2187631363.0	179568517.0	19116242971.0	5322975406.0
CHE	EST	1895.0	1692812.0	3786531.0	224423948.0	130600826.0
CHE	FIN	8049.0	506689022.0	163477194.0	3185384732.0	1810022739.0
CHE	FJT	2216961.0	64205673244.75	19092999638.0	889847801282.0	430274643045.0
CHE	FRA	97283.0	1877273931.0	667349132.0	45749423030.0	18586638094.0
CHE	GAB	107.0	1949205.0	3371354.0	45069498.0	8942967.0
CHE	GBR	83220.0	1385263081.0	746088861.0	102604223753.0	23547987401.0
CHE	GEO	283.0	11244145.0	1668765.0	56005338.0	5719662.0
CHE	GGY	286.0	-663153104.0	5289549.0	-146685523.0	2412342365.0
CHE	GHA	2680.0	72104521.0	28797692.0	668032986.0	193289629.0
CHE	GIB	20.0	3328609.5	1384700.0	8667450.0	296837.0
CHE	GRC	6247.0	213508756.0	64220892.0	2400039203.0	876454872.0
CHE	GTM	2187.0	33031198.0	11093179.0	443326930.0	107575328.0
CHE	HKG	16414.0	1761021823.5	297051882.0	9496169072.0	4039170696.0
CHE	HND	441.0	15919396.0	4610600.0	131767072.0	35012937.0
CHE	HRV	3214.0	44216817.0	6389636.0	1080960763.0	404333811.0
CHE	HUN	13611.0	323025965.1	43112528.0	2634746343.0	2869616147.0
CHE	IDN	16985.0	317481172.0	101559462.0	3918924274.0	2204182075.0
CHE	IND	87020.0	1651373322.0	638567352.0	12812973705.0	11764628315.0
CHE	IRL	5742.0	357054814.8	57906694.0	2342104696.0	1570758996.0
CHE	IRN	2074.0	42833526.0	6722142.0	247073134.0	189660789.0
CHE	IRQ	2131.0	-101603305.0	7944461.0	502599488.0	612104327.0
CHE	ISR	6192.0	159360947.0	36520076.0	1884830982.0	621919067.0
CHE	ITA	48953.0	985890566.0	477443149.0	25874563120.0	11372071090.0
CHE	JAM	318.0	9303974.0	1229426.0	85051602.0	12468568.0
CHE	JEY	283.0	119673261.9	4565880.0	293843836.0	267940418.0
CHE	JOR	1952.0	-11024995.0	4306272.0	481522832.0	297556266.0
CHE	JPN	26972.0	1870424575.0	579437196.0	16672416410.0	6057534711.0
CHE	KAZ	25780.0	806385193.0	206493242.0	1560249438.0	4358185883.0
CHE	KEN	12654.0	242163082.0	67880722.0	1425116694.0	1223885643.0
CHE	KHM	2273.0	15854005.0	3430114.0	282838339.0	53250896.0
CHE	KOR	7614.0	605472922.0	88160652.0	4974473299.0	1060689756.0
CHE	KWT	1257.0	41295376.0	2055014.0	606266149.0	153793272.0
CHE	LBN	1141.0	59819055.0	17317602.0	398046859.0	198722697.0
CHE	LBY	24.0	3305308.0	536191.0	9681615.0	4609015.0
CHE	LIE	1881.0	99838799.0	10820938.0	771401063.0	480278364.0
CHE	LKA	1469.0	27687604.0	7273051.0	263578938.0	82206323.0
CHE	LTU	991.0	16085786.0	1637340.0	457284361.0	136576825.0
CHE	LUX	4698.0	-2582852183.0	136783460.0	6331928236.0	6346509492.0
CHE	LVA	1220.0	10436354.0	863676.0	240204891.0	187113736.0
CHE	MAC	739.0	50977556.1	3949755.0	361951352.0	98975211.0
CHE	MAR	4529.0	18881213.0	9728492.0	443532601.0	311620853.0
