iso3,year,corruption_index,government_effectiveness_index,political_stability_index,total_population,gdp,gdp_hand,pop_hand,incomeclass,ip_payments_wb,fdi_net_wdi_wb,current_account_balance_wb,ip_receipts_wb,pe_inflows_wb,fdi_inflows_wdi_wb,external_debt_stocks_wb,debt_service_on_external_debt_wb,govt_exp_gdp_wb,total_reserves_wb,number_of_new_businesses_registered_wb,imports_wb,exports_wb,gdp_wb,gdp_pc_wb,gdp_deflator_wb,gnp_wb,gnp_pc_wb,school_enroll_prim_wb,govt_exp_educ_gdp_wb,govt_exp_educ_govtexp_wb,under5_mortality_wb,physicians_per_1000_wb,nurses_per_1000_wb,health_exp_gdp_wb,health_exp_pc_wb,private_health_exp_pctofhealthexp_wb,private_health_exp_pc_wb,hospital_beds_per_1000_wb,pov_hr_190_wb,pov_hr_320_wb,pov_gap_320_wb,pov_gap_550_wb,gini_wb,incsh_first20_wb,incsh_second20_wb,incsh_third20_wb,incsh_fourth20_wb,incsh_fifth20_wb,incsh_first10_wb,pop_wb,cpi,inflation
FRA,2011,90.9952621459961,87.6777267456055,65.4028472900391,65345233.0,2865157541994.17,,,H,10545784932.3541,20277561650.9937,-29508603051.6754,15344865099.7735,8350894597.2914,44205811126.5792,,,47.5857458016517,48611455550.5893,166653.0,870126540107.006,814316094241.247,2865157541994.17,43846.4660764798,96.4280334046036,2941328117344.36,38430.0,98.37009,5.48298311233521,9.74048042297363,4.2,3.1491,9.2862,11.18497658,4931.87792969,29.79463577,1469.4401305,6.36,0.0,0.1,0.0,0.1,33.3,7.8,12.5,16.4,21.8,41.4,3.1,65345233.0,102.11159795175,2.11159795174997
FRA,2012,90.5213241577148,87.6777267456055,63.5071105957031,65662240.0,2683671716967.19,,,H,8754182545.12403,19070158223.0146,-32875102689.5346,12742266510.8188,37063042089.4043,32944663317.8722,,,48.0719239335045,54230620611.7497,159521.0,818493895248.047,783713381111.719,2683671716967.19,40870.8523645734,97.5483584343082,2742349300400.39,38500.0,98.27769,5.45646715164185,9.55476665496826,4.1,3.1636,9.6893,11.29740047,4644.59570313,29.7090435,1379.86502354,6.34,0.1,0.1,0.0,0.1,33.1,7.8,12.6,16.5,21.8,41.3,3.1,65662240.0,104.107058016154,1.95419531613507
FRA,2013,87.6777267456055,89.0995254516602,62.0853080749512,66002289.0,2811876903329.03,,,H,11054534501.3487,-13973846914.2207,-24382747331.6785,13169451182.1988,34370047887.1414,31589283790.5549,,,48.119369598085,50848754565.1619,158875.0,854791379337.649,825700281806.669,2811876903329.03,42602.7179652667,98.3073827294079,2874860245102.75,40410.0,98.30237,5.50037813186646,9.61137199401855,4.1,3.1811,9.9812,11.41635036,4893.47607422,29.56340981,1446.6762698,6.28,0.1,0.1,0.1,0.1,32.5,8.0,12.7,16.6,21.8,40.9,3.2,66002289.0,105.006246810607,0.863715497861826
FRA,2014,87.5,88.461540222168,58.0952377319336,66312067.0,2855964488590.19,,,H,12764952188.4495,47288734074.2787,-37354496128.6694,14543103950.2613,10029634972.0295,5804878132.66635,,,48.2894176805372,49547304333.4337,165722.0,879982977519.997,847269974207.056,2855964488590.19,43068.5487241739,98.8745615046704,2917864654134.5,41010.0,97.56809,5.51206302642822,9.63418292999268,4.1,3.1941,10.2787,11.54441643,4982.99121094,29.50263405,1470.10683436,6.2,0.0,0.0,0.0,0.1,32.3,8.0,12.7,16.7,22.0,40.6,3.2,66312067.0,105.539425293424,0.507758822937957
FRA,2015,87.9807662963867,88.461540222168,51.4285697937012,66548272.0,2439188643162.5,,,H,15660393095.6187,8404253503.8188,-9130436716.70018,15242960369.0537,11714124888.0438,42825414105.9409,,,47.9919779188076,55192504338.2939,171984.0,760028534719.922,746211770692.968,2439188643162.5,36652.9223052178,100.0,2491864986670.7,41730.0,98.43569,5.46423482894897,9.62054443359375,4.2,3.2071,10.595,11.4475565,4201.55566406,27.63257027,1160.99932004,6.13,0.1,0.2,0.1,0.2,32.7,7.9,12.8,16.7,21.7,40.9,3.1,66548272.0,105.579017755019,0.0375143805125363
FRA,2016,89.9038467407227,90.3846130371094,43.3333320617676,66724104.0,2472964344587.17,,,H,14758389447.0551,41841316016.5479,-12205179244.4933,15482080301.7727,31371261305.4665,32803666728.594,,,47.8819262450825,56124910270.1827,188843.0,762973925940.469,748010809661.091,2472964344587.17,37062.5335723829,100.5225593434,2525276585700.01,43830.0,98.82171,5.41906690597534,9.55982303619385,4.2,3.2206,10.8889,11.47163677,4257.14990234,24.86898041,1058.70996856,6.06,0.1,0.1,0.1,0.1,31.9,8.0,12.9,16.9,22.0,40.2,3.2,66724104.0,105.772580900597,0.183334861123848
FRA,2017,87.5,87.9807662963867,56.1904754638672,66918020.0,2595151045197.65,,,H,15849154072.1435,12702511140.0882,-17978489467.6036,16843554961.9212,28592024076.3513,35868111746.0373,,,47.7079907123412,54780551109.2472,197899.0,830791260481.178,803163777629.413,2595151045197.65,38781.0494870836,101.046862157429,2653805221561.18,45580.0,98.92727,5.45160007476807,9.64824962615967,4.3,3.2392,11.1622,11.33276176,4402.07958984,24.14480972,1062.87405691,5.98,0.0,0.0,0.0,0.0,31.6,8.1,13.0,16.9,21.9,40.0,3.2,66918020.0,106.864453008147,1.03228275064674
FRA,2018,87.9807662963867,90.8653869628906,48.113208770752,67158348.0,2790956878746.66,,,H,14350603897.0659,61682963434.9479,-24384561166.7367,17743916340.6804,-30606075145.9863,77493098693.2378,,,46.7732066858883,66103290546.7898,201087.0,913320694019.607,885114776507.45,2790956878746.66,41557.8548588876,102.049473947308,2855661376338.82,47620.0,,5.40716981887817,9.71734046936035,4.3,3.24,11.4709,11.18583012,4657.75292969,24.06545639,1120.90957105,5.91,0.0,0.1,0.0,0.1,32.4,8.0,12.9,16.7,21.6,40.8,3.2,67158348.0,108.842316422953,1.85081508315494
FRA,2019,88.9423065185547,88.461540222168,57.0754699707031,67388001.0,2728870246705.88,,,H,12396256257.8029,30864497546.2034,13699135191.3448,15407019866.5096,-9918492872.62112,53499337503.7413,,,46.3024611970209,69725075295.4885,218426.0,888231377160.783,862106200525.489,2728870246705.88,40494.8982936276,103.354270506569,2787416524619.6,51580.0,,5.35443019866943,9.6723804473877,4.3,3.2735,11.7833,11.05747223,4491.73535156,24.68828201,1108.93216752,,,,,,,,,,,,,67388001.0,110.04856675289,1.10825492288292
FRA,2020,84.6153869628906,86.538459777832,57.0754699707031,67571107.0,2639008701648.26,,,H,12505733388.3121,5083126490.88603,-46340848461.7255,13972488585.0725,9184966041.45796,14725353075.83,,,51.9117547130042,76114119267.7113,218054.0,776227338073.154,724413895982.881,2639008701648.26,39055.2829280754,106.232249257605,2679986129252.93,48730.0,,5.5,,4.4,,,,,,,,,,,,,,,,,,,67571107.0,110.572946910908,0.476498852725083
FRA,2021,87.0192337036133,86.0576934814453,56.6037750244141,67749632.0,2957879759263.52,,,H,13127793210.2381,-11435097378.24,9946515978.31956,15316537821.0173,57320868846.2489,88427620691.4788,,,,101702799897.895,,928505549465.101,871058669864.327,2957879759263.52,43658.9789781222,107.648663411313,3045182552511.58,52120.0,,,,4.4,,,,,,,,,,,,,,,,,,,67749632.0,112.388921149413,1.64233141038392
FRA,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRO,1998,,,,44865.0,1104748686.72397,,,H,2800000.0,,223970000.0,10000.0,,,,,,,,496686962.750716,515371298.949379,1104748686.72397,24623.8423431176,,1138998328.55778,,,,,,,,,,,,,,,,,,,,,,,,44865.0,,
FRO,1999,,,,45203.0,1127691293.25421,,,H,2870000.0,,176080000.0,10000.0,,,,,,,,583354835.010464,549883890.943494,1127691293.25421,24947.2666250958,,1170493965.19595,,,,,,,,,,,,,,,,,,,,,,,,45203.0,,
FRO,2000,,,,45660.0,1067115339.41186,,,H,2640000.0,,99190000.0,10000.0,,,,,,,,631836795.288936,547809627.494402,1067115339.41186,23370.9009945655,,1108077346.56258,,,,,,,,,,,,,,,,,,,,,,,,45660.0,,
FRO,2001,,,,46245.0,1160270582.01567,,,H,3090000.0,,146200000.0,20000.0,,,,,,,,618890277.31052,598272216.081126,1160270582.01567,25089.6438969763,,1190897294.17984,,,,,,,,,,,,,,,,,,,,,,,,46245.0,,
FRO,2002,,,,46813.0,1275095950.44777,,,H,2990000.0,,125740000.0,10000.0,,,,,,,,631930282.341318,625609586.178069,1275095950.44777,27238.0738352118,,1315122803.90642,,,,,,,,,,,,,,,,,,,,,,,,46813.0,,
FRO,2003,,,,47392.0,1501935425.11043,,,H,3150000.0,,-6560000.0,20000.0,,,,,,,,923478604.065152,702506185.770451,1501935425.11043,31691.7501922357,,1556855958.83237,,,,,,,,,,,,,,,,,,,,,,,,47392.0,,
FRO,2004,,,,47989.0,1724758391.61423,,,H,4244159.26517136,,129705661.170439,20317.8373653618,,,,,,,,857438533.825174,753734706.481281,1724758391.61423,35940.702903045,,1790572682.81284,,,,,,,,,,,,,,,,,,,,,,,,47989.0,,
FRO,2005,,,,48291.0,1759742533.64238,,,H,3073552.78635164,,31181073.21276,240460.503826137,,,,,,,,1036768997.31528,739882272.507462,1759742533.64238,36440.3829625061,,1820607313.77879,,,,,,,,,,,,,,,,,,,,,,,,48291.0,,
FRO,2006,,,,48313.0,2017673370.55223,,,H,3695374.32172865,,21240459.5954714,343459.918213612,,,,,,,,1121729333.42302,843377951.167014,2017673370.55223,41762.5353538847,,2085070962.53447,,,,,,,,,,,,,,,,,,,,,,,,48313.0,,
FRO,2007,,,,48361.0,2339015742.96894,,,H,8655537.66869607,,-80569602.5374897,956121.730300178,,,,,,,,1342046769.66034,985432702.022521,2339015742.96894,48365.7439459262,,2407810863.93446,,,,,,,,,,,,,,,,,,,,,,,,48361.0,,
FRO,2008,,,,48411.0,2489888389.79228,,,H,9562965.15406517,,-30578904.3102582,120436.297159315,,,,,,,,1432219846.60952,1144720582.17767,2489888389.79228,51432.2858398355,,2505325513.42657,,,,,,,,,,,,,,,,,,,,,,,,48411.0,,
FRO,2009,,,,48429.0,2296051036.20661,,,H,8969394.35725009,,-24635504.8574939,1410482.67568589,,,,,,,,1221548620.56744,1002424965.95721,2296051036.20661,47410.663780103,,2244175418.30663,,,,,,,,,,,,,,,,,,,,,,,,48429.0,,
FRO,2010,,,,48410.0,2331786419.1604,,,H,7676053.08072883,,144276278.64585,1154871.9549437,,,,,,,,1176632705.67735,1089489873.93539,2331786419.1604,48167.4534013716,,2362031258.33467,,,,,,,,,,,,,,,,,,,,,,,,48410.0,,
FRO,2011,,,,48386.0,2505746270.04675,,,H,9076741.92429545,,194304400.886316,1183181.3701448,,,,,,,,1338368692.60715,1313874867.28631,2505746270.04675,51786.5967438257,,2640955911.11442,,,,,,,,,,,,,,,,,,,,,,,,48386.0,,
FRO,2012,,,,48392.0,2427190332.32628,,,H,,,,,,,,,,,,1567941303.40958,1275718601.64005,2427190332.32628,50156.8509738445,,2553422529.1325,,,7.99603128433228,14.5415945053101,,,,,,,,,,,,,,,,,,,,48392.0,,
FRO,2013,,,,48418.0,2690116268.71784,,,H,,,,,,,,,,,,1576927870.66218,1491480155.97457,2690116268.71784,55560.2517393911,,2836992325.90852,,,8.22133255004883,15.5952682495117,,,,,,,,,,,,,,,,,,,,48418.0,,
FRO,2014,,,,48465.0,2913995545.65702,,,H,,,,,,,,,,,,1536498886.41425,1556489977.72829,2913995545.65702,60125.7721171364,,3018904231.62583,,,8.31260395050049,16.6729354858398,,,,,,,,,,,,,,,,,,,,48465.0,,
FRO,2015,,,,48816.0,2573908649.0584,,,H,,,,,,,,,,,,1348578308.23883,1369743902.25776,2573908649.0584,52726.7422373484,,2643558911.3988,,,7.7147798538208,15.8809204101563,,,,,,,,,,,,,,,,,,,,48816.0,,
FRO,2016,,,,49500.0,2813286391.25332,,,H,,,,,,,,,,,,1407103703.37359,1534263261.88036,2813286391.25332,56834.0685101682,,2915949908.6412,,,7.58258008956909,16.2558097839355,,,,,,,,,,,,,,,,,,,,49500.0,,
FRO,2017,,,,50230.0,2980054218.60092,3090000000.0,,H,,,,,,,,,,,,1516061124.65735,1679701343.34913,2980054218.60092,59328.1747680852,,3080207181.69289,,,8.04458999633789,17.2471694946289,,,,,,,,,,,,,,,,,,,,50230.0,,
FRO,2018,,,,50955.0,3188610521.64824,,,H,,,,,,,,,,,,1723640452.28518,1684160516.89735,3188610521.64824,62576.9899253899,,3279605992.46191,,,8.78139972686768,17.3627490997314,,,,,,,,,,,,,,,,,,,,50955.0,,
FRO,2019,,,,51681.0,3275706960.14634,,,H,,,,,,,,,,,,1726437160.76409,1821708099.67913,3275706960.14634,63383.196148417,,3369313581.43161,,,7.64010000228882,15.4121503829956,,,,,,,,,,,,,,,,,,,,51681.0,,
FRO,2020,,,,52415.0,3248696901.60652,,,H,,,,,,,,,,,,1596536280.39926,1551764723.86543,3248696901.60652,61980.2900239725,,3342305987.37408,,,,14.3579368591309,,,,,,,,,,,,,,,,,,,,52415.0,,
FRO,2021,,,,52889.0,3649886275.07118,,,H,,,,,,,,,,,,1905568545.11619,1923048782.42751,3649886275.07118,69010.3098011151,,3741597875.01392,,,,,,,,,,,,,,,,,,,,,,,,52889.0,,
FRO,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FSM,1998,,,,111406.0,218873100.0,,,LM,,,,,,,,,,101601919.397647,,180575600.0,41045400.0,218873100.0,1964.64373552591,97.9160860246417,219545400.0,2180.0,,,,40.7,,,,,,,,,,,,,,,,,,,111406.0,,
FSM,1999,,,,111539.0,220140500.0,,,LM,,,,,,,,,,92668897.7533349,,172319200.0,36239600.0,220140500.0,1973.66392024314,97.1478387810255,226023100.0,2290.0,,6.42491006851196,8.78497982025146,39.5,0.573,,,,,,,,,,,,,,,,,,111539.0,70.8902862967376,
FSM,2000,,,,111709.0,233271800.0,,,LM,,,,,,,,,,113047175.64761,,169396700.0,41921500.0,233271800.0,2088.20954444136,98.1959728469835,239347500.0,2450.0,,6.70687007904053,9.96512031555176,38.5,0.5959,3.8827,7.76511145,168.45785522,5.30324078,8.93372563,2.8,,,,,,,,,,,,111709.0,72.4204659619855,2.15851810619412
FSM,2001,,,,111948.0,240970900.0,,,LM,,,,,,,,,,98330197.784134,,184320400.0,46366000.0,240970900.0,2152.5252795941,99.2848157879449,246016700.0,2540.0,,,,37.5,,,8.45260048,190.07368469,5.26111746,10.0,,,,,,,,,,,,,111948.0,72.7843768852393,0.502497351294105
FSM,2002,,,,111992.0,242517200.0,,,LM,,,,,,,,,,117391173.137997,,173961400.0,43854000.0,242517200.0,2165.48682048718,99.3783250961033,246760900.0,2590.0,,,,41.4,,,7.8972044,178.55958557,5.88303185,10.5047183,,,,,,,,,,,,,111992.0,72.7032642095743,-0.111442426432966
FSM,2003,,,67.3366851806641,111805.0,245432900.0,,,LM,,,,,,,,,,89607067.3768614,,186599300.0,46055200.0,245432900.0,2195.18715620947,99.0164634156181,249179300.0,2680.0,,,,36.3,0.5613,2.3408,9.57150459,219.36360168,5.29236698,11.60952657,,,,,,,,,,,,,111805.0,72.7953380576265,0.126643348208918
FSM,2004,65.0246276855469,56.2189064025879,81.0679626464844,111438.0,240236000.0,,,LM,,,,,,,,,,54838730.4103666,,187839500.0,37304000.0,240236000.0,2155.78169026723,100.0,247072600.0,2710.0,,,,36.1,,,12.02715683,270.71679688,4.68079567,12.67169988,,,,,,,,,,,,,111438.0,74.4526673225655,2.27669698247305
FSM,2005,53.1707305908203,57.3529396057129,87.8640747070313,110940.0,250281900.0,,,LM,,,,,,,,,,49953309.0358174,,189722600.0,41837100.0,250281900.0,2256.01135749054,102.096994672052,258632900.0,2880.0,,,,36.0,0.5844,2.3446,17.73306656,417.72436523,3.42156291,14.29270039,3.3,8.6,27.1,8.3,25.0,42.4,5.6,9.8,14.6,21.3,48.7,2.2,110940.0,77.6226383769331,4.25769978210942
FSM,2006,54.634147644043,54.1463432312012,90.3381652832031,110301.0,253541900.0,,,LM,,,,,,,,,,46622757.9357199,,195838100.0,45844200.0,253541900.0,2298.63645841833,103.510740883783,262084600.0,2980.0,,,,36.0,,,10.74129105,257.90270996,5.38780117,13.89528428,3.31,,,,,,,,,,,,110301.0,81.2222873888774,4.6373700858563
FSM,2007,50.4854354858398,35.9223289489746,92.2705307006836,109532.0,256787200.0,,,LM,,,,,,,,,,48479465.9772571,,195650000.0,57728200.0,256787200.0,2344.40346200197,106.796647882052,267150600.0,3050.0,,,,35.9,,,11.0585041,272.11096191,4.97657299,13.54180231,,,,,,,,,,,,,109532.0,83.9077746237323,3.30634278002699
FSM,2008,51.4563102722168,37.3786392211914,92.3076934814453,108704.0,263145100.0,,,LM,,,,,,,,,18.2152825304366,39986224.5220158,,226222700.0,61367200.0,263145100.0,2420.7490064763,112.141796918781,270372300.0,3020.0,,,,35.6,0.6184,2.6794,11.99137974,304.5819397,4.41952467,13.46107414,,,,,,,,,,,,,108704.0,90.9759353675123,8.42372566246186
FSM,2009,52.1531105041504,44.4976081848145,93.8388595581055,107868.0,280284600.0,,,LM,,0.0,-38254100.0,,,0.0,,,16.6558676431028,55718614.2195801,,243611500.0,61304000.0,280284600.0,2598.40360440538,118.154413497407,296756800.0,3190.0,,,,35.1,0.1942,3.6058,12.55259228,341.31835938,4.06080055,13.86025734,3.2,,,,,,,,,,,,107868.0,96.7925751159397,6.39360257735202
FSM,2010,49.0476188659668,39.7129173278809,90.9952621459961,107588.0,296944100.0,,,LM,,0.0,-24572700.0,,,0.0,,,16.7757213495739,55763850.8999963,,243860300.0,70347100.0,296944100.0,2760.0113395546,122.411498788434,307507200.0,3240.0,,,,34.5,,3.319,13.10624504,378.24478149,3.51943684,13.3120852,,,,,,,,,,,,,107588.0,100.0,3.31370963136216
FSM,2011,45.497631072998,23.222749710083,87.6777267456055,107887.0,311301600.0,,,LM,,0.0,-44221400.0,,,0.0,,,15.6813389330476,75062413.2091201,,255859900.0,76935900.0,311301600.0,2885.44124871393,124.364736366491,320855800.0,3380.0,,,,33.7,,,13.09527493,393.68103027,3.31154537,13.03692605,,,,,,,,,,,,,107887.0,105.082594038904,5.08259403890365
FSM,2012,55.4502372741699,30.8056869506836,89.5734634399414,108232.0,327248700.0,,,LM,,0.0,-23832100.0,,,0.0,,,17.4439953466584,76796329.9889957,,266613200.0,97807400.0,327248700.0,3023.58544607879,133.222615977414,342609600.0,3420.0,,,17.7605037689209,33.0,,,12.2770977,384.1512146,3.1787641,12.2112606,,,,,,,,,,,,,108232.0,110.356167730641,5.01850353045626
FSM,2013,53.554500579834,34.5971565246582,88.6255950927734,108609.0,317214400.0,,,LM,,0.0,-2173400.0,,,0.0,,,18.1961632258813,84343095.8002683,,262856300.0,96425000.0,317214400.0,2920.70086272777,134.071170301118,342707900.0,3450.0,,,,32.0,,,12.13848686,363.26303101,3.01830077,10.96437135,,16.0,40.7,15.3,36.6,40.1,5.5,10.7,15.3,22.5,46.0,1.9,108609.0,112.289969066139,1.75232737350739
FSM,2014,76.4423065185547,32.6923065185547,81.4285736083984,109024.0,319271200.0,,,LM,,-20721200.0,22407600.0,,,20209300.0,,,18.1003036885256,114124949.546814,,236361400.0,101619000.0,319271200.0,2928.44878191958,138.125340693761,344654300.0,3420.0,86.23183,,,31.1,,,11.73216343,348.32009888,2.70261526,9.41375202,,,,,,,,,,,,,109024.0,113.020173769948,0.650284891768603
FSM,2015,72.5961532592773,39.4230766296387,86.6666641235352,109462.0,316489900.0,,,LM,,,,,,,,,20.6526899562988,135114898.29569,,247594700.0,85658000.0,316489900.0,2891.32210264749,130.873264736738,375852000.0,3960.0,85.45699,12.407919883728,22.3123893737793,30.2,,,12.45648766,361.47207642,2.57752967,9.31704853,,,,,,,,,,,,,109462.0,112.683242732504,-0.298115837381107
FSM,2016,72.5961532592773,43.269229888916,89.523811340332,109925.0,332265200.0,,,LM,,,,,,,,,22.1655235035147,156984836.357184,,242489900.0,91885300.0,332265200.0,3022.65362747328,136.170802217321,387000200.0,3940.0,,13.5126600265503,21.5847091674805,29.2,,,13.13922405,395.79208374,2.44561481,9.67954997,,,,,,,,,,,,,109925.0,111.514190075614,-1.03746806405332
FSM,2017,76.9230804443359,61.0576934814453,91.4285736083984,110430.0,366666800.0,,,LM,,,,,,,,,22.1656154761201,203718873.504125,,260565500.0,109856900.0,366666800.0,3320.3549760029,146.344235841899,416554700.0,4000.0,,12.4164199829102,19.1484508514404,28.2,,,12.21438789,402.18200684,2.64801979,10.65031599,,,,,,,,,,,,,110430.0,112.282554045707,0.689027978925107
FSM,2018,74.5192337036133,50.961540222168,91.9811325073242,110929.0,401932300.0,,,LM,,,,,,,,,21.5071605755872,203528219.216567,25.0,262770200.0,142584400.0,401932300.0,3623.32933678299,160.080603406388,412197400.0,3690.0,,9.69705009460449,17.1252899169922,27.3,,2.0426,11.70362568,417.68972778,2.79763508,11.68543493,,,,,,,,,,,,,110929.0,114.296907286799,1.79400375972253
FSM,2019,75.4807662963867,50.0,90.0943374633789,111379.0,412000000.0,,,LM,,,,,,,,,22.6702414942842,397158244.634291,,302700000.0,129700000.0,412000000.0,3699.08151446862,162.184994030254,458300000.0,4100.0,,,18.1073093414307,26.4,,2.1529,11.4420805,415.19827271,2.86158395,11.88124685,,,,,,,,,,,,,111379.0,116.056018367644,1.53907146098899
FSM,2020,80.7692337036133,59.1346168518066,89.1509399414063,112106.0,408000000.0,,,LM,,,,,,,,,21.4106150547019,451912609.039125,,266400000.0,96900000.0,408000000.0,3639.41269869588,163.496779353883,454400000.0,4060.0,,,,25.6,0.9391,,,,,,,,,,,,,,,,,,112106.0,116.695368887992,0.550898203592806
FSM,2021,69.711540222168,58.1730766296387,90.5660400390625,113131.0,404028900.0,,,LM,,,,,,,,,,497434120.418255,,281500000.0,96300000.0,404028900.0,3571.33676887856,167.237288598627,445128900.0,4010.0,,,,24.9,,,,,,,,,,,,,,,,,,,113131.0,,
FSM,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAB,1998,17.6470584869385,39.8907089233398,58.5106391906738,1209832.0,4483417119.83928,,,UM,,-113427915.441184,-595536813.594077,,,132605754.18622,4430828795.7,306986710.3,,15407991.845619,,2177525350.37608,2125424483.83071,4483417119.83928,3705.81793161305,65.6108112103813,3968303449.53605,13520.0,,3.41966009140015,7.05811023712158,86.9,,,,,,,,,,,,,,,,,,,1209832.0,82.7810128713628,1.44873854294598
GAB,1999,,,,1240764.0,4662992036.2073,,,UM,,230500568.589461,390390350.60752,,,89452781.6263726,4006728293.6,538019446.6,,17946774.7348187,,1777483514.26858,2779726330.60532,4662992036.2073,3758.16193587765,78.202402368861,4094076970.71508,12090.0,,3.08122992515564,11.3481597900391,85.9,,,,,,,,,,,,,,,,,,,1240764.0,81.1778724846929,-1.93660397603628
GAB,2000,35.638298034668,38.2513656616211,70.3703689575195,1272935.0,5080483463.99928,,,UM,,67957320.6827419,1000995434.25058,,,278061231.967685,3930290528.8,352409678.0,,190090627.35093,,1659781359.82698,3507168322.5196,5080483463.99928,3991.15702215689,100.168943871362,4299812167.70298,11430.0,,3.82709002494812,17.7064895629883,84.5,,,2.90536737,127.96137238,61.25857925,78.38731304,,,,,,,,,,,,,1272935.0,81.5877558194148,0.504920025834855
GAB,2001,,,,1306590.0,5023265365.25169,,,UM,,92846418.4944936,517388917.96551,,,-100615451.014713,3447234061.4,456020613.1,,9850280.28712399,,1475000535.91102,2726388955.07181,5023265365.25169,3844.56131246351,100.0,4393551481.66085,11880.0,,,,82.8,,,3.15246463,125.87947083,58.60778046,73.77516011,,,,,,,,,,,,,1306590.0,83.3317924353412,2.13762052701467
GAB,2002,37.5661392211914,46.4864883422852,61.375659942627,1341696.0,5335451307.54323,,,UM,,-61992440.8707406,338032980.729283,,,1160708.31013769,3517028368.8,406616895.5,,139652056.77431,,1715357297.51142,2806922226.64928,5335451307.54323,3976.64695098087,100.855807814236,4854435521.76894,12190.0,,,,80.8,,,3.33046246,137.92825317,62.35519028,86.00542083,,,,,,,,,,,,,1341696.0,83.3623609445929,0.036682889397103
GAB,2003,36.5079383850098,41.0810813903809,55.2763824462891,1378398.0,6511903657.44009,,,UM,,-178872924.738814,765896007.592374,,,99666154.0233406,3806803406.1,374892394.9,,196571306.956198,,1847633736.58858,3381594744.17371,6511903657.44009,4724.25501012051,100.636829285193,5797168602.58384,12110.0,,,,78.8,,,3.53691506,174.49160767,57.77450943,100.8090844,,,,,,,,,,,,,1378398.0,85.2258040938075,2.23535313551538
GAB,2004,23.1527099609375,21.8905467987061,60.6796112060547,1417110.0,7770219479.72648,,,UM,,-344280200.37009,924480491.200408,,,313970792.039638,4125262157.2,238571315.1,,443423494.892113,,2076853934.28882,4276663164.80132,7770219479.72648,5483.14490740061,108.451559387584,6576889964.31131,11580.0,,,,76.6,0.2918,5.0066,3.33140016,191.20838928,57.60707855,110.14724938,,,,,,,,,,,,,1417110.0,85.5737003494262,0.408205307439275
GAB,2005,31.2195129394531,22.5490188598633,55.8252410888672,1458353.0,9582783318.3881,,,UM,,-166927616.757906,1982970941.84373,,,326161877.897877,3996271846.4,197841391.4,,668564475.166232,,2294207166.73267,5750501082.58114,9582783318.3881,6570.96280419631,130.244328592559,8624810908.65504,12670.0,,,,74.3,,,2.93410254,199.66485596,60.11637878,120.03032736,,5.5,21.0,6.0,21.5,42.2,5.8,10.1,14.4,21.1,48.7,2.3,1458353.0,88.7470584040505,3.70833333333304
GAB,2006,14.6341466903687,23.4146347045898,53.1400947570801,1502534.0,10327598800.6713,,,UM,,,,,,267805000.0,4381593459.6,177962732.6,,1113431994.719,729.0,2899741130.60309,6255614196.5478,10327598800.6713,6873.45431163044,143.097017734502,8966978264.46483,11890.0,,,,72.1,,,3.14508867,223.49909973,58.96863174,131.79200061,2.0,,,,,,,,,,,,1502534.0,87.4962561506103,-1.40940136600983
GAB,2007,9.70873832702637,21.8446598052979,54.1062812805176,1549774.0,12455410055.7483,,,UM,,-595952004.973043,2748153648.13967,,-1550284.78291076,654808577.188853,5145189248.2,872396054.7,,1227241648.87598,1019.0,3313621669.34756,7289977701.11047,12455410055.7483,8036.9202578881,149.151970054441,10624577834.7826,12330.0,,,,69.6,,,3.16386676,267.6078186,58.23233795,155.83074758,,,,,,,,,,,,,1549774.0,91.8975968052488,5.03031883679953
GAB,2008,10.1941747665405,18.4466018676758,53.3653831481934,1599978.0,15571349775.7848,,,UM,,-821609383.613115,3829611012.16299,,-11165.567929163,693511288.988999,2500884813.1,2650906196.1,,1923491682.60387,1069.0,4172991031.39013,9685334716.81614,15571349775.7848,9732.22742799261,179.696740910696,13406692825.1121,11870.0,,,,67.1,0.0968,,2.79445171,286.5473938,59.90608215,171.64837059,1.3,,,,,,,,,,,,1599978.0,96.7353633316694,5.26430145575286
GAB,2009,13.3971290588379,24.8803825378418,49.2891006469727,1653542.0,12113699660.6799,,,UM,,-392175723.068853,804085379.931301,,78358.9035184554,635674956.848352,2725272930.7,424085605.1,,1993241390.30824,1009.0,3795566767.46899,6319926944.54143,12113699660.6799,7325.90987146375,147.217390392974,10736261661.3374,11920.0,,,,64.6,,,3.83981347,298.61239624,58.36063004,174.2628226,,,,,,,,,,,,,1653542.0,98.5595093774516,1.88570754577918
GAB,2010,20.0,24.8803825378418,54.502368927002,1711105.0,14372591916.4792,,,UM,,-146800672.82179,2453186895.57335,,-143354.116802331,523939106.191844,2928709658.2,452909301.7,,1735883130.08267,1248.0,4526528581.67525,8287738444.03624,14372591916.4792,8399.59670299557,171.602950348521,12484463860.0323,12230.0,,3.07808995246887,13.3304195404053,61.8,,,2.47556782,219.07191467,35.30841064,77.35082227,6.3,,,,,,,,,,,,1711105.0,100.0,1.46154402720468
