year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2016,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,142460.29855197947,28589.34716392694,10368.333003808128,18221.01416011881,112287.8509069035,16.227057524883648
2017,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,318374.08278574573,61445.84750645448,24979.18282486913,36466.66468158535,202674.81390524496,17.99269676331581
2018,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,323963.1908986313,60378.96844864525,24192.259450035715,36186.708998609545,227695.51879145455,15.892587254540045
2019,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,368787.1658323226,64499.81522463456,30390.501376551587,34109.313848082966,225264.15432412652,15.14191814069272
2020,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,164398.75095188722,25659.39887454937,12826.921957147966,12832.476917401404,213065.8744057536,6.022774389935282
2021,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,233926.8841120772,37447.91065943467,19458.943985580547,17988.96667385412,245453.7200778043,7.32886291890461
2022,disaggregated,employees_payroll,average,loss_etr_gain_etr,226,189667.73692109343,29681.58553565437,14178.090171849308,15503.495363805065,292312.90247684915,5.30373282617346
2016,disaggregated,sales_employees,average,loss_cit_gain_cit,226,153691.85296378197,42163.159817750085,33755.41385539656,8407.745962353525,112287.8509069035,7.487671991624709
2017,disaggregated,sales_employees,average,loss_cit_gain_cit,226,349465.2015655789,99196.4843261861,71938.99928310838,27257.48504307772,202674.81390524496,13.448876314657038
2018,disaggregated,sales_employees,average,loss_cit_gain_cit,226,318982.543081,83820.23025525473,67549.322550199,16270.907705055746,227695.51879145455,7.145905985070442
2019,disaggregated,sales_employees,average,loss_cit_gain_cit,226,365921.8120428624,96714.26859820206,72782.816847955,23931.45175024709,225264.15432412652,10.623728316673397
2020,disaggregated,sales_employees,average,loss_cit_gain_cit,226,152497.89468216093,36121.79015263275,29279.232742675376,6842.557409957373,213065.8744057536,3.2114750562667287
2021,disaggregated,sales_employees,average,loss_cit_gain_cit,226,227412.21938794304,53662.367578388126,46100.76561918402,7561.6019592041,245453.7200778043,3.0806630092252063
2022,disaggregated,sales_employees,average,loss_cit_gain_cit,226,168200.270798337,38587.60484796209,29562.36890213687,9025.235945825214,292312.90247684915,3.0875256854390827
2016,disaggregated,sales_employees,average,loss_cit_gain_etr,226,153691.85296378197,42163.159817750085,11444.978119993642,30718.18169775644,112287.8509069035,27.35663871884458
2017,disaggregated,sales_employees,average,loss_cit_gain_etr,226,349465.2015655789,99196.4843261861,29468.185224845565,69728.29910134053,202674.81390524496,34.40402769233087
2018,disaggregated,sales_employees,average,loss_cit_gain_etr,226,318982.543081,83820.23025525473,24226.967993364076,59593.26226189067,227695.51879145455,26.17234743054908
2019,disaggregated,sales_employees,average,loss_cit_gain_etr,226,365921.8120428624,96714.26859820206,30487.38514145505,66226.88345674703,225264.15432412652,29.399654665630887
2020,disaggregated,sales_employees,average,loss_cit_gain_etr,226,152497.89468216093,36121.79015263275,12065.25012647574,24056.54002615701,213065.8744057536,11.29065839062747
2021,disaggregated,sales_employees,average,loss_cit_gain_etr,226,227412.21938794304,53662.367578388126,19670.296625057257,33992.07095333087,245453.7200778043,13.84866806767321
2022,disaggregated,sales_employees,average,loss_cit_gain_etr,226,168200.270798337,38587.60484796209,12845.554212395193,25742.05063556689,292312.90247684915,8.806334040491297
2016,disaggregated,sales_employees,average,loss_etr_gain_etr,226,153691.85296378197,30620.544602325182,11444.978119993642,19175.566482331546,112287.8509069035,17.0771515595483
2017,disaggregated,sales_employees,average,loss_etr_gain_etr,226,349465.2015655789,67924.65965669442,29468.185224845565,38456.47443184885,202674.81390524496,18.97447131730345
2018,disaggregated,sales_employees,average,loss_etr_gain_etr,226,318982.543081,62711.69798391317,24226.967993364076,38484.729990549095,227695.51879145455,16.901838997453922
2019,disaggregated,sales_employees,average,loss_etr_gain_etr,226,365921.8120428624,66404.82908067807,30487.38514145505,35917.44393922301,225264.15432412652,15.944589163326166
2020,disaggregated,sales_employees,average,loss_etr_gain_etr,226,152497.89468216093,25020.86232735429,12065.25012647574,12955.61220087855,213065.8744057536,6.080566508837745
2021,disaggregated,sales_employees,average,loss_etr_gain_etr,226,227412.21938794304,36632.27341384974,19670.296625057257,16961.976788792475,245453.7200778043,6.910458225451153
2022,disaggregated,sales_employees,average,loss_etr_gain_etr,226,168200.270798337,27130.21015978706,12845.554212395193,14284.655947391868,292312.90247684915,4.886768878949227
2016,disaggregated,three_factors,average,loss_cit_gain_cit,226,144588.5494350886,39243.37864651295,32353.81940646937,6889.559240043565,112287.8509069035,6.135623029917649
2017,disaggregated,three_factors,average,loss_cit_gain_cit,226,317137.9902882695,90651.05672279994,64223.75544739449,26427.30127540545,202674.81390524496,13.039262632682528
2018,disaggregated,three_factors,average,loss_cit_gain_cit,226,304069.43454233074,79468.75334078015,64529.37046604784,14939.382874732306,227695.51879145455,6.561122921534186
2019,disaggregated,three_factors,average,loss_cit_gain_cit,226,348844.96420309297,92874.53846755456,69340.57293775273,23533.965529801837,225264.15432412652,10.44727493391578
2020,disaggregated,three_factors,average,loss_cit_gain_cit,226,142163.9703397486,33915.05000048837,27171.72080414045,6743.329196347918,213065.8744057536,3.164903443667477
2021,disaggregated,three_factors,average,loss_cit_gain_cit,226,205823.6004568956,48662.09872826214,41605.911055857374,7056.187672404774,245453.7200778043,2.874752792570466
2022,disaggregated,three_factors,average,loss_cit_gain_cit,226,160202.34665116802,36795.64363321228,27776.7130799062,9018.930553306072,292312.90247684915,3.085368615920182
2016,disaggregated,three_factors,average,loss_cit_gain_etr,226,144588.5494350886,39243.37864651295,10721.157568859438,28522.221077653507,112287.8509069035,25.400985812170305
2017,disaggregated,three_factors,average,loss_cit_gain_etr,226,317137.9902882695,90651.05672279994,25510.82906606035,65140.22765673959,202674.81390524496,32.14026765417143
2018,disaggregated,three_factors,average,loss_cit_gain_etr,226,304069.43454233074,79468.75334078015,23011.70399200129,56457.04934877886,227695.51879145455,24.79497604890839
2019,disaggregated,three_factors,average,loss_cit_gain_etr,226,348844.96420309297,92874.53846755456,29069.00652367867,63805.53194387588,225264.15432412652,28.3247603842322
2020,disaggregated,three_factors,average,loss_cit_gain_etr,226,142163.9703397486,33915.05000048837,11056.790248246802,22858.25975224157,213065.8744057536,10.728259424928494
2021,disaggregated,three_factors,average,loss_cit_gain_etr,226,205823.6004568956,48662.09872826214,17494.827385183995,31167.27134307815,245453.7200778043,12.697819912119767
2022,disaggregated,three_factors,average,loss_cit_gain_etr,226,160202.34665116802,36795.64363321228,11965.902236448874,24829.741396763395,292312.90247684915,8.494233811225586
2016,disaggregated,three_factors,average,loss_etr_gain_etr,226,144588.5494350886,28069.101690046125,10721.157568859438,17347.944121186687,112287.8509069035,15.4495290283627
2017,disaggregated,three_factors,average,loss_etr_gain_etr,226,317137.9902882695,60677.35524017432,25510.82906606035,35166.52617411397,202674.81390524496,17.351206840409443
2018,disaggregated,three_factors,average,loss_etr_gain_etr,226,304069.43454233074,58234.81677987136,23011.70399200129,35223.11278787008,227695.51879145455,15.469392184275172
2019,disaggregated,three_factors,average,loss_etr_gain_etr,226,348844.96420309297,62307.52801552351,29069.00652367867,33238.52149184483,225264.15432412652,14.755353150425709
2020,disaggregated,three_factors,average,loss_etr_gain_etr,226,142163.9703397486,22629.58901058927,11056.790248246802,11572.798762342469,213065.8744057536,5.431559039953869
2021,disaggregated,three_factors,average,loss_etr_gain_etr,226,205823.6004568956,32248.132608486198,17494.827385183995,14753.305223302195,245453.7200778043,6.010626043323227
2022,disaggregated,three_factors,average,loss_etr_gain_etr,226,160202.34665116802,25175.638649946057,11965.902236448874,13209.736413497183,292312.90247684915,4.519039803432344
