iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
HUN,Hungary,2021,-768.6837471575174,-0.7686837471575173,benefits_from_ut,-5405.134904716443
HUN,Hungary,2022,-2482.557452775002,-2.482557452775002,benefits_from_ut,-5405.134904716443
IRL,Ireland,2016,-731.041705385911,-0.731041705385911,benefits_from_ut,-32026.756848612444
IRL,Ireland,2017,11686.021195148845,11.686021195148845,benefits_from_ut,-32026.756848612444
IRL,Ireland,2018,-10351.123884078484,-10.351123884078484,benefits_from_ut,-32026.756848612444
IRL,Ireland,2019,6900.922059762522,6.900922059762522,benefits_from_ut,-32026.756848612444
IRL,Ireland,2020,-6232.547780192241,-6.232547780192241,benefits_from_ut,-32026.756848612444
IRL,Ireland,2021,-11896.601691808552,-11.896601691808552,benefits_from_ut,-32026.756848612444
IRL,Ireland,2022,-21402.385042058624,-21.402385042058626,benefits_from_ut,-32026.756848612444
ITA,Italy,2016,-11416.878341249672,-11.416878341249673,benefits_from_ut,-34798.89289535335
ITA,Italy,2017,-5766.77493998331,-5.76677493998331,benefits_from_ut,-34798.89289535335
ITA,Italy,2018,-8406.5964412785,-8.4065964412785,benefits_from_ut,-34798.89289535335
ITA,Italy,2019,-1997.5132368602908,-1.9975132368602908,benefits_from_ut,-34798.89289535335
ITA,Italy,2020,-3264.0943766330943,-3.264094376633094,benefits_from_ut,-34798.89289535335
ITA,Italy,2021,-5740.415599839886,-5.740415599839887,benefits_from_ut,-34798.89289535335
ITA,Italy,2022,1793.3800404914082,1.7933800404914082,benefits_from_ut,-34798.89289535335
LTU,Lithuania,2016,-345.2519014084819,-0.3452519014084819,benefits_from_ut,-3189.521496848541
LTU,Lithuania,2017,-581.5173121910685,-0.5815173121910685,benefits_from_ut,-3189.521496848541
LTU,Lithuania,2018,-581.8256412591079,-0.5818256412591079,benefits_from_ut,-3189.521496848541
LTU,Lithuania,2019,-460.78413578367633,-0.46078413578367633,benefits_from_ut,-3189.521496848541
LTU,Lithuania,2020,-305.69789553660075,-0.30569789553660076,benefits_from_ut,-3189.521496848541
LTU,Lithuania,2021,-423.00519020610125,-0.4230051902061012,benefits_from_ut,-3189.521496848541
LTU,Lithuania,2022,-491.43942046350446,-0.4914394204635045,benefits_from_ut,-3189.521496848541
LVA,Latvia,2016,-349.4183775246104,-0.34941837752461036,benefits_from_ut,-1958.505429152599
LVA,Latvia,2017,-856.7925715946271,-0.8567925715946272,benefits_from_ut,-1958.505429152599
LVA,Latvia,2018,77.96278343908386,0.07796278343908386,benefits_from_ut,-1958.505429152599
LVA,Latvia,2019,-1033.2672246792422,-1.0332672246792423,benefits_from_ut,-1958.505429152599
LVA,Latvia,2020,480.1921544852013,0.4801921544852013,benefits_from_ut,-1958.505429152599
LVA,Latvia,2021,-612.0091765545365,-0.6120091765545365,benefits_from_ut,-1958.505429152599
LVA,Latvia,2022,334.8269832761321,0.33482698327613214,benefits_from_ut,-1958.505429152599
POL,Poland,2016,-4705.465113680345,-4.705465113680345,benefits_from_ut,-38870.38146591916
POL,Poland,2017,-7050.589061677092,-7.050589061677092,benefits_from_ut,-38870.38146591916
POL,Poland,2018,-8664.543893719594,-8.664543893719594,benefits_from_ut,-38870.38146591916
POL,Poland,2019,-9012.509639417895,-9.012509639417894,benefits_from_ut,-38870.38146591916
POL,Poland,2020,-785.3038309834069,-0.785303830983407,benefits_from_ut,-38870.38146591916
POL,Poland,2021,-3224.025979516501,-3.224025979516501,benefits_from_ut,-38870.38146591916
POL,Poland,2022,-5427.94394692433,-5.42794394692433,benefits_from_ut,-38870.38146591916
PRT,Portugal,2016,-934.7009480614375,-0.9347009480614376,benefits_from_ut,-1594.1729933945385
PRT,Portugal,2017,-189.355306589855,-0.189355306589855,benefits_from_ut,-1594.1729933945385
PRT,Portugal,2018,851.685201903208,0.8516852019032081,benefits_from_ut,-1594.1729933945385
PRT,Portugal,2019,4786.390490820195,4.786390490820195,benefits_from_ut,-1594.1729933945385
PRT,Portugal,2020,-2537.522067161544,-2.537522067161544,benefits_from_ut,-1594.1729933945385
PRT,Portugal,2021,-2663.6482308633476,-2.663648230863348,benefits_from_ut,-1594.1729933945385
PRT,Portugal,2022,-907.0221334417574,-0.9070221334417574,benefits_from_ut,-1594.1729933945385
ROU,Romania,2016,-2092.270664041659,-2.092270664041659,benefits_from_ut,-31613.050367969725
ROU,Romania,2017,-4351.050061497566,-4.351050061497566,benefits_from_ut,-31613.050367969725
ROU,Romania,2018,-5223.035659178495,-5.223035659178495,benefits_from_ut,-31613.050367969725
ROU,Romania,2019,-7602.637183067524,-7.602637183067524,benefits_from_ut,-31613.050367969725
ROU,Romania,2020,-3113.3051543811043,-3.1133051543811043,benefits_from_ut,-31613.050367969725
ROU,Romania,2021,-5897.413653529035,-5.897413653529036,benefits_from_ut,-31613.050367969725
ROU,Romania,2022,-3333.33799227434,-3.3333379922743402,benefits_from_ut,-31613.050367969725
SVN,Slovenia,2016,-148.90661278108627,-0.14890661278108627,benefits_from_ut,-1457.7640330503302
SVN,Slovenia,2017,-324.9594689827884,-0.3249594689827884,benefits_from_ut,-1457.7640330503302
SVN,Slovenia,2018,-427.99402142918575,-0.42799402142918574,benefits_from_ut,-1457.7640330503302
SVN,Slovenia,2019,-218.4197555084885,-0.2184197555084885,benefits_from_ut,-1457.7640330503302
SVN,Slovenia,2020,-75.4485312958802,-0.0754485312958802,benefits_from_ut,-1457.7640330503302
SVN,Slovenia,2021,-17.86413087278399,-0.01786413087278399,benefits_from_ut,-1457.7640330503302
SVN,Slovenia,2022,-244.17151218011708,-0.24417151218011707,benefits_from_ut,-1457.7640330503302
AUT,Austria,2016,182.9417203399177,0.1829417203399177,loses_under_ut,8647.069187796522
AUT,Austria,2017,-464.6143932635164,-0.4646143932635164,loses_under_ut,8647.069187796522
AUT,Austria,2018,-1009.9681881790029,-1.009968188179003,loses_under_ut,8647.069187796522
AUT,Austria,2019,2160.6731997361167,2.1606731997361166,loses_under_ut,8647.069187796522
AUT,Austria,2020,2007.7653644416196,2.0077653644416196,loses_under_ut,8647.069187796522
AUT,Austria,2021,7897.364381415854,7.897364381415854,loses_under_ut,8647.069187796522
AUT,Austria,2022,-2127.0928966944657,-2.1270928966944656,loses_under_ut,8647.069187796522
CZE,Czechia,2016,905.250969103392,0.905250969103392,loses_under_ut,3190.6297706771256
CZE,Czechia,2017,120.41038432144796,0.12041038432144796,loses_under_ut,3190.6297706771256
CZE,Czechia,2018,1843.666793761189,1.843666793761189,loses_under_ut,3190.6297706771256
CZE,Czechia,2019,841.869029964533,0.8418690299645329,loses_under_ut,3190.6297706771256
CZE,Czechia,2020,-770.7975277111707,-0.7707975277111707,loses_under_ut,3190.6297706771256
CZE,Czechia,2021,-577.5794823581255,-0.5775794823581255,loses_under_ut,3190.6297706771256
CZE,Czechia,2022,827.8096035958602,0.8278096035958602,loses_under_ut,3190.6297706771256
DNK,Denmark,2016,6577.441254230117,6.577441254230117,loses_under_ut,96132.78011029346
DNK,Denmark,2017,16098.6537236165,16.0986537236165,loses_under_ut,96132.78011029346
DNK,Denmark,2018,9836.765547821073,9.836765547821072,loses_under_ut,96132.78011029346
DNK,Denmark,2019,17977.773477751078,17.97777347775108,loses_under_ut,96132.78011029346
DNK,Denmark,2020,10118.486060688001,10.118486060688001,loses_under_ut,96132.78011029346
DNK,Denmark,2021,30817.053316121535,30.817053316121534,loses_under_ut,96132.78011029346
DNK,Denmark,2022,4706.60673006515,4.70660673006515,loses_under_ut,96132.78011029346
FIN,Finland,2016,-649.8908850550306,-0.6498908850550306,loses_under_ut,15181.419534069766
FIN,Finland,2017,9936.124423921876,9.936124423921877,loses_under_ut,15181.419534069766
FIN,Finland,2018,5733.5144344691,5.733514434469099,loses_under_ut,15181.419534069766
FIN,Finland,2019,-2399.305729803958,-2.399305729803958,loses_under_ut,15181.419534069766
FIN,Finland,2020,-2006.8402947080235,-2.0068402947080237,loses_under_ut,15181.419534069766
FIN,Finland,2021,1023.2447827244619,1.023244782724462,loses_under_ut,15181.419534069766
FIN,Finland,2022,3544.57280252134,3.5445728025213397,loses_under_ut,15181.419534069766
LUX,Luxembourg,2016,3879.2813255306864,3.8792813255306866,loses_under_ut,92245.5819994158
LUX,Luxembourg,2017,6381.144294020891,6.381144294020891,loses_under_ut,92245.5819994158
LUX,Luxembourg,2018,18049.733441563418,18.04973344156342,loses_under_ut,92245.5819994158
LUX,Luxembourg,2019,22560.711148456725,22.560711148456726,loses_under_ut,92245.5819994158
LUX,Luxembourg,2020,12617.430757394975,12.617430757394976,loses_under_ut,92245.5819994158
LUX,Luxembourg,2021,20948.35749524423,20.948357495244228,loses_under_ut,92245.5819994158
