year,sample_name,formula_name,etr_name,rate_mode,n_countries,total_shifted_musd,total_tax_loss_musd,total_tax_gain_musd,total_revenue_gain_from_ut_musd,total_current_tax_paid_cash_musd,revenue_gain_from_ut_pct_of_current_tax_paid
2022,disaggregated,ccctb_resource_alpha_30pct,average,loss_etr_gain_etr,226,313568.388989498,46934.88770524255,44057.56904687563,2877.3186583669167,293831.15698170854,0.9792421906251536
2016,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,149442.94338993687,40679.10601965227,33627.98867768529,7051.117341966985,112287.88794973386,6.279499481834984
2017,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,353016.85797082674,101563.90741367248,73177.6772756287,28386.230138043797,202674.86659644876,14.005796877895255
2018,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,368914.2657506944,95177.38977939222,80832.07298999267,14345.316789399574,227695.5272164522,6.30021896554982
2019,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,427550.81916273,112500.5113778156,90541.07950101112,21959.431876804483,225264.16324899287,9.748302419738156
2020,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,228694.3330238637,55235.668064057856,49609.269344368055,5626.398719689806,213066.5054442528,2.6406772420463387
2021,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,302457.6338522721,73187.89921922478,66854.1160038937,6333.783215331094,245453.7240443864,2.580438834240596
2022,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_cit,226,313547.4948187736,70876.48440108658,67352.00273422999,3524.4816668565813,293831.15698170854,1.1994921515678427
2016,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,149442.94338993687,40679.10601965227,14150.163166782811,26528.94285286945,112287.88794973386,23.625827626881044
2017,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,353016.85797082674,101563.90741367248,37336.383078847946,64227.524334824535,202674.86659644876,31.689930484922755
2018,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,368914.2657506944,95177.38977939222,41191.38560866108,53986.00417073115,227695.5272164522,23.7097341483616
2019,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,427550.81916273,112500.5113778156,46995.12791412152,65505.38346369409,225264.16324899287,29.079362877302657
2020,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,228694.3330238637,55235.668064057856,29564.86549990388,25670.802564153983,213066.5054442528,12.04825812984038
2021,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,302457.6338522721,73187.89921922478,39508.923916191605,33678.975303033185,245453.7240443864,13.721109929846849
2022,disaggregated,ccctb_resource_alpha_equal,average,loss_cit_gain_etr,226,313547.4948187736,70876.48440108658,44066.41077414839,26810.0736269382,293831.15698170854,9.124312718343605
2016,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,149442.94338993687,28419.743475418843,14150.163166782811,14269.580308636032,112287.88794973386,12.708031622274229
2017,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,353016.85797082674,65347.75130045295,37336.383078847946,28011.368221604997,202674.86659644876,13.820839599899264
2018,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,368914.2657506944,67744.93188812138,41191.38560866108,26553.546279460315,227695.5272164522,11.661865564103923
2019,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,427550.81916273,73822.36748267076,46995.12791412152,26827.23956854924,225264.16324899287,11.909235442344237
2020,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,228694.3330238637,34658.85993742318,29564.86549990388,5093.994437519303,213066.5054442528,2.390800199636309
2021,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,302457.6338522721,46022.844586256615,39508.923916191605,6513.920670065008,245453.7240443864,2.6538284132478958
2022,disaggregated,ccctb_resource_alpha_equal,average,loss_etr_gain_etr,226,313547.4948187736,46915.52049305681,44066.41077414839,2849.1097189084176,293831.15698170854,0.9696417997924498
2016,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,156916.19011495574,42638.4755507388,35725.9828230035,6912.492727735295,112287.8509069035,6.156046866963691
2017,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,373439.7039016315,106304.1600461173,79481.53014489263,26822.629901224645,202674.81390524496,13.234318258096357
2018,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,371523.19266658847,95904.29294051396,81582.46033080565,14321.832609708334,227695.51879145455,6.289905346282041
2019,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,435865.3814669777,114724.03069008936,92918.5198515983,21805.510838491045,225264.15432412652,9.67997367531262
2020,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,221114.57224294543,52836.33430161129,47796.12281833209,5040.211483279199,213065.8744057536,2.3655648739322905
2021,disaggregated,double_weighted_sales,average,loss_cit_gain_cit,226,298464.7410037708,70835.9525710953,65628.5392302359,5207.41334085942,245453.7200778043,2.121545902506088
