iso_partner,partner_jurisdiction,year,net_misalignment_musd,net_misalignment_bn,group,total_net_misalignment_musd
HUN,Hungary,2018,-2456.2587044197517,-2.4562587044197515,benefits_from_ut,-13701.617066668266
HUN,Hungary,2019,-1671.1404138573378,-1.6711404138573378,benefits_from_ut,-13701.617066668266
HUN,Hungary,2020,-756.4664721608576,-0.7564664721608576,benefits_from_ut,-13701.617066668266
HUN,Hungary,2021,-1709.5130132801432,-1.7095130132801433,benefits_from_ut,-13701.617066668266
HUN,Hungary,2022,-3429.074582544691,-3.429074582544691,benefits_from_ut,-13701.617066668266
LTU,Lithuania,2016,-752.210231914291,-0.7522102319142909,benefits_from_ut,-7490.8549767398135
LTU,Lithuania,2017,-1271.0470067055955,-1.2710470067055955,benefits_from_ut,-7490.8549767398135
LTU,Lithuania,2018,-1387.3530773836728,-1.3873530773836729,benefits_from_ut,-7490.8549767398135
LTU,Lithuania,2019,-1254.0890107612865,-1.2540890107612865,benefits_from_ut,-7490.8549767398135
LTU,Lithuania,2020,-760.319860508387,-0.7603198605083871,benefits_from_ut,-7490.8549767398135
LTU,Lithuania,2021,-1002.1793831688522,-1.0021793831688521,benefits_from_ut,-7490.8549767398135
LTU,Lithuania,2022,-1063.6564062977286,-1.0636564062977285,benefits_from_ut,-7490.8549767398135
POL,Poland,2016,-7762.379343750032,-7.762379343750032,benefits_from_ut,-73375.22265641348
POL,Poland,2017,-12180.008385417848,-12.180008385417848,benefits_from_ut,-73375.22265641348
POL,Poland,2018,-13728.698829745908,-13.728698829745909,benefits_from_ut,-73375.22265641348
POL,Poland,2019,-15465.663796613055,-15.465663796613054,benefits_from_ut,-73375.22265641348
POL,Poland,2020,-4718.1353076782225,-4.718135307678223,benefits_from_ut,-73375.22265641348
POL,Poland,2021,-8291.121198393772,-8.291121198393771,benefits_from_ut,-73375.22265641348
POL,Poland,2022,-11229.21579481463,-11.22921579481463,benefits_from_ut,-73375.22265641348
PRT,Portugal,2016,-1114.1059136327985,-1.1141059136327987,benefits_from_ut,-6383.797753056431
PRT,Portugal,2017,-1186.0774978593377,-1.1860774978593376,benefits_from_ut,-6383.797753056431
PRT,Portugal,2018,-171.43546424041847,-0.17143546424041847,benefits_from_ut,-6383.797753056431
PRT,Portugal,2019,4526.434483436236,4.526434483436236,benefits_from_ut,-6383.797753056431
PRT,Portugal,2020,-2581.341450683788,-2.581341450683788,benefits_from_ut,-6383.797753056431
PRT,Portugal,2021,-3875.8833360672043,-3.8758833360672043,benefits_from_ut,-6383.797753056431
PRT,Portugal,2022,-1981.388574009121,-1.9813885740091208,benefits_from_ut,-6383.797753056431
ROU,Romania,2016,-2573.2982197973515,-2.5732982197973517,benefits_from_ut,-49326.44607654024
ROU,Romania,2017,-5863.970803628493,-5.863970803628493,benefits_from_ut,-49326.44607654024
ROU,Romania,2018,-8375.989788497576,-8.375989788497575,benefits_from_ut,-49326.44607654024
ROU,Romania,2019,-12395.88638888609,-12.39588638888609,benefits_from_ut,-49326.44607654024
ROU,Romania,2020,-5668.693276606386,-5.668693276606385,benefits_from_ut,-49326.44607654024
ROU,Romania,2021,-9048.79226241524,-9.04879226241524,benefits_from_ut,-49326.44607654024
ROU,Romania,2022,-5399.8153367091045,-5.399815336709104,benefits_from_ut,-49326.44607654024
SVK,Slovak Republic,2016,-801.4033107859279,-0.801403310785928,benefits_from_ut,-11557.137396398402
SVK,Slovak Republic,2017,-3730.980525996231,-3.7309805259962308,benefits_from_ut,-11557.137396398402
SVK,Slovak Republic,2018,-2419.2592956870644,-2.4192592956870644,benefits_from_ut,-11557.137396398402
SVK,Slovak Republic,2019,-2812.9368985298906,-2.8129368985298906,benefits_from_ut,-11557.137396398402
SVK,Slovak Republic,2020,-435.8526236903009,-0.4358526236903009,benefits_from_ut,-11557.137396398402
SVK,Slovak Republic,2021,-638.5354647876726,-0.6385354647876726,benefits_from_ut,-11557.137396398402
SVK,Slovak Republic,2022,-718.1692769213157,-0.7181692769213157,benefits_from_ut,-11557.137396398402
SVN,Slovenia,2016,-327.881712489472,-0.327881712489472,benefits_from_ut,-4341.373737042834
SVN,Slovenia,2017,-907.2928529791396,-0.9072928529791396,benefits_from_ut,-4341.373737042834
SVN,Slovenia,2018,-900.5610736809739,-0.9005610736809739,benefits_from_ut,-4341.373737042834
SVN,Slovenia,2019,-764.9790561701226,-0.7649790561701226,benefits_from_ut,-4341.373737042834
SVN,Slovenia,2020,-323.60093419731106,-0.32360093419731106,benefits_from_ut,-4341.373737042834
SVN,Slovenia,2021,-400.4284503720206,-0.40042845037202063,benefits_from_ut,-4341.373737042834
SVN,Slovenia,2022,-716.6296571537945,-0.7166296571537945,benefits_from_ut,-4341.373737042834
DNK,Denmark,2016,9809.779562865751,9.809779562865751,loses_under_ut,132507.7677794677
DNK,Denmark,2017,20538.53851661612,20.53853851661612,loses_under_ut,132507.7677794677
DNK,Denmark,2018,14424.480390219927,14.424480390219927,loses_under_ut,132507.7677794677
DNK,Denmark,2019,27305.35996927806,27.305359969278058,loses_under_ut,132507.7677794677
DNK,Denmark,2020,16777.86313253471,16.77786313253471,loses_under_ut,132507.7677794677
DNK,Denmark,2021,34536.80193516249,34.53680193516249,loses_under_ut,132507.7677794677
DNK,Denmark,2022,9114.944272790624,9.114944272790625,loses_under_ut,132507.7677794677
FIN,Finland,2016,-919.7980969648441,-0.9197980969648442,loses_under_ut,6413.633406696101
FIN,Finland,2017,9027.671703709873,9.027671703709874,loses_under_ut,6413.633406696101
FIN,Finland,2018,4226.059875492523,4.226059875492523,loses_under_ut,6413.633406696101
FIN,Finland,2019,-2824.4183488718454,-2.8244183488718453,loses_under_ut,6413.633406696101
FIN,Finland,2020,-3011.7072640111346,-3.0117072640111346,loses_under_ut,6413.633406696101
FIN,Finland,2021,-1451.5033897766707,-1.4515033897766707,loses_under_ut,6413.633406696101
FIN,Finland,2022,1367.3289271181998,1.3673289271181999,loses_under_ut,6413.633406696101
HRV,Croatia,2016,913.659408797726,0.913659408797726,loses_under_ut,5310.983258067337
HRV,Croatia,2017,-689.5506147809631,-0.6895506147809631,loses_under_ut,5310.983258067337
HRV,Croatia,2018,851.1204918258788,0.8511204918258788,loses_under_ut,5310.983258067337
HRV,Croatia,2019,-242.80444777473667,-0.24280444777473667,loses_under_ut,5310.983258067337
